회사이름,영문명,공시회사명,종목코드,대표자명,법인구분,법인등록번호,사업자등록번호,주소,홈페이지,IR홈페이지,업종명,설립일,결산월
주식회사 예인,YEIN,예인, ,김정수,기타법인,134411-0026682,126-81-80514,경기도 이천시 장호원읍 이풍로33번길 6 (이황리), ,,그 외 기타 건축자재 도매업,2004-07-26,12월
예인물산주식회사,YEIN CORPORATION,예인물산, ,김민재,기타법인,110111-3046730,120-86-70065,서울특별시 강남구 개포로 623 대청타워 1405호, ,,상품 종합 도매업,2004-07-09,12월
예인스틸 주식회사,"YEIN STEEL CO.,LTD.",예인스틸, ,예병철,기타법인,110111-1893406,201-81-29045,"경기도 고양시 일산서구 신덕로 98 (덕이동, 예인스틸)", ,,재생용 재료 수집 및 판매업,2000-02-29,12월
(주)예일모터스,YEIL MOTORS,예일모터스, ,한세전,기타법인,110111-5469378,113-86-87608,경기도 용인시 기흥구 지삼로 127 (지곡동), ,,자동차 신품 타이어 및 튜브 판매업,2014-07-18,12월
(주)예일이큅먼트,YALEEQUIPMENT Inc.,예일이큅먼트, ,이근재,기타법인,110111-3466235,220-87-30749,경기도 광주시 초월읍 산수로 653,www.yalekorea.co.kr,,기계 및 장비 중개업,2006-05-22,12월
예주나라(주),"YEJOONARA Co., Ltd.",예주나라, ,김광식,기타법인,124411-0083642,137-81-80891,경기도 김포시 대곶면 대명항로 223-1 (율생리), ,,기타 가공식품 도매업,2007-04-25,12월
예주철강(주),YEJUSTEEL,예주철강, ,최하섭,기타법인,121111-0164342,130-86-30696,"경기도 부천시 상동로117번길 31 (상동, 대림타운)709호", ,,1차 금속제품 도매업,2007-10-29,12월
주식회사 옐로유통,YELLO TRADE CORP.,옐로유통, ,"이승환, 최태영",기타법인,284111-0132335,132-86-30431,"경기도 하남시 조정대로 150 (덕풍동, 아이테코)",www.yellotrade.co.kr,,그 외 기타 생활용품 도매업,2014-09-30,12월
(주)오가닉팜코리아,organicfarmkorea,오가닉팜코리아, ,조원범,기타법인,110111-4264985,106-86-69446,경기도 화성시 남양읍 시청로 341-14 (무송리), ,,화장품 및 화장용품 도매업,2010-01-08,12월
오공티에스(주),OKONG TS Corp.,오공티에스, ,김윤정,기타법인,110111-0286230,220-81-03288,인천광역시 남동구 고잔동 676-17 남동공단 85블럭 12롯트, ,,기타 화학물질 및 화학제품 도매업,1981-01-10,12월
(주) 오글랜드시스템코리아,"OGLAEND SYSTEM KOREA CO., LTD.",오글랜드시스템코리아, ,이정호,기타법인,180111-0474344,603-81-55507,부산광역시 강서구 화전산단5로38번길 38,www.oglaend-system.com,,전기용 기계ㆍ장비 및 관련 기자재 도매업,2004-01-27,12월
주식회사 오늘바이오,"Oneulbio.co.,ltd",오늘바이오, ,허재,기타법인,110111-7769651,422-87-02102,"서울특별시 강동구 올림픽로 660 411호 (천호동, 천호엘크루주상복합)", ,,비료 및 농약 도매업,2021-02-01,12월
주식회사 오늘식탁,"ONULSIKTAK Co., Ltd.",오늘식탁, ,김재현,기타법인,110111-6336336,705-81-00628,서울특별시 강남구 선릉로 428 (대치동) 위워크선릉3호점 9F,www.onul-hoi.com,,기타 대형 종합 소매업,2017-03-10,12월
주식회사오니커스,"ONYX CO,.LTD",오니커스, ,안성환,기타법인,120111-0445892,121-81-87448,"인천광역시 미추홀구 경인로 99 509호(숭의동, 숭의동아르떼노블)", ,,고체연료 및 관련제품 도매업,2007-10-01,12월
주식회사오다메드,"ORDAMED CO., LTD",오다메드, ,김충영,기타법인,110111-7148657,873-86-01468,"서울특별시 금천구 서부샛길 606 (가산동, 대성디폴리스지식산업센터)",www.ordamaed.kr,,상품 중개업,2019-07-01,12월
(주)오다스톤파트너스,"AUDASTONE PARTNERS, INC.",오다스톤파트너스, ,정수연,기타법인,110111-4953067,107-87-78168,"서울특별시 영등포구 도신로54길 5-9 1층 (신길동, 조인)",-,,상품 중개업,2012-09-04,12월
주식회사 오대양수산,"OHDAEYANG FISHERY CO.,LTD.",오대양수산, ,권승대,기타법인,191211-0010094,612-81-18049,경상남도 통영시 산양읍 논아랫개길 3, ,,도매 및 상품 중개업,2003-10-01,12월
주식회사 오더플러스,"ORDERPLUS Co.,Ltd.",오더플러스, ,박상진,기타법인,110111-5540508,120-88-20123,"서울특별시 강남구 논현로153길 53 3층 301호(신사동, 제이엔디스튜디오)",orderplus.kr,,상품 종합 도매업,2014-10-17,12월
오데마피게 코리아 유한회사,AUDEMARS PIGUET KOREA LIMITED,오데마피게코리아, ,나인범,기타법인,110114-0280749,816-81-02566,서울특별시 강남구 압구정로 428 (청담동),www.audemarspiguet.com,,시계 및 귀금속 소매업,2021-08-09,12월
(주)오동,ODONG,오동, ,조창현,기타법인,285011-0322713,297-88-00484,경기도 고양시 일산동구 성석로 4 (중산동), ,,슈퍼마켓,2016-11-01,12월
(주)오디바이크,OD.BIKE.INC.,오디바이크, ,최영규,기타법인,110111-2129701,212-81-49982,서울특별시 강동구 양재대로 1421 (성내동), ,,자전거 및 기타 운송장비 도매업,2000-12-18,12월
(주)오디캠프,"OD CAMP Co., Ltd.",오디캠프, ,김영한,기타법인,110111-2839417,212-81-64867,서울특별시 서초구 방배동 811-6 범양방배빌딩 7층,www.montbell.co.kr,,"섬유, 의복, 신발 및 가죽제품 중개업",2003-08-12,12월
(주)오뜨앤라이프,"HAUTE&LIFE Co.,Ltd.",오뜨앤라이프, ,윤정수,기타법인,110111-4459023,217-81-32491,서울특별시 도봉구 창동 338 창동신원리베르텔 14층 1415, ,,상품 중개업,2010-10-18,12월
주식회사 오라더,"ORATHE CO., LTD",오라더, ,박지혜,기타법인,110111-7328837,740-81-01810,"경기도 용인시 처인구 포곡읍 금어로 238 2층, 2호(금어리)",orathe.com,,"컴퓨터 및 주변장치, 소프트웨어 도매업",2019-12-18,12월
오라통상 주식회사,ORA Trading,오라통상, ,양경홍,기타법인,110111-5571561,106-87-10656,서울특별시 용산구 독서당로 85 3층 (한남동), ,,상품 중개업,2014-11-24,12월
(주)오랙스정유,"orexoil co.,ltd",오랙스정유, ,이승화,기타법인,110111-1294638,104-81-56635,서울특별시 중구 봉래동1가 132-4 한일빌딩 10층, ,,액체연료 및 관련제품 도매업,2000-09-01,12월
주식회사 오런,Orun,오런, ,유상일,기타법인,180111-0874990,606-86-48752,부산광역시 사상구 농산물시장로 6 (엄궁동),www.orun.kr,,그 외 기타 생활용품 도매업,2013-08-22,12월
주식회사 오륙,"ORUK CO., LTD",오륙, ,육근운,기타법인,285011-0156766,128-86-37793,경기도 고양시 일산동구 고양대로1119번길 38 (식사동),www.oruk.kr,,"골재, 벽돌 및 시멘트 도매업",2009-03-20,12월
주식회사 오륜메디칼,Oryun Medical Co.Ltd.,오륜메디칼, ,여경국,기타법인,131111-0700962,141-81-49773,"경기도 성남시 분당구 황새울로 315 4층 405호(서현동, DB손해보험분당사옥)", ,,"의약품, 의료용품 및 화장품 도매업",2023-03-31,12월
주식회사 오르다코리아,"orda korea co.,ltd",오르다코리아, ,정동범,기타법인,110111-0890643,220-81-27859,서울특별시 강남구 역삼동 629-2 광아빌딩,http://www.orda.co.kr,,방문 판매업,1992-09-19,12월
(주)오르비스인터내셔날패션,Orbis International Fashion,오르비스인터내셔날패션, ,이혜경,기타법인,110111-1514523,120-81-78776,서울특별시 강남구 청담2동 96-2,www.oif21.com,,상품 종합 도매업,1998-02-19,12월
오름정보통신(주),"oruminc.co.,ltd",오름정보통신, ,유정석,기타법인,131111-0085380,129-81-55708,"경기도 성남시 분당구 매화로 44 5층(야탑동, 조일빌딩)", ,,자동차용 전용 신품 부품 판매업,2002-10-30,12월
(주)오름커뮤니케이션,ORUMCOMMUNICATION,오름커뮤니케이션, ,"김병수, 김경섭",기타법인,280211-0120423,127-86-46964,"경기도 의정부시 평화로 381 (호원동)  1층 101,102호", ,,통신기기 소매업,2013-01-18,12월
(주)오리엔탈검사개발,"ORIENTAL INSPECTION & SERVICE CO.,LTD.",오리엔탈검사개발, ,박세철,기타법인,180111-0526111,606-81-92933,부산광역시 강서구 르노삼성대로 14 (신호동) (주)오리엔탈검사개발,www.opcois.com,,도매 및 상품 중개업,2005-07-19,12월
(주)오리엔탈무역,"Oriental trading co.,ltd",오리엔탈무역, ,권태형,기타법인,120111-0039025,122-81-16631,인천광역시 계양구 계산1동 980-1,-,,상품 종합 도매업,1986-11-01,12월
(주)오리엔탈워치컴퍼니,ORIENTAL WATCH COMPANY,오리엔탈워치컴퍼니, ,김윤호,기타법인,110111-4702711,211-88-67050,"서울특별시 강남구 압구정로 407 (압구정동, 갤러리아 명품관 EAST 지하1 파텍필립)", ,,시계 및 귀금속 소매업,2011-12-09,12월
(주)오리엔탈퍼시픽,"Oriental Pacific Co., Ltd",오리엔탈퍼시픽, ,쿰샤트스키알렉세이,기타법인,180111-0812445,602-81-58743,부산광역시 중구 광복로97번길 18 (동광동2가), ,,음ㆍ식료품 및 담배 중개업,2012-06-13,12월
주식회사 오리엔트골프,"Orient Golf Co., Ltd",오리엔트골프, ,이동헌,기타법인,110111-0711675,116-81-48574,서울특별시 서초구 남부순환로 2361, ,,소매업; 자동차 제외,1990-07-21,12월
(주)오리엔트마린,"ORIENT MARINE SERVICE,LTD",오리엔트마린, ,전수혜,기타법인,180111-0074102,601-81-22223,부산광역시 중구 중앙동5가 25,www.orientmarine.com,,상품 중개업,1987-07-01,12월
(주)오리엔트엠지,orientmg,오리엔트엠지, ,김득영,기타법인,110111-1642796,109-81-56135,서울특별시 구로구 구로동 212-16 벽산디지털단지 1차 803호,www.orientmg.com,,기타 기계 및 장비 도매업,1999-01-29,12월
(주)오리엔트푸드,"ORIENT FOOD Co.,Ltd.",오리엔트푸드, ,홍정화,기타법인,284211-0085251,338-86-00947,경기도 포천시 가산면 정금로153번길 61 (정교리), ,,전자상거래 소매업,2018-01-22,12월
오리온에너지 주식회사,ORION ENERGY CORP.,오리온에너지, ,윤희근,기타법인,180111-1118727,304-88-00797,"부산광역시 수영구 민락로27번길 7 2층 (민락동, 오리온센터)", ,,액체연료 및 관련제품 도매업,2017-10-10,12월
오리온정보통신,Orion communications Co.Ltd,오리온정보통신, ,박충선,기타법인,131111-0034600,129-81-25693,서울특별시 용산구 한강로3가 삼구빌딩 1614호,www.topsync.com,,기타 전문 도매업,1998-10-28,12월
오리진앤코(주),"Origin&Co.,Ltd.",오리진앤코, ,서정균,기타법인,110111-5388106,105-88-01317,"서울특별시 강남구 봉은사로 179 (논현동, H타워) 9층",www.joefresh.co.kr,,"섬유, 의복, 신발 및 가죽제품 소매업",2014-04-09,12월
오므론전자부품(주) ,"OMRON ELECTRONIC COMPONTENTS CO,.LTD",오므론전자부품, ,우노 케이스케,기타법인,110111-3070193,220-86-90298,"서울특별시 서초구 강남대로 465 (서초동, 교보타워) A동 16층", ,,가전제품 및 부품 도매업,2004-08-20,12월
주식회사 오방,"OBANG CO.,LTD.",오방, ,임동규,기타법인,161511-0018882,312-81-23225,"충청남도 천안시 동남구 성남면 세성로 139-23 (화성리, 오방)",www.obang50.com,,플라스틱물질 및 합성고무 도매업,1996-03-02,12월
오브맘코리아컴퍼니(주),"OFMOMKOREA COMPANY Co., Ltd.",오브맘코리아컴퍼니, ,유건상,기타법인,110111-6602688,530-87-00986,서울특별시 송파구 위례성대로 14 (방이동) 15층,www.ofmomkorea.com/,,전자상거래 소매업,2018-01-01,12월
주식회사 오브이메디,"OV MEDI CO.,Ltd.",오브이메디, ,"강긍규, 조우진",기타법인,110111-5164613,119-86-73306,"경기도 성남시 분당구 판교역로 231 7층 707호(삼평동, 에이치스퀘어에스동)",ovmedi.com,,의료용품 도매업,2013-06-24,12월
오산티아이디 주식회사,"OSANTID CO., LTD",오산티아이디, ,이수행,기타법인,110111-0524549,101-81-25564,서울특별시 종로구 안국동 148번지 혜영빌딩 802호,-,,기타 전문 도매업,1987-03-24,12월
(주)오상,OSANG,오상, ,이선재,기타법인,161511-0095385,312-81-96242,"경기도 안양시 만안구 덕천로152번길 25 B동 11층 1116호(안양동, 안양아이에스BIZ타워센트럴)",www.osang.com,,상품 종합 도매업,2008-01-01,12월
주식회사 오설록,Osulloc Corporation,오설록, ,서혁제,기타법인,110111-7200837,390-87-01499,"제주특별자치도 서귀포시 안덕면 신화역사로 15 (서광리, 오설록)", ,,신선식품 및 단순 가공식품 소매업,2019-08-12,12월
오성로지스틱스주식회사,"O SEONG LOGISTICS CO,.LTD",오성로지스틱스, ,오용택,기타법인,220111-0160895,620-81-57801,제주특별자치도 제주시 사라길 48 (도평동), ,,"골재, 벽돌 및 시멘트 도매업",2017-04-06,12월
오성상사주식회사,OSUNG SANGSA,오성상사, ,구동운,기타법인,120111-0091364,137-81-06950,인천광역시 서구 가좌동 178-214,osungoil@paran.com,,운송장비용 주유소 운영업,1994-01-01,12월
(주) 오성스틸,"OSUNG STEEL. CO., LTD",오성스틸, ,김은화,기타법인,110111-3072595,211-87-54427,"서울특별시 강남구 언주로 118 (도곡동, 우성캐릭터199) , 우성캐릭터199 오피스텔 , 2508호", ,,1차 금속제품 도매업,2004-08-24,12월
(주)오성엔비테크,"Osung Envi -Tech CO.,LTD.",오성엔비테크, ,이용익,기타법인,110111-0912033,136-81-09027,인천광역시 서구 당하동 339-1, ,,고체연료 및 관련제품 도매업,1993-01-18,12월
주식회사 오성우산,"OSUNG UMBRELLA CO., LTD.",오성우산, ,이승수,기타법인,110111-3069401,206-81-93009,"서울특별시 성동구 동호로 88 (금호동4가, 새한빌딩) ,101호",www.osungwoosan.co.kr/,,그 외 기타 생활용품 도매업,2004-08-20,12월
주식회사 오성자원,"OHSUNG RESOURCE CO.,LTD.",오성자원, ,최동현,기타법인,134111-0023345,138-81-03242,경기도 의왕 고천 439-15, ,,재생용 재료 수집 및 판매업,1987-11-11,12월
오성정밀화학(주),"O-SUNG SPECIALTIES CO., LTD.",오성정밀화학, ,강무근,기타법인,110111-0554190,220-81-03333,서울특별시 강남구 역삼동 648-1,www.o-sung.net,,기타 화학물질 및 화학제품 도매업,1987-12-28,09월
오성철강주식회사,osungsteel,오성철강, ,"유재욱, 유동현",기타법인,160111-0005713,306-81-04335,"대전광역시 유성구 대정북로 20 (대정동, 오성철강(주))",-,,1차 금속제품 도매업,1983-03-07,12월
오션 네트웍스(주),"Ocean Networks Co.,Ltd",오션네트웍스, ,강정원,기타법인,120111-0610635,122-86-24058,"인천광역시 계양구 벌말로 545 (상야동, 39주유소)", ,,운송장비용 주유소 운영업,2012-05-04,12월
오션드림(주),"ocean dreamco., LTD",오션드림, ,허차랑,기타법인,180111-0342210,603-81-43772,부산광역시 사하구 사하로 82 (감천동), ,,도매 및 상품 중개업,2000-11-25,12월
주식회사 오션링크에너지,"OCEANLINK ENERGY CO., LTD",오션링크에너지, ,강슬기,기타법인,110111-8199865,323-87-02329,"서울특별시 종로구 종로 1 15층 (종로1가, 교보생명빌딩)",www.oceanlink-energy.com,,액체연료 및 관련제품 도매업,2022-02-15,12월
(주)오션마린서비스,"OCEAN MARINE SERVICES CO.,LTD",오션마린서비스, ,김종문,기타법인,181211-0004552,610-81-03628,울산광역시 남구 장생포고래로 273 (매암동),www.oceanma.com,,상품 중개업,1986-04-08,12월
오션메탈주식회사,"oceanmetal co., ltd",오션메탈, ,최기경,기타법인,134911-0032655,140-81-13684,경기도 시흥시 솔고개길 4-7 (목감동) 오션프라자 7층, ,,1차 금속제품 도매업,2006-02-16,12월
오션백화점 유한회사,Ocean Department Store LLC.,오션백화점, ,"차도윤, 한기두",기타법인,110114-0042280,104-81-79360,경상남도 거제시 신현읍 고현리 958-15, ,,백화점,2003-03-07,12월
주식회사 오션스글로벌,"OCEANS GLOBAL CO.,LTD",오션스글로벌, ,"허범윤, 김나연",기타법인,110111-5898147,691-88-00162,"서울특별시 강서구 마곡중앙6로 66 (마곡동, 퀸즈파크텐) 1116호", ,,도매 및 상품 중개업,2015-11-24,12월
(주)오션스퀘어,OCEAN SQUARE INC.,오션스퀘어, ,정진용,기타법인,110111-1582380,219-81-27000,"서울특별시 강남구 논현로 136 4층 (도곡동, 오션스퀘어빌딩)", ,,도매 및 상품 중개업,1998-09-04,12월
주식회사 오션스톤,"Ocean Stone Corp,.",오션스톤,329020,이정훈,기타법인,180111-0936766,603-81-89031,부산광역시 사하구 감천항로 6, ,,음ㆍ식료품 및 담배 도매업,2014-10-15,12월
오션엔터프라이즈(주),OCEAN ENTERPRISE CORP.,오션엔터프라이즈, ,이해섭,기타법인,180111-0548321,602-81-38714,"서울특별시 중구 무교로 15 (무교동, 남강건설회관빌딩), 1902호", ,,액체연료 및 관련제품 도매업,2006-03-08,12월
(주)오션인더블유,"Ocean In W Co.,Ltd.",오션인더블유,052300,"최진욱, 이응길(공동대표이사)",코스닥시장,160111-0048870,314-81-12966,"서울특별시 강남구 도산대로 445 8층(청담동, M빌딩)",www.chorokbaemcompany.com,,상품 종합 도매업,1995-08-17,12월
오션테크(주),oceantech,오션테크, ,홍성두,기타법인,110111-1447419,105-81-88464,경기도 고양시 덕양구 행주산성로144번길 57 (행주외동) 오션빌딩,www.oceantech.co.kr,,기계 및 장비 중개업,1997-08-04,12월
오션트레이딩주식회사,"OCEAN TRADING CO., LTD.",오션트레이딩, ,김영길,기타법인,180111-0530930,603-81-60354,부산광역시 서구 충무대로 234 603호 (남부민동),www.oceantrading.kr,,음ㆍ식료품 및 담배 중개업,2005-09-28,12월
주식회사 오소코,Osoco Company,오소코, ,송태옥,기타법인,110111-3918997,104-86-16055,서울특별시 중구 남대문로5가 253번지 이프라자비딩 702호, ,,기타 기계 및 장비 도매업,2008-06-20,12월
오송팜(주),OHSONGPHARM,오송팜, ,김영중,기타법인,110111-1168221,218-81-16378,제주특별자치도 서귀포시 중산간서로 448-12 (하원동), ,,의약품 도매업,1995-06-22,12월
(주)오스람,"OSRAM Co,. Ltd",오스람, ,솅포우,기타법인,110111-6108115,667-86-00452,"서울특별시 영등포구 여의대로 24 39층 (여의도동, 전경련회관)", ,,도매 및 상품 중개업,2016-07-01,09월
(주)오스코,"OSCO CO., LTD",오스코, ,성창엽,기타법인,110111-2755316,113-81-83757,경기도 성남시 분당구 판교역로 230 (삼평동) 비동 507호,www.oscokorea.com,,도매 및 상품 중개업,2003-04-08,12월
주식회사 오스킨,"OKIN.co.,ltd,.",오스킨, ,남부기,기타법인,110111-3697088,105-87-10333,서울특별시 중구 퇴계로22길 11 (남산동3가), ,,기타 산업용 농산물 도매업,2007-06-13,12월
오승프라임산업(주),osungprim.co.kr,오승프라임산업, ,"정부길, 정승윤",기타법인,134411-0003680,126-81-08225,서울특별시 구로구 궁동 1-16,----,,운송장비용 수소 충전업,2003-07-01,12월
오시리푸드주식회사,osirifood,오시리푸드, ,유병성,기타법인,110111-0713382,120-81-05803,"서울특별시 강남구 선릉로130길 56 (삼성동, 한평신협)", ,,슈퍼마켓,1990-08-01,12월
주식회사 오쎄,osse incorporation,오쎄, ,정성수,기타법인,110111-0385123,104-81-15876,서울특별시 성동구 아차산로 121 (성수동2가),www.osse.co.kr,,비알코올음료 도매업,1984-11-21,12월
오쏘익스체인지 주식회사,OSSO exchange ltd.,오쏘익스체인지, ,김호종,기타법인,110111-3617002,211-87-92998,서울특별시 강남구 논현로121길 12 4층 (논현동), ,,상품 종합 도매업,2007-02-08,12월
(주)오씨에너지,ocenergy,오씨에너지, ,김범규,기타법인,135711-0059230,126-81-93886,"경기도 하남시 대청로 26 (신장동, 하남리빙텔)", ,,운송장비용 연료 소매업,2006-04-01,12월
오아 주식회사,"OA Co., Ltd.",오아,342870,김상무,코스닥시장,110111-5328615,114-87-14895,서울특별시 서초구 효령로46길 97,www.oa-world.com,,가전제품 소매업,2014-01-29,12월
(주)오아시스,OASIS Corporation,오아시스, ,안준형,기타법인,134211-0123995,126-86-45211,경기도 성남시 중원구 갈마치로 218 (상대원동),www.oasis.co.kr,,상품 종합 도매업,2011-10-14,12월
오앤비(주),"ONB Co., Ltd.",오앤비, ,최민기,기타법인,180111-1106152,330-81-00837,부산광역시 동구 중앙대로180번길 12-11 403호 (초량동), ,,액체연료 및 관련제품 도매업,2017-07-19,12월
오앤션(주),O&TION,오앤션, ,이병철,기타법인,131311-0066914,125-81-63512,"서울특별시 서초구 강남대로47길 30, 203(서초동,2층)", ,,액체연료 및 관련제품 도매업,2006-06-19,12월
(주)오앤와이스틸,"ONY STEEL CO.,LTD",오앤와이스틸, ,김인형,기타법인,135511-0137080,134-81-97919,경기도 화성시 팔탄면 푸른들판로 590-38 (구장리), ,,재생용 재료 수집 및 판매업,2003-03-22,12월
오앤피인터내셔널 주식회사,"OCEAN AND PIONEER INTERNATIONAL CO.,LTD",오앤피인터내셔널, ,서지영,기타법인,180111-0730019,603-81-75648,"서울특별시 용산구 한강대로 350 601호(갈월동,갑을빌딩)", ,,도매 및 상품 중개업,2010-09-15,12월
(주)오에스에너지,"OIL SERVER ENERGY CO.,LTD.",오에스에너지, ,강성용,기타법인,180111-0090900,606-81-58196,부산광역시 동래구 반송로 245 부산광역시 남구 수영로266번길 15-1 (대연동), ,,운송장비용 주유소 운영업,1989-08-09,12월
오에스피 주식회사,"OHSUNG POLYTECH CO.,LTD.",오에스피, ,김덕원,기타법인,134911-0013936,133-81-39046,"경기도 광명시 하안로 60 (소하동, 광명테크노파크) D동 701호",www.optc.co.kr,,기타 화학물질 및 화학제품 도매업,1999-01-01,12월
주식회사 오에프씨,"OFC CO.,LTD.",오에프씨, ,백남길,기타법인,160111-0284599,314-86-17549,대전광역시 서구 둔산중로78번길 26 (둔산동), ,,수산물 가공식품 도매업,2014-08-05,12월
(주)오엘텍,"OL Technology co., LTD.",오엘텍, ,김걸민,기타법인,110111-1137250,229-81-07530,서울특별시 서초구 양재동 275-4 트윈타워 B동 619호, ,,기타 전문 도매업,1995-03-14,12월
(주)오엠씨해외통상,OVERSEAS MERCHANDISING CORP,오엠씨해외통상, ,"강주석, 윤건구",기타법인,110111-0801400,214-81-58793,"서울특별시 서초구 효령로 412 (서초동, 대호빌딩) 201호",www.omckorea.kr,,"곡물, 곡분 및 가축 사료 소매업",1991-09-03,12월
주식회사 오엠알오,"Opus maintenance repair operation Co.,Ltd.",오엠알오, ,박제훈,기타법인,170111-0596330,475-87-00302,대구광역시 서구 팔달로 34 (비산동) 401호,www.o-mro.com,,그 외 기타 건축자재 도매업,2016-03-03,12월
주식회사 오엠알오,"OMRO Co.,Ltd",오엠알오, ,장현수,기타법인,170111-0101216,313-86-03324,대구광역시 서구 팔달로 34 403호 (비산동), ,,일반 건축자재 도매업,2025-11-01,12월
(주)오우션테크놀러지,"Ocean Technology Co.,LTD.",오우션테크놀러지, ,김학영,기타법인,110111-1789671,120-81-94645,"서울특별시 강남구 테헤란로 445 (삼성동, 본솔빌딩)",www.oceantechnology.co.kr,,전기용 기계ㆍ장비 및 관련 기자재 도매업,1999-10-14,12월
주식회사 오윌,"O-WILL INTERNATIONAL CO.,LTD ",오윌, ,김완승,기타법인,110111-1543324,120-81-80200,서울특별시 강남구 대치4동 903-25호 4층, ,,1차 금속제품 도매업,1998-05-07,12월
(주)오이컴,52com,오이컴, ,박승즌,기타법인,110111-5014694,264-81-07192,"서울특별시 서초구 서초대로77길 45 510호 (서초동, 실버타운오피스텔)", ,,의복 소매업,2012-12-05,12월
오일나라,oilnara,오일나라, ,권기영,기타법인,110111-2252429,105-86-26366,서울특별시 종로구 평창동 153-3 아너스밸리 102호, ,,음ㆍ식료품 및 담배 중개업,2001-06-01,12월
주식회사 오일네트워크,oilnetwork,오일네트워크, ,강능자,기타법인,165011-0018680,311-81-24202,충청남도 예산군 신암면 예당평야로 600 (신택리 287-5), ,,운송장비용 주유소 운영업,2006-06-16,12월
(주)오일리오,oillio,오일리오, ,오경환,기타법인,161511-0137509,312-86-35371,경기도 하남시 하남대로776번길 15 (신장동) 2층, ,,운송장비용 주유소 운영업,2012-01-25,12월
주식회사 오일마스터,oilmaster.ltd,오일마스터, ,김승란,기타법인,110111-6370475,278-87-00545,"서울특별시 강서구 마곡중앙로 171 (마곡동, 마곡나루역프라이빗타워Ⅱ) 1003호", ,,액체연료 및 관련제품 도매업,2017-04-10,12월
오일스타주식회사,oilstar,오일스타, ,"진순덕, 이의우",기타법인,210111-0133787,401-87-01014,전라북도 전주시 완산구 장승배기로 91 (삼천동1가)6층, ,,액체연료 및 관련제품 도매업,2018-06-19,12월
오일체인(주),oilchain corporation,오일체인, ,이태용외1,기타법인,110111-2194754,104-81-60672,서울특별시 구로구 구로동 212-13,www.oilchain.com,,상품 중개업,2001-03-16,12월
오일파크 주식회사,OILPARK LTD,오일파크, ,홍현창,기타법인,120111-0391011,121-81-99231,"인천광역시 중구 신흥동3가 47-1,53-1", ,,운송장비용 주유소 운영업,2005-10-16,10월
오일필드 주식회사,"oilfield,inc.",오일필드, ,이의우,기타법인,214811-0014393,403-81-61637,"전라북도 전주시 완산구 장승배기로 91 (삼천동1가, 현대자동차) 5층", ,,액체연료 및 관련제품 도매업,2011-01-18,12월
(주)오제플러스,"OJE PLUS Co.,Ltd",오제플러스, ,윤종환,기타법인,110111-4004191,106-86-62007,"서울특별시 영등포구 여의대방로65길 6 (여의도동, 센터빌딩) 1301호", ,,"컴퓨터 및 주변장치, 소프트웨어 도매업",2008-11-25,12월
주식회사 오지구,OG9 CO.LTD,오지구, ,"김형배, 전정수",기타법인,110111-6725513,847-81-01014,"경기도 하남시 미사강변서로 25  F819, F820, F821, F822, F701 (풍산동, 미사테스타타워지식산업센터)",og9og9.com/,,전지 및 케이블 도매업,2018-04-18,12월
오진상사 주식회사,O-JIN CORPORATION,오진상사, ,승만호,기타법인,110111-0576425,110-81-20016,서울특별시 서대문구 서소문로 61-1 (미근동) 오진빌딩 5층, ,,도매 및 상품 중개업,1988-05-27,12월
(주)오진양행,OHJIN CORPORATION,오진양행, ,도영훈,기타법인,110111-0855431,214-81-41045,서울특별시 강남구 논현로2길 46 (개포동) 오진빌딩,www.ohjin.co.kr,,그 외 기타 생활용품 도매업,1992-05-01,12월
주식회사 오창할인마트,OCHANG MART,오창할인마트, ,민경대,기타법인,150111-0264569,769-87-01531,충청북도 청주시 청원구 오창읍 공항로 1033-23 (창리), ,,기타 대형 종합 소매업,2019-02-15,12월
(주)오케이몰,"OKmall Co., Ltd.",오케이몰, ,장성덕,기타법인,110111-2039314,114-86-01582,서울특별시 중구 퇴계로 307 광희빌딩 15층 (광희동1가),www.okmall.com,,전자상거래 소매업,2000-08-01,12월
오케이미트(주),OK MEAT INC.,오케이미트, ,홍승수,기타법인,110111-1991979,211-86-99989,서울특별시 강남구 강남대로58길 42 오케이빌딩(도곡동),okmeat.com,,육류 도매업,2000-06-09,03월
오케이스웨그바디 주식회사,OK swagbody,오케이스웨그바디, ,남영심,기타법인,110111-7126794,869-88-01221,"서울특별시 강서구 마곡중앙4로 22 (마곡동, 파인스퀘어) 에이동 7층 701호", ,,화장품 및 화장용품 도매업,2019-06-03,12월
주식회사 오케이씨,OKC LIMITED,오케이씨, ,모리타아키라,기타법인,110111-2994237,206-81-90069,"경기도 성남시 중원구 사기막골로 124 (상대원동) 비즈센터동 B311(상대원동,SKN테크노파크)",www.orck.co.kr,,기계장비 및 관련 물품 도매업,2004-04-14,03월
(주)오케이에너지,"OK ENERGY CO., LTD",오케이에너지, ,"서재홍, 이동형",기타법인,174711-0029343,505-81-63493,대구광역시 동구 혁신대로 104 (율암동 1131), ,,운송장비용 주유소 운영업,2011-03-18,12월
(주)오케이캐스트,OK CAST Inc,오케이캐스트, ,김철환,기타법인,110111-1695076,114-81-88852,서울특별시 강남구 신사동 666-14 배강빌딩805호,okcast.com,,"컴퓨터 및 주변장치, 소프트웨어 소매업",1999-05-17,12월
