회사이름,영문명,공시회사명,종목코드,대표자명,법인구분,법인등록번호,사업자등록번호,주소,홈페이지,IR홈페이지,업종명,설립일,결산월
(주)씨엔피정보기술,"COMMNETPLUS CO.,LTD.",씨엔피정보기술, ,최두일,기타법인,135311-0003855,138-81-20881,경기도 과천시 별양동 1-12 영덕개발빌딩,http://www.cnp.co.kr,,컴퓨터시스템 통합 자문 및 구축 서비스업,1999-08-11,12월
주식회사 씨엘모빌리티,Ciel Mobility Inc.,씨엘모빌리티, ,박무열,기타법인,170111-0458910,514-81-81461,"대구광역시 동구 동대구로 475 14층 (신천동, 대구테크노파크동대구캠퍼스1동)",www.ciel.co.kr,,응용 소프트웨어 개발 및 공급업,2012-04-24,12월
주식회사씨엘씨소프트,CLCsoft Co.,씨엘씨소프트, ,박규호,기타법인,160111-0095714,314-81-32069,대전광역시 유성구 구성동 373-1 한국과학기술원내 3217,http://www.josuya.com,,시스템 소프트웨어 개발 및 공급업,2000-03-27,12월
주식회사 씨엠비,"CMB Daejeon Broadcasting Co.,Ltd",씨엠비, ,"이한담, 이한성, 김태율",기타법인,160111-0118780,305-81-46536,"대전광역시 중구 대종로584번길 20 (선화동, CMB대전방송)",www.icmb.tv,,유선 방송업,2001-06-12,12월
(주)씨엠비광주동부방송,CMB KJDB,씨엠비광주동부방송, ,나봉수,기타법인,200111-0135909,408-81-46887,광주광역시 동구 수기동 94-1,cmb.tv,,유선 방송업,2001-06-14,12월
주식회사 씨엠비 광주미디어,cmbgm,씨엠비광주미디어, ,이인석 이근호,기타법인,200111-0201106,408-81-64279,광주광역시 서구 화정동 95-1,www.cmb.tv,,방송 프로그램 제작업,2004-11-08,12월
(주)씨엠비광주방송,CMBGJB,씨엠비광주방송, ,"이한담, 이한성, 황태익",기타법인,200111-0044019,410-81-21313,"광주광역시 서구 상무중앙로104번길 13 (치평동, 씨엠비방송국)",www.cmb.tv,,유선 방송업,1994-03-04,12월
(주)씨엠비광주방송,CMB KJ,씨엠비광주방송, ,"이인석, 이근호",기타법인,200111-0135892,410-81-64985,광주광역시 서구 화정동 179-33,cmb.tv,,유선 방송업,2001-06-14,12월
(주)씨엠비대구동부방송,"Central Multi Broadcasting dong bu bangsung co, ltd",씨엠비대구동부방송, ,황광주,기타법인,170111-0201179,502-81-58405,대구광역시 동구 신천4동 351-4,cmbtg.tv,,유선 방송업,2001-06-16,12월
주식회사 씨엠비동대전,"CMB Dongdaejeon Co.,Ltd",씨엠비동대전, ,이인석,기타법인,160111-0118772,305-81-46521,대전광역시 중구 선화동 95-3,http://www.icmb.tv,,유선 방송업,2001-06-12,12월
(주)씨엠비동서방송,Dong Seo Cable Brodcasting,씨엠비동서방송, ,이인석,기타법인,110111-0599815,205-81-18439,서울특별시 동대문구 제기동 1158-50호 금성빌딩3층 (주)씨엠비동서방송,www.cmbds.tv,,유선 방송업,1988-12-07,12월
(주)씨엠비전남방송,CMB JN,씨엠비전남방송, ,"이인석, 이근호",기타법인,205511-0006248,412-81-13371,전라남도 나주시 송월동 1095-12,없음,,유선 방송업,1997-08-02,12월
(주)씨엠비충청방송,Chungcheong Midea Broadcasting,씨엠비충청방송, ,"이한성, 김태율",기타법인,161211-0005273,307-81-10918,충청남도 공주시 봉황로 125 (교동),www.cmbtv.com,,유선 방송업,1997-09-27,12월
(주)씨엠비한강케이블티비,HANKANG CABLE TV,씨엠비한강케이블티비, ,이인석,기타법인,110111-1011462,107-81-44502,서울특별시 영등포구 양평동4가 22 씨엠비빌딩,www.hankangtv.co.kr,,유선 방송업,1994-08-16,12월
(주)씨엠비홀딩스,"CMB HOLDINGS CO.,LTD",씨엠비홀딩스, ,"이한담, 김태율",기타법인,110111-2208349,108-81-27826,서울특별시 영등포구 양평로17길 22 CMB빌딩 3층 (양평동4가), ,,프로그램 공급업,2004-04-01,12월
(주)씨엠엔피,CMNP Corp.,씨엠엔피, ,채정식,기타법인,110111-7152377,390-86-01401,"서울특별시 송파구 중대로 146 7층(가락동, 유나프라자)", ,,시스템 소프트웨어 개발 및 공급업,2019-06-27,12월
(주)씨엠지초록별,cmgchorokstars,씨엠지초록별, ,김태연,기타법인,110111-3746207,120-87-19430,"서울특별시 마포구 월드컵북로 323 (상암동, 제일라아트홀)4층",www.chorokstars.com,,"영화, 비디오물 및 방송프로그램 제작업",2007-09-01,12월
씨엠티정보통신 주식회사,"CMT INFO & COMM CO., LTD.",씨엠티정보통신, ,김국동,기타법인,110111-3871393,215-87-14581,"서울특별시 성동구 성수이로22길 37 803호 (성수동2가, 성수동아크벨리)",www.cmtinfo.co.kr,,컴퓨터시설 관리업,2008-04-02,12월
주식회사 씨와이,"CY CO., LTD",씨와이, ,조영득,기타법인,134111-0457239,796-86-00629,"경기도 안양시 동안구 시민대로248번길 25 (관양동, 경기창조산업안양센터) 505호, 506호", ,,기타 정보기술 및 컴퓨터운영 관련 서비스업,2016-12-20,12월
(주)씨유미디어,CUMEDIA INC.,씨유미디어, ,전용주,기타법인,110111-2818825,220-86-67123,서울특별시 강서구 가양동 192-2,www.cu-media.co.kr,,프로그램 공급업,2003-07-10,12월
주식회사 씨유미디어,C U Media.Inc,씨유미디어, ,전용주,기타법인,110111-2031477,109-81-65430,서울특별시 강서구 가양동 192-2, ,,프로그램 공급업,2000-07-21,12월
(주)씨이랩,"XIIlab Co., Ltd",씨이랩,189330,"윤세혁, 채정환 (각자 대표이사)",코스닥시장,110111-4401438,119-86-31534,"서울특별시 강남구 언주로 617 3,4층 (논현동)",www.xiilab.com,,소프트웨어 개발 및 공급업,2010-07-27,12월
주식회사 씨제스걸리버스튜디오,C-jeS Gulliver Studios,씨제스걸리버스튜디오, ,백창주,기타법인,110111-6859239,313-81-34439,"경기도 고양시 일산서구 킨텍스로 217-59 오피스동 14층 1401~1405호 (대화동, 제2킨텍스)", ,,"영화, 비디오물 및 방송프로그램 제작 관련 서비스업",2018-08-31,12월
씨제이골든빌리지주식회사,"CJ Golde Village Co.,Ltd.",씨제이골든빌리지, ,여훈필,기타법인,110111-1354911,104-81-40827,서울특별시 광진구 구의동 546-4 테크노마트 B/D 15층,www.CGV.o.k,,영화관 운영업,1996-12-20,12월
씨제이디지털뮤직 주식회사,CJ DIGITAL MUSIC Corporation,씨제이디지털뮤직, ,신형관,기타법인,110111-6248391,573-86-00690,"서울특별시 마포구 월드컵북로56길 19 8층, 9층 (상암동, 드림타워)",www.mnet.com/,,오디오물 출판 및 원판 녹음업,2016-12-02,12월
씨제이뮤직 주식회사,CJ Music Corporration,씨제이뮤직, ,김종진,기타법인,110111-2699936,214-87-27216,"서울특별시 강남구 청담동92-4 삼이빌딩4,6층",www.cjmusic.net,,음악 및 기타 오디오물 출판업,2003-01-22,12월
씨제이미디어 주식회사,"CJ MEDIA, Inc.",씨제이미디어, ,이관훈,기타법인,110111-4442490,105-87-49217,"서울특별시 마포구 상암동 1606번지 씨제이 이앤엠센터 8,9층",www.cjmedia.net,,프로그램 공급업,2010-10-04,12월
주식회사 씨제이비엔터컴,cjbentercom,씨제이비엔터컴, ,홍순목,기타법인,150111-0116702,301-81-98158,"충청북도 청주시 서원구 사운로 59-1 4층 (사직동, CJB청주방송)", ,,방송 프로그램 제작업,2008-06-19,12월
씨제이엔키노 주식회사,"Kinonet Co.,Ltd",씨제이엔키노, ,이욱,기타법인,110111-1742190,203-81-64655,서울특별시 서초구 서초동 1445-14 더샵 103-1105,www.nkino.com,,데이터베이스 및 온라인정보 제공업,1999-07-27,12월
씨제이엔터테인먼트 주식회사,CJ Entertainment,씨제이엔터테인먼트, ,김주성,기타법인,110111-3438424,220-87-27996,서울특별시 강남구 역삼동 737 스타타워 26층, ,,"영화, 비디오물 및 방송프로그램 배급업",2006-04-10,12월
씨제이엔터테인먼트(주),CJ Entertainment INC.,씨제이엔터테인먼트,049370,박동호,기타법인,110111-1445231,214-86-17894,서울특별시 강남구 역삼동 737 스타타워 26층,www.cjent.co.kr,,"영화, 비디오물 및 방송프로그램 배급업",1997-07-28,12월
씨제이올리브네트웍스(주),"CJ OliveNetworks Co., Ltd",씨제이올리브네트웍스, ,유인상,기타법인,110111-1138498,104-81-36565,"서울특별시 용산구 한강대로 366 (동자동, 트윈시티남산) 10층",www.cjolivenetworks.co.kr/,,"컴퓨터시스템 통합 자문, 구축 및 관리업",1995-03-15,12월
씨제이이앤엠(주),CJ E&M Corporation,씨제이이앤엠,130960,김성수,기타법인,110111-4434554,114-86-83380,서울특별시 마포구  상암산로 66 CJ E&M CENTER,www.cjenm.com,,텔레비전 방송업,2010-09-02,12월
씨제이이엔엠스튜디오스 주식회사,"CJ ENM Studios Co.,Ltd.",씨제이이엔엠스튜디오스, ,하용수,기타법인,110111-8254544,619-87-02671,"서울특별시 마포구 월드컵북로 396 (상암동, 누리꿈스퀘어) 11층", ,,"영화, 비디오물, 방송프로그램 제작 및 배급업",2022-04-05,12월
씨제이인터넷(주),CJ Internet Corp.,씨제이인터넷,037150,남궁훈,기타법인,110111-0330962,135-81-06099,서울특별시 마포구 상암동 1590 상암 IT 타워 6층 ~ 10층 ,www.cjinternet.com,,게임 소프트웨어 개발 및 공급업,1982-09-30,12월
씨제이케이블넷가야방송(주),CJ CabletNet Gaya Broadcasting corporation,씨제이케이블넷가야방송, ,"이관훈, 김신일",기타법인,184611-0023816,622-81-18162,경상남도 김해시 내동 1139-1 송암빌딩 4층,http//www.gytv.co.kr,,유선 방송업,1997-08-22,12월
씨제이케이블넷경남방송(주),"CJ CableNet KYUNGNAM BROADCASTING CO.,LTD.",씨제이케이블넷경남방송, ,허진,기타법인,194211-0014655,609-81-18247,경상남도 창원시 신월동 101-1 국민연금관리공단창원지사 5층,http://www.knmtv.co.kr,,유선 방송업,1994-02-22,12월
씨제이케이블넷마산방송(주),"CJ CableNet MASAN BROADCASTING CO.,LTD.",씨제이케이블넷마산방송, ,김태봉,기타법인,190111-0030152,608-81-28984,경상남도 마산시 회원구 양덕2동 155-16,http://www.mstv.co.kr,,유선 방송업,1997-07-03,12월
씨제이케이블넷 북인천방송주식회사,"CJ CableNet Pukincheon Broadcasting Co., Ltd",씨제이케이블넷북인천방송, ,"이관훈, 이준영",기타법인,120111-0093857,122-81-27652,인천광역시 부평구 부평4동 433-98,www.pcntv.co.kr,,유선 방송업,1994-03-05,12월
씨제이 케이블넷 중부산방송 주식회사,CJ CableNet JOONG-BUSAN BROADCASTING CORPORATION,씨제이케이블넷중부산방송, ,이관훈 최동준,기타법인,180111-0152825,601-81-24328,부산광역시 영도구 대교동1가 71번지,www.jbctv.co.kr,,유선 방송업,1994-02-23,12월
씨제이코드(주),"CJ Code, Inc.",씨제이코드, ,서상원,기타법인,110111-3289091,220-87-14680,서울특별시 강남구 역삼동 736-40 아름다운빌딩 6층, ,,"영화, 비디오물 및 방송프로그램 배급업",2005-08-18,12월
씨제이티브이엔(주),CJ TVN,씨제이티브이엔, ,윤석암 송창의,기타법인,110111-2949373,211-87-45118,서울특별시 마포구 상암동 DMC C-3지역 DMS 6~9층,www.chtvn.com,,프로그램 공급업,2004-02-09,12월
씨제이파워캐스트주식회사,CJ PowerCast Inc.,씨제이파워캐스트, ,최도성,기타법인,131111-0107572,129-81-68203,경기도 성남시 분당구 서현로180번길 19 비젼월드빌딩 3층 (서현동),www.cjpowercast.co.kr,,"유선, 위성 및 기타 방송업",2003-12-15,12월
씨제이포디플렉스(주),"CJ 4DPLEX Co.,Ltd",씨제이포디플렉스, ,방준식,기타법인,160111-0287527,314-86-18854,"서울특별시 마포구 월드컵북로56길 19 (상암동, 드림타워) 8층",https://www.cj4dplex.com/,,영상ㆍ오디오 기록물 제작 및 배급업,2010-10-18,12월
주식회사 씨제이헬로비전강원방송,CJhellovisionGangwonbroadband,씨제이헬로비전강원방송, ,우영상,기타법인,140111-0007664,221-81-07079,강원도 춘천시 동면 소양강로 76 (장학리),www.cjhellovision.com,,"유선, 위성 및 기타 방송업",1994-04-01,12월
(주)씨제이헬로비전금정방송,"CJ CableNet Geum-Jeong co., LTD",씨제이헬로비전금정방송, ,"변동식, 이준영",기타법인,180111-0371558,621-81-44838,부산광역시 부산진구 전포동 677-1 중앙빌딩4층,www.kcstv.co.kr,,유선 방송업,2001-07-01,12월
(주)씨제이헬로비전대구동구방송,"CJ Hellovision Daegu Donggu Broadcasting Co.,Ltd",씨제이헬로비전대구동구방송, ,노성철,기타법인,170111-0082446,502-81-29161,대구광역시 수성구 청수로 165,www.cjhellovision.co.kr,,유선 방송업,1994-11-30,12월
(주)씨제이헬로비전대구수성방송,"CJ Hellovision Daegu Suseong Broadcasting Co.,Ltd",씨제이헬로비전대구수성방송, ,노성철,기타법인,170111-0073362,502-81-25689,대구광역시 수성구 청수로 165,www.cjhellovision.co.kr,,유선 방송업,1994-02-24,12월
(주)씨제이헬로비전드림씨티방송,"CJ Hellovision Dreamcity Broadcasting Co., Ltd",씨제이헬로비전드림씨티방송, ,"김신일, 변동식",기타법인,121111-0057331,130-81-53355,경기도 부천시 소사구 송내1동 423-6,www.dreamcity.co.kr,,유선 방송업,1997-07-14,12월
(주)씨제이헬로비전신라방송,"CJ HelloVision Silla Broadcasting Co.,Ltd.",씨제이헬로비전신라방송, ,이상용,기타법인,171211-0015973,505-81-13576,경상북도 경주시 봉황로 139 CJ헬로비전신라방송,sbctv.co.kr,,유선 방송업,1997-07-09,12월
(주)씨제이헬로비전아라방송,"CJ HelloVision Ara Broadcasting Co., Ltd",씨제이헬로비전아라방송, ,김영흥,기타법인,201311-0009688,416-81-18140,전라남도 순천시 장선배기길 31 (조례동),www.cjhellovision.com,,유선 방송업,1997-07-15,12월
(주)씨제이헬로비전영남방송,"CJ     HelloVision Youngnam Broadcasting Co., Ltd.",씨제이헬로비전영남방송, ,"변동식, 지효철",기타법인,171111-0004986,508-81-05871,경상북도 안동시 안막동 94-1,www.ynctv.co.kr,,유선 방송업,1997-09-19,12월
(주)씨제이헬로비전영동방송,"CJHELLOVISION YOUNGDONG BROADCASTING SYSTEM., LTD",씨제이헬로비전영동방송, ,노성철,기타법인,141111-0010848,226-81-20704,강원도 강릉시 강릉대로 422-3 강원도 강릉시 강릉대로 422-3(포남동),www.cjhellovision.com,,유선 방송업,1997-08-12,12월
(주)씨제이헬로비전영서방송,"CJHELLOVISION Youngseo Broadcasting Network Co., Ltd.",씨제이헬로비전영서방송, ,우영상,기타법인,141211-0026223,224-81-27434,강원도 원주시 동부순환로 154-25,www.ybn.co.kr,,유선 방송업,2002-12-31,12월
(주)씨제이헬로비전전북방송,JEONBUK CATV Co,씨제이헬로비전전북방송, ,이재형,기타법인,211211-0003599,404-81-07941,"전라북도 정읍시 수성6로 5-10 (수성동, 한국케이블TV전북방송)", ,,유선 방송업,1997-10-10,12월
(주)씨제이헬로비전중앙방송,"CJ HelloVision JOONG-ANG BROADCASTING Co., Ltd",씨제이헬로비전중앙방송, ,"변동식, 이준영",기타법인,180111-0031566,605-81-03761,부산광역시 부산진구 전포1동 677-1,www.ngntv.co.kr,,유선 방송업,1978-09-29,12월
(주)씨제이헬로비전충남방송,Chungnam cable TV Broadcasting Corporation,씨제이헬로비전충남방송, ,"변동식, 노성철",기타법인,165011-0005273,311-81-10348,충청남도 당진군 당진읍 채운리 123-6,www.cjhellovision.com/,,유선 방송업,1997-08-21,12월
(주)씨제이헬로비전해운대기장방송,"CJ HelloVision HaeundaeGijang Broadcasting Co., Ltd",씨제이헬로비전해운대기장방송, ,이준영,기타법인,180111-0153576,618-81-17427,부산광역시 해운대구 좌동 1479-1번지 웅신시네아트빌딩 5층,www.hctv.co.kr,,유선 방송업,1994-03-09,12월
(주)씨제이헬로비전호남방송,"CJ HelloVision Honam Broadcasting Co.,Ltd",씨제이헬로비전호남방송, ,김영흥,기타법인,201111-0016637,411-81-28492,전라남도 목포시 하당로 115-1, ,,유선 방송업,2001-05-24,12월
씨지브이시네마(주),CGV CINEMA,씨지브이시네마, ,김진환,기타법인,110111-1455610,105-81-88881,서울특별시 강서구 방화동 712-1 스카이시티몰 3층 영상관, ,,영화관 운영업,1997-08-26,12월
씨지에스아이티(주),"CGS Intelligent Technology Co., Ltd",씨지에스아이티, ,최규식,기타법인,110111-3435735,107-86-77070,"서울특별시 금천구 가산디지털1로 1 (가산동, 더루벤스밸리) 1208호",cgsit.imweb.me/,,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",2006-04-10,12월
(주)씨케이앤비,"CK&B CO., LTD.",씨케이앤비, ,배기혁,기타법인,110111-3792656,206-86-20888,"서울특별시 성동구 성수일로8길 5 (성수동2가, 서울숲SKV1TOWER) 410호",www.cknb.co.kr,,응용 소프트웨어 개발 및 공급업,2007-12-03,12월
주식회사 씨케이커뮤스트리,"CK Commustry, Inc",씨케이커뮤스트리, ,최영태,기타법인,110111-3359935,101-86-20021,"서울특별시 송파구 법원로 127 713호,714호(문정동, 문정대명벨리온)", ,,통신 재판매업,2005-12-14,12월
씨코드,CCODE,씨코드, ,정원주,기타법인,131111-0231016,129-86-32812,경기도 용인시 기흥구 기흥로 58-1 (구갈동)기흥ICT밸리 A동 1001호, ,,시스템 소프트웨어 개발 및 공급업,2009-06-08,12월
(주)씨큐텍,SECURITY TECHNOLOGY CO.LTD,씨큐텍, ,유택수,기타법인,160111-0025448,306-81-17499,대전광역시 중구 선화동 374-1,www.secutec.co.kr,,기타 인쇄물 출판업,1991-06-10,12월
(주)씨테크놀로지시스템,Ci-Tech,씨테크놀로지시스템, ,"황우정, 노완",기타법인,110111-1472127,109-81-51993,서울특별시 강서구 등촌1동 668-10 에이스빌딩 304호,www.ci-tech.co.kr,,시스템 소프트웨어 개발 및 공급업,1997-10-17,12월
주식회사 씨투커뮤니케이션,C2Communication Inc,씨투커뮤니케이션, ,박도준,기타법인,110111-2045808,120-86-09935,서울특별시 중구 충무로3가 극동빌딩 7층, ,,"영화, 비디오물 및 방송프로그램 제작 관련 서비스업",2000-08-28,12월
주식회사 씨티,"Classting, INC.",씨티, ,조현구,기타법인,110111-4923490,113-86-62155,"서울특별시 강남구 테헤란로 503 (삼성동, 하이브로빌딩) 5층",www.classting.com,,포털 및 기타 인터넷 정보매개 서비스업,2012-07-26,12월
주식회사 씨티아이앤씨,"CT I&C CO.,LTD",씨티아이앤씨, ,임형섭,기타법인,110111-4554089,113-86-46887,"경기도 성남시 분당구 판교로 253 (삼평동, 판교이노밸리) b동902호",www.ctinc.co.kr,,컴퓨터시스템 통합 자문 및 구축 서비스업,2011-03-14,12월
주식회사씨포넷,caseinc,씨포넷, ,손욱,기타법인,110111-1648710,118-81-19959,서울특별시 동작구 신대방2동 보라매나산스위트 18층,www.caseic.com,,시스템 소프트웨어 개발 및 공급업,2000-02-09,12월
(주)씨플랫폼,CPLATFORM,씨플랫폼, ,김중균,기타법인,110111-7448966,565-88-01595,"서울특별시 영등포구 가마산로 343 (대림동,콤텍빌딩)", ,,컴퓨터시스템 통합 자문 및 구축 서비스업,2020-04-06,12월
씨피엔터테인먼트 주식회사,CP Entertainment Corp.,씨피엔터테인먼트, ,최종욱,기타법인,110111-8684006,677-81-03126,"서울특별시 마포구 월드컵북로 396 13층(상암동, 누리꿈스퀘어)", ,,"영화, 비디오물 및 방송프로그램 제작업",2023-07-07,12월
씬앤스튜디오 주식회사,syn&studio,씬앤스튜디오, ,송인성,기타법인,110111-7161055,769-87-01676,"서울특별시 마포구 성암로 189 (상암동, 중소기업DMC타워) 710호",https://synnstudio.com,,방송 프로그램 제작업,2019-07-04,03월
(주)씽커즈,Thinkers,씽커즈, ,황진성,기타법인,110111-1352303,214-86-13938,서울특별시 강남구 삼성동 144-29 동진빌딩 5층,www.thinkers.co.kr,,시스템 소프트웨어 개발 및 공급업,1997-02-24,12월
주식회사 씽크로드,"Thinkroad CO,. LTD.",씽크로드, ,이영배,기타법인,110111-2153205,206-81-54398,서울특별시 강남구 논현동 160-1 조안빌딩2층,www.thinkroad.net,,시스템 소프트웨어 개발 및 공급업,2001-01-17,12월
(주) 씽크리얼스,Thinkreals Corp.,씽크리얼스, ,김창준,기타법인,131111-0248681,129-86-42552,"경기도 성남시 분당구 판교역로 235 (삼평동, 에이치스퀘어엔동) 6층", ,,출판업,2010-02-04,12월
주식회사 씽크풀,"THINKPOOL Co.,Ltd.",씽크풀, ,김동진,기타법인,110111-1001570,116-81-54775,"서울특별시 영등포구 국제금융로 70 17층 (여의도동, 미원빌딩)",www.thinkpool.com,,시스템 소프트웨어 개발 및 공급업,1994-01-11,12월
주식회사 씽크프리코리아,ThinkFree Korea Corporation,씽크프리코리아, ,강태진,기타법인,110111-1522724,107-81-63358,서울특별시 마포구 서교동 374-2,www.thinkfree.com,,시스템 소프트웨어 개발 및 공급업,1998-03-13,12월
(주)아가페출판사,"Agape Publishing CO.,LTD",아가페출판사, ,곽성종,기타법인,110111-1141011,114-81-64369,"서울특별시 서초구 효령로8길 5 4층 (방배동, 하은빌딩)",www.iagape.co.kr,,출판업,1995-04-20,12월
주식회사 아경미디어,"The Asia Media Co., Ltd.",아경미디어, ,최영범,기타법인,110111-6695360,850-87-01045,"서울특별시 중구 충무로 29 11층 (초동, 아시아미디어타워)",nc.asiae.co.kr/,,포털 및 기타 인터넷 정보매개 서비스업,2018-03-22,12월
유한회사 아남,"ANAM CO., LTD.",아남, ,김주채,기타법인,110114-0165818,134-86-43835,"서울특별시 구로구 디지털로27가길 27 (구로동, 대양빌딩)", ,,시스템 소프트웨어 개발 및 공급업,2007-11-21,12월
아남텔레콤(주),"ANAMTelecom Co., Ltd.",아남텔레콤, ,조보준,기타법인,110111-1303869,218-81-19017,서울특별시 서초구 반포동 736-2 대유빌딩,www.anamtel.co.kr,,무선 및 위성 통신업,1996-08-01,12월
아담소프트,Adamsoft Company Limited,아담소프트, ,박종만,기타법인,110111-1317547,214-86-09846,서울특별시 서초구 양재동 10-6 동원BD 201,http://www.adamsoft.com,,게임 소프트웨어 개발 및 공급업,1996-09-04,12월
주식회사 아데나소프트웨어,"ADENA SOFTWARE CO.,LTD.",아데나소프트웨어, ,정승우,기타법인,110111-6148228,138-88-00375,"서울특별시 강남구 테헤란로 207 (역삼동, 아가방빌딩) 14층",www.adenasoft.com,,컴퓨터 프로그래밍 서비스업,2016-08-11,12월
주식회사 아드리엘,Adriel,아드리엘, ,엄수원,기타법인,110111-6597029,838-87-00916,"서울특별시 종로구 삼봉로 94 (공평동, 94빌딩) 2층",www.adriel.com,,응용 소프트웨어 개발 및 공급업,2017-12-20,12월
주식회사 아들과딸,S&D Corp.,아들과딸, ,조진석,기타법인,120111-0633413,121-86-20758,"인천광역시 연수구 인천타워대로 323 (송도동, 송도센트로드) 비동 31층",www.아들과딸북클럽몰.com,,일반 서적 출판업,2012-11-07,12월
(주)아디아스,"ADIAS CO.,LTD",아디아스, ,이옥경,기타법인,110111-1811200,220-81-70579,서울특별시 양천구 목동 917-6 행복한세상 10층,http://www.adias.co.kr,,시스템 소프트웨어 개발 및 공급업,1999-11-18,12월
(주)아라기술,"ARA Networks co.,Ltd.",아라기술, ,이재혁,기타법인,160111-0082307,314-81-26039,"대전광역시 유성구 가정로 99 201,202,203,204,205호(신성동, 쌍용기술연구소)",www.aranetworks.com,,시스템 소프트웨어 개발 및 공급업,1999-05-19,12월
주식회사 아라드네트웍스,"ARAD Networks Co.,Ltd",아라드네트웍스, ,정현우,기타법인,110111-4771930,214-88-89878,"대전광역시 중구 대종로550번길 5 1204호(선화동, 유원오피스텔)",aradnetworks.com/,,컴퓨터 프로그래밍 서비스업,2012-02-01,12월
아라소프트 주식회사,"ARASOFT CO.,LTD",아라소프트, ,강정현,기타법인,110111-6181757,724-86-00546,경상남도 진주시 정촌면 뿌리산단로 90 (예하리),www.arasoft.net,,시스템 소프트웨어 개발 및 공급업,2016-10-01,12월
(주)아라아이디시,ARAIDC,아라아이디시, ,현영권,기타법인,110111-1826811,209-81-23860,서울특별시 종로구 부암동 182-1,www.araidc.com,,게임 소프트웨어 개발 및 공급업,1999-12-15,12월
(주)아라온테크,"Araontech Co., Ltd.",아라온테크,041060,"홍진규, 조명학(공동대표이사)",기타법인,110111-1257339,211-86-41060,경기도 성남구 분당구 황새울로 200번길 28 오너스타워 701호,www.eolith.co.kr,,시스템 소프트웨어 개발 및 공급업,1996-04-03,12월
아라정보기술(주),"Ara Infotech Co.,Ltd",아라정보기술, ,김석재,기타법인,110111-2071168,106-81-93198,서울특별시 영등포구 영등포동7가 94-44 2층,www.arait.co.kr,,시스템 소프트웨어 개발 및 공급업,2000-09-19,12월
주식회사 아람북스,ARAMBOOKS,아람북스, ,이병수,기타법인,110111-3614694,215-86-94216,"서울특별시 성동구 성수이로 147 (성수동2가, 아이에스비즈타워) 209호", ,,일반 서적 출판업,2007-02-07,12월
(주)아레스넷,ARESNET,아레스넷, ,박정규,기타법인,110111-1789035,114-81-91847,서울특별시 종로구 홍파동 20-2 두원빌딩 4층,http://www.aresnet.co.kr,,시스템 소프트웨어 개발 및 공급업,1999-10-14,12월
(주)아레오네트웍스,Arreonetworks Inc.,아레오네트웍스, ,이주호,기타법인,110111-1775638,110-81-42553,서울특별시 강남구 역삼1동 833-2 성보역삼빌딩 3층,www.arreonetworks.com,,소프트웨어 개발 및 공급업,1999-09-17,12월
(주)아론티,"ARONTI CO.,LTD.",아론티, ,서한영,기타법인,110111-1941479,104-81-52416,서울특별시 양천구 목1동 한국방송회관10층,www.aronti.com,,프로그램 공급업,2000-04-17,12월
주식회사 아름방송네트워크,Areum Broadcasting network,아름방송네트워크, ,박조신,기타법인,131111-0029619,129-81-22930,경기도 성남시 분당구 성남대로343번길 14 (정자동), ,,유선 방송업,1997-07-21,12월
재단법인 아름지기,Arumjigi Culture Keepers Foundation,아름지기, ,신연균,기타법인,110122-0034470,101-82-08989,서울특별시 종로구 효자로 17, ,,일반 서적 출판업,2001-12-18,12월
(주)아리라,"ARIRA Co., LTD",아리라, ,김인국,기타법인,110111-2679798,220-86-54216,"서울특별시 서초구 논현로 133 (양재동, 구보빌딩)",www.arira.co.kr,,"컴퓨터시스템 통합 자문, 구축 및 관리업",2002-12-26,12월
아리바코리아 주식회사,Ariba Korea Ltd,아리바코리아, ,김정범,기타법인,110111-2186298,101-81-68525,서울특별시 종로구 종로2가 6 ,http://kr.ariba.com,,시스템 소프트웨어 개발 및 공급업,2001-03-26,12월
(주)아리수인터넷,Arisoo Internet Inc.,아리수인터넷, ,김상동,기타법인,110111-1447956,214-86-17889,서울특별시 서초구 서초동 1490-25 일흥스포렉스빌딩 201호,www.web114.com,,시스템 소프트웨어 개발 및 공급업,1997-08-04,12월
주식회사 아리엘네트웍스,Ariel networks,아리엘네트웍스, ,정해석,기타법인,131111-0323954,129-86-77629,"서울특별시 성동구 성수일로8길 5 (성수동2가, 서울숲SKV1TOWER) 1107~1110호",www.arielnetworks.co.kr/,,시스템 소프트웨어 개발 및 공급업,2012-09-28,12월
(주)아리온소프트,Arionsoft,아리온소프트, ,임기철,기타법인,110111-2424581,107-86-11404,서울특별시 영등포구 여의도동 45-11 신한빌딩 705, ,,시스템 소프트웨어 개발 및 공급업,2002-01-17,12월
주식회사 아만타,Amnata Inc,아만타, ,주현민,기타법인,110111-4467810,119-86-35001,"서울특별시 관악구 남부순환로 1944 301, 401, 402",www.amanta.net,,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",2010-11-09,12월
주식회사 아메바컬쳐 ,"Amoeba Culture Co., Ltd.",아메바컬쳐, ,최규상,기타법인,110111-3511501,211-87-86026,"서울특별시 강남구 논현로146길 8-3 (논현동, 제이빌딩)", ,,오디오물 출판 및 원판 녹음업,2006-08-18,12월
