회사이름,영문명,공시회사명,종목코드,대표자명,법인구분,법인등록번호,사업자등록번호,주소,홈페이지,IR홈페이지,업종명,설립일,결산월
(주)신라밀레니엄,shilla millennium co.kr,신라밀레니엄, ,조남원,기타법인,171211-0043792,505-81-45097,경상북도 경주시 신평동 719-70, ,,체육공원 및 유사 공원 운영업,2006-07-13,12월
주식회사신성엘에스디,SHINSEONG LSD,신성엘에스디, ,이경석,기타법인,134611-0137055,801-88-02957,경기도 안성시 안성맞춤대로 827 (계동), ,,골프연습장 운영업,2024-03-12,12월
(주)신세계야구단,"SHINSEGAE BASEBALL CLUB CO., LTD",신세계야구단, ,김재섭,기타법인,120111-0217366,131-81-54702,인천광역시 미추홀구 매소홀로 618 (문학동),www.ssglanders.com,,스포츠 클럽 운영업,2000-03-22,12월
(주)신시컴퍼니,SEENSEE COMPANY,신시컴퍼니, ,최은경,기타법인,110111-2007402,214-86-62064,서울특별시 서초구 양재동 399-1,www.iseensee.com,,연극단체,2000-06-26,12월
주식회사 신아, ,신아, ,김귀선,기타법인,181211-0012274,221-81-05178,강원도 화천군 간동면 방천리 1352-1, ,,기타 오락장 운영업,1990-03-07,12월
신아농산 주식회사,SIN A NONG SAN.CO,신아농산, ,김광식,기타법인,110111-0231144,106-81-36557,서울특별시 용산구 용산동 69-167, ,,골프장 운영업,1989-03-02,12월
신안개발주식회사,green country club,신안개발, ,박훈,기타법인,150111-0008371,126-81-17286,경기도 광주시 곤지암읍 내선길 190 (이선리 208-2),www.shinan.co.kr,,골프장 운영업,1989-07-19,12월
신안리조트주식회사,shinan country club,신안리조트, ,조현종,기타법인,160111-0018378,125-81-06073,경기도 안산시 고삼 가유 650,www.shinancorp.co.kr,,골프장 운영업,1989-08-16,12월
(주) 신안스포츠클럽,Shinan Sports Club Co.,신안스포츠클럽, ,박훈,기타법인,110111-1244766,120-81-59105,서울특별시 강남구 대치동 943-19, ,,체력단련시설 운영업,1996-02-24,12월
신안종합레져 (주),shinan country club,신안종합레져, ,박훈,기타법인,134611-0035390,125-81-69855,경기도 안성시 고삼면 개울말길 149 (가유리),www.shinan.co.kr/,,골프장 운영업,2007-08-01,12월
신애개발주식회사,Sin Ae Development Ltd.,신애개발, ,정용현,기타법인,171311-0010187,510-81-13281,경상북도 김천시 남산동 16-12, ,,골프장 및 스키장 운영업,2004-01-01,12월
신양월드레저 주식회사,"Shinyang World Leisure Co.,Ltd",신양월드레저, ,정일용,기타법인,110111-4069591,220-87-79494,서울특별시 강남구 테헤란로 133 한국타이어빌딩 15층 (역삼동), ,,스포츠 및 오락관련 서비스업,2009-03-31,12월
재단법인 신영문화재단,JASAN,신영문화재단, ,김일권,기타법인,110322-0053749,423-82-00325,"서울특별시 종로구 율곡로2길 7 (수송동, 서머셋팰리스서울) 202호", ,,기타 창작 및 예술관련 서비스업,2020-05-19,12월
신영종합개발 주식회사,"shinyoung development co.,Ltd",신영종합개발, ,이정덕,기타법인,110111-3638503,109-86-07226,강원도 춘천시 동산면 종자리로 148-16 로드힐스 골프&리조트,www.lordhills.co.kr,,골프장 운영업,2007-03-23,12월
주식회사신우,shin woo,신우, ,양진수,기타법인,180111-0428755,603-81-51573,부산광역시 수영구 민락동 114, ,,골프연습장 운영업,2002-11-12,12월
(주)신우,Shin woo Co.Ltd,신우, ,장흥덕,기타법인,115711-0004388,127-81-49122,"강원도 원주시 서원대로 106 (단계동,4층)", ,,골프연습장 운영업,2001-09-10,12월
신우개발주식회사,"Shin Woo Development Co., Ltd  ",신우개발, ,이정익,기타법인,174711-0030936,508-81-32572,경상북도 군위군 산성면 운산리 산 151, ,,골프장 운영업,2012-01-06,12월
신주개발주식회사,shin ju,신주개발, ,백병준,기타법인,160111-0108137,314-81-37967,대전광역시 서구 만년동 297,emh8514@hanmail.net,,체력단련시설 운영업,2000-11-25,12월
(주)신천지리조트,shincheonjiresort co.ltd,신천지리조트, ,정세일,기타법인,151111-0014096,303-81-24249,충청북도 충주시 금가면 월상리 산 95-1번지, ,,골프장 운영업,1999-10-14,12월
(주)신태진,shin tae jin.co.ltd,신태진, ,"허박자, 강형식",기타법인,120111-0001181,137-81-02240,인천광역시 서구 경서동 177-1,www.inchoncc.com,,골프장 운영업,1970-02-05,12월
신한골프주식회사,SHINHAN GOLF,신한골프, ,박윤용,기타법인,110111-2321795,220-86-20491,서울특별시 서초구 서초동 1601-1 브이샤르망 4층 408호, ,,골프장 운영업,2001-09-20,12월
신한관광개발주식회사,"shinhan development.,ltd",신한관광개발, ,임승호,기타법인,220111-0050418,616-81-50416,제주특별자치도 북제주군 애월읍 소길리 155-101, ,,박물관 운영업,2005-01-17,12월
신한레저 주식회사,"SHINHAN LEISURE CO.,Ltd",신한레저, ,박남식,기타법인,211311-0004785,407-81-14403,"전라북도 남원시 대산면 대사로 500 (옥율리, 드라곤레이크컨트리클럽)", ,,골프장 운영업,2006-04-03,12월
신한성관광개발주식회사,shinhansong,신한성관광개발, ,전영자,기타법인,110111-0314833,202-81-50804,경기도 남양주시 수동면 비룡로 1430-3 신한성관광개발,agreewife@lycos.co.kr,,골프장 운영업,1982-03-11,04월
(주)심석,SIMSOC,심석, ,정일화,기타법인,170111-0413708,514-81-73807,대구광역시 달성군 가창면 가창로 1003,www.herbhillz.com,,유원지 및 테마파크 운영업,2010-09-01,12월
주식회사 싸운즈굿,"Sounds Good Co., Ltd.",싸운즈굿, ,이장희,기타법인,110111-2895518,211-87-41392,"서울특별시 송파구 가락로6길 4 , 102호 (석촌동)", ,,그 외 기타 창작 및 예술관련 서비스업,2003-11-12,12월
주식회사 싸이더스에스엘,SidusSL Corp.,싸이더스에스엘, ,이원형,기타법인,110111-3268623,105-86-81656,서울특별시 마포구 아현2동 267-1,www.sidussl.com,,종합 스포츠시설 운영업,2005-07-13,12월
주식회사 싸이더스에이치큐,SidusHQ. Inc,싸이더스에이치큐, ,정훈탁,기타법인,110111-2516940,120-86-37130,서울특별시 강남구 삼성동 88 삼보기업빌딩 1층,www.sidus.net,,그 외 기타 창작 및 예술관련 서비스업,2002-05-06,12월
주식회사 쌍마,ssang ma,쌍마, ,김기석,기타법인,190111-0054277,608-81-56291,경상남도 고성군 고성읍 월평3길 250,gosungcc.com,,골프장 및 스키장 운영업,2004-06-15,12월
(주)써미트,summit.co,써미트, ,정순례,기타법인,210111-0044249,402-81-60256,전라북도 진안군 부귀면 부귀로 72-161 (봉암리), ,,골프장 운영업,2004-07-05,12월
썬카운티 주식회사,"SUN COUNTY CO.,LTD",썬카운티, ,이재성,기타법인,201111-0026181,411-81-48936,서울특별시 서초구 반포4동 66-1, ,,골프장 운영업,2008-04-30,12월
썬카운티 주식회사,"SUNCOUNTY.CO.,LTD.",썬카운티, ,이상민,기타법인,205411-0027775,369-87-00593,전라남도 영암군 삼호읍 에프원로 121-1 (난전리) 사우스링스 영암,www.southlinks.co.kr/,,골프장 운영업,2017-01-11,12월
씨더블유엑스코리아(주),"CWX Korea Co.,Ltd",씨더블유엑스코리아, ,오진택,기타법인,110111-3407982,211-87-78583,"서울특별시 강남구 신사동 665-1 한양타운빌딩 2,5층", ,,그 외 기타 스포츠시설 운영업,2006-02-24,12월
(주)씨쓰리엔터테인먼트,C3entertainment Inc.,씨쓰리엔터테인먼트, ,조성진,기타법인,110111-3506643,211-87-85385,서울특별시 광진구 광장동 319-33 1층,www.c3ent.co.kr/,,공연 기획업,2006-08-08,12월
(주)씨앤시디벨로퍼,"C&C Developer Co., Ltd.",씨앤시디벨로퍼, ,황용식,기타법인,110111-3567710,220-87-39584,대구광역시 동구 도학동 산 1번지, ,,골프장 운영업,2006-11-30,12월
주식회사 씨앤아일랜드,C&ISLAND,씨앤아일랜드, ,김현철,기타법인,206211-0081253,552-87-02214,전라남도 여수시 돌산읍 무술목길 141, ,,골프장 운영업,2021-08-20,12월
주식회사 씨앤아트컬쳐,"C&Art Culture CO., LTD",씨앤아트컬쳐, ,명재곤,기타법인,110111-3578931,104-86-05164,서울특별시 종로구 종로1가 24번지 르메이에르 종로타운 A동 1501호, ,,공연 기획업,2006-12-13,12월
(주)씨앤제이관광산업,"C&J Tour Co., Ltd",씨앤제이관광산업, ,정병국,기타법인,210111-0052937,402-81-61560,전라북도 전주시 완산구 서신동 853-4 4층, ,,골프장 운영업,2004-05-25,12월
(주)씨앤케이건설,songdoresort,씨앤케이건설, ,조용준,기타법인,120111-0001470,131-81-06651,인천광역시 연수구 능허대로 192 (옥련동), ,,유원지 및 테마파크 운영업,1963-04-30,12월
주식회사 씨어터앤컴퍼니,Theatre & Company,씨어터앤컴퍼니, ,박성민,기타법인,110111-6434049,270-81-00762,서울특별시 강남구 테헤란로82길 15 16호 (대치동), ,,공연 기획업,2017-06-19,12월
주식회사 씨엔케이와이홀딩스,-,씨엔케이와이홀딩스, ,최정환,기타법인,110111-6000220,108-88-00340,"서울특별시 강남구 테헤란로87길 33 (삼성동, 융전빌딩) 8층", ,,그 외 기타 창작 및 예술관련 서비스업,2016-03-14,12월
씨이디(주),"C.E.D. Co., Ltd.",씨이디, ,김상희,기타법인,110111-1765704,120-81-93063,서울특별시 서초구 방배3동 1024-6 삼원빌딩 309호,www.koreagameworks.com,,유원지 및 테마파크 운영업,1999-09-02,12월
재단법인 씨제이문화재단,CJ CULTURE FOUNDATION,씨제이문화재단, ,이재현,기타법인,110122-0042150,104-82-09634,"서울특별시 중구 동호로 330 (쌍림동, 씨제이제일제당센터)",www.cjazit.org/,,공연시설 운영업,2006-05-02,12월
주식회사 씨제이스포츠 ,"CJ Sports Co., Ltd.",씨제이스포츠, ,한준상,기타법인,110111-3338947,104-81-97276,서울특별시 중구 남대문로5가 CJ빌딩 7층, ,,스포츠 클럽 운영업,2006-11-08,12월
씨피씨개발주식회사,"CPC DEVELOPMENT Co.,LTD",씨피씨개발, ,윤재경,기타법인,110111-2917833,114-86-32746,서울특별시 서초구 방배본동 750-14, ,,그 외 기타 스포츠시설 운영업,2003-12-18,12월
아난티클럽서울 주식회사,"Ananti Club,Seoul Co., Ltd.",아난티클럽서울, ,이만규,기타법인,115511-0003201,132-81-33184,경기도 가평군 설악면 유명로 961-34 (방일리 산90-2), ,,골프장 운영업,1999-06-17,12월
아덴힐리조트앤골프 주식회사,ArdenHill Resort&Golf,아덴힐리조트앤골프, ,정종인,기타법인,110111-7942546,664-86-02126,"제주특별자치도 제주시 한림읍 화전길 82 (금악리, 아덴힐CC)",www.ardenhillresort.com,,골프장 운영업,2021-07-02,12월
주식회사 아도니스,"ADONIS CO., LTD.",아도니스, ,이경렬,기타법인,110111-0608971,104-81-36037,경기도 포천시 신북면 포천로 2499 (고일리), ,,골프장 운영업,1989-02-04,12월
주식회사 아떼오드,A-teod,아떼오드, ,송은도,기타법인,134611-0099966,363-86-01355,"경기도 안성시 삼죽면 동아예대길 47 (진촌리, 동아방송예술대학교) 기예관 30중 03호", ,,"창작, 예술 및 여가관련 서비스업",2019-08-02,12월
(주)아름다은,"Arumdaeun CO.,LTD",아름다은, ,정현숙,기타법인,154311-0015435,301-81-72987,"충청북도 진천군 백곡면 소토골길 61 (갈월리, 히든밸리골프클럽)", ,,골프장 운영업,2003-12-15,12월
(주)아름인사이트,Arum Insite Ltd.,아름인사이트, ,박훈영,기타법인,110111-3824699,211-88-08110,서울특별시 강남구 신사동 655-11 아름빌딩 4층, ,,유원지 및 테마파크 운영업,2008-01-16,12월
주식회사 아리온,ARION Corporation,아리온, ,김현진,기타법인,160111-0397037,668-88-01706,"충청남도 천안시 동남구 태조산길 157 (유량동, 태조산레저타운)",taejosan-leisuretown.com,,골프연습장 운영업,2020-05-01,12월
(주)아리지,"ARIJI CO.,LTD",아리지, ,김양원,기타법인,131211-0021382,126-81-91082,경기도 여주시 가남읍 아리지그린길 68 (안금리)산 103, ,,골프장 운영업,2005-11-21,12월
아미람(주),AMIRAM,아미람, ,김현호,기타법인,110111-0747927,219-81-03954,서울특별시 마포구 도화동 46-1 한화오벨리스크내스포츠센타, ,,체력단련시설 운영업,1991-03-11,12월
주식회사 아산골프클럽,ASangolfclub ,아산골프클럽, ,김홍석,기타법인,161511-0314298,464-88-02350,충청남도 아산시 음봉면 음봉로 52-38 (동천리), ,,골프연습장 운영업,2022-02-22,12월
주식회사 아세코,ASECO,아세코, ,김도훈,기타법인,135111-0086508,123-86-12633,"경기도 시흥시 마전로 307 (거모동, 시흥아세코밸리골프장)",www.asecovalley.co.kr,,골프장 운영업,2007-09-27,12월
아시아나레저 주식회사,"asiana leisure,co.ltd",아시아나레저, ,김창규,기타법인,110111-0773552,135-81-09631,경기도 용인시 양지면 대대리 산 281-1,asianacc.co.kr,,골프장 운영업,1991-05-01,12월
아시아드컨트리클럽(주),asiadcc,아시아드컨트리클럽, ,구영소,기타법인,180111-0221919,607-81-37364,"부산광역시 기장군 일광면 차양길 26 (이천리, 아시아드CC)",www.asiadcc.co.kr,,골프장 운영업,1997-01-10,12월
주식회사 아이들,aidle co.lte,아이들, ,천호균,기타법인,284911-0056761,141-81-04683,"경기도 파주시 탄현면 헤이리마을길 59-118 (법흥리, 딸기가좋아)", ,,유원지 및 테마파크 운영업,2005-12-27,12월
(주)아이스타네트워크,"ISTAR NETWORK CO., LTD.",아이스타네트워크, ,이준규,기타법인,110111-1514789,120-81-78591,서울특별시 강남구 신사동 665-1 한양타운 B1,www.istar.co.kr,,그 외 기타 창작 및 예술관련 서비스업,1998-02-19,12월
아이엔디앤씨,ind&c,아이엔디앤씨, ,배인호,기타법인,170111-0815847,763-88-02034,"경상남도 사천시 용현면 시청3길 44 303호 (덕곡리, 신명빌딩)", ,,그 외 기타 분류 안된 오락관련 서비스업,2021-04-14,12월
주식회사 아이월드컴퍼니,IWORLD COMPANY,아이월드컴퍼니, ,안재일,기타법인,170111-0618647,132-87-00481,대구광역시 북구 연암로 103-6 (산격동), ,,공연 기획업,2016-10-13,12월
주식회사 아이지엘,"IGL Co.,Ltd.",아이지엘, ,홍덕기,기타법인,220111-0132307,323-81-00222,서울특별시 서초구 남부순환로315길 6 (서초동), ,,복권발행 및 판매업,2015-08-12,12월
아이파크마리나주식회사,"IPARKMarina Co.,Ltd.",아이파크마리나, ,이성용,기타법인,180111-0910166,617-86-17507,"부산광역시 해운대구 마린시티2로 38 (우동, 해운대아이파크)", ,,스포츠 및 오락관련 서비스업,2014-04-23,12월
(주)아이피,IP(INTER POINT),아이피, ,최승일,기타법인,115211-0022827,132-81-24287,경기도 남양주시 호평동 23-15, ,,그 외 기타 스포츠시설 운영업,1997-04-18,12월
주식회사아일랜드조이,island joy Ltd,아일랜드조이, ,이장우,기타법인,220111-0058082,616-81-57909,제주특별자치도 서귀포시 색달동 2864-2, ,,박물관 운영업,2006-10-30,12월
주식회사 아진,ajin corp.,아진, ,정경운,기타법인,234111-0091680,886-81-00932,경상남도 양산시 회현2길 37 (교동)제이드힐골프파크, ,,골프연습장 운영업,2017-01-19,12월
아진건업(주),"Ahjin development co., Ltd",아진건업, ,김석구,기타법인,110111-0209258,202-81-07893,서울특별시 강남구 역삼동 718-17 상우빌딩 2층,www.kjw.co.kr,,유원지 및 테마파크 운영업,1977-02-07,12월
(주)아쿠아월드,AQUAWORLD,아쿠아월드, ,강우석,기타법인,170111-0558702,256-81-00015,"대구광역시 동구 동부로 149 9층(신천동, 신세계동대구복합환승센터)", ,,식물원 및 동물원 운영업,2015-03-05,12월
(주)아트밸리,"ART VALLEY Co., Ltd.",아트밸리, ,윤성민,기타법인,280111-0087485,127-86-10786,경기도 양주시 장흥면 가마골로 239, ,,그 외 기타 창작 및 예술관련 서비스업,2008-05-08,12월
주식회사 아트인모션,"Arts in Motion Co., Ltd",아트인모션, ,이호중,기타법인,110111-2901828,120-86-60136,서울특별시 강남구 대치동 889-11 대치빌딩 지하 1층, ,,공연 기획업,2003-11-24,12월
(주)아트파크,artpark,아트파크, ,송희진,기타법인,280111-0068790,127-81-92459,경기도 양주시 장흥면 권율로 117 아트파크,www.artpark.co.kr,,박물관 운영업,2005-04-15,12월
주식회사 아프리카오픈스튜디오,"Afreeca Openstudio co., Ltd",아프리카오픈스튜디오, ,정진우,기타법인,110111-6799568,135-87-01233,"충청남도 천안시 동남구 먹거리11길 37 (신부동, 세세빌딩)", ,,컴퓨터 게임방 운영업,2019-07-02,12월
(주)악기거리로데클래식,"Akgigeori Rode Classic Co., Ltd.",악기거리로데클래식, ,손영호,기타법인,110111-7408217,415-86-01618,"서울특별시 서초구 남부순환로317길 79 (서초동, 로데아트센터)", ,,그 외 기타 창작 및 예술관련 서비스업,2020-02-28,12월
(주)악스코리아,AX-KOREA Inc.,악스코리아, ,허강원,기타법인,110111-3240233,120-86-82445,서울특별시 강남구 청담동 133번지 소천빌딩5층 (주)악스코리아,www.ax-korea.com,,공연시설 운영업,2005-06-10,03월
안동개발(주), ,안동개발, ,장성우,기타법인,170111-0114752,502-81-37905,경상북도 안동시 일직면 119, ,,골프장 운영업,1997-01-03,12월
안산스포츠파크 주식회사,Ansansportspark Corp.,안산스포츠파크, ,강욱순,기타법인,131411-0292830,134-87-05707,경기도 안산시 단원구 첨단로 644 (초지동), ,,종합 스포츠시설 운영업,2013-02-15,12월
알에프케이알 주식회사,RFKR Corporation,알에프케이알, ,LEE MICHAEL,기타법인,120111-0637936,121-86-21515,인천광역시 중구 운서로7번길 21 (운서동) 103호, ,,기타 사행시설 관리 및 운영업,2012-12-06,12월
주식회사알프스보석궁전테마파크뮤지엄,ALPSJEWEL,알프스보석궁전테마파크뮤지엄, ,김부원,기타법인,220111-0108639,616-86-12891,제주특별자치도 제주시 한경면 두신로 84,www.jejualps.com,,유원지 및 테마파크 운영업,2014-01-16,12월
애경개발(주),"Aekyung Developement Co., LTD",애경개발, ,송병호,기타법인,134211-0002321,126-81-05010,경기도 이천시 모가면 사실로 984 (신갈리),www.termeden.com,,유원지 및 테마파크 운영업,1951-10-25,12월
주식회사 애니멀킹덤,"animalkingdom co., ltd",애니멀킹덤, ,서병향,기타법인,195411-0037644,316-81-28601,경상남도 사천시 초양길 8 (늑도동) 아라마루 아쿠아리움,aramaruaquarium.com/,,식물원 및 동물원 운영업,2019-10-01,12월
주식회사 애플우드크리에이티브,"APPLEWOOD CREATIVE Co., Ltd",애플우드크리에이티브, ,최유성,기타법인,110111-6300076,539-86-00574,서울특별시 마포구 독막로 88 4층 (상수동), ,,그 외 기타 창작 및 예술관련 서비스업,2017-01-01,12월
애플트리컨트리클럽(주),Appletry Country Club,애플트리컨트리클럽, ,오성배,기타법인,151111-0021877,303-81-36880,충청북도 충주시 노은면 수룡리 산 88, ,,골프장 운영업,2003-05-31,12월
(주)앤앤컴퍼니,NNCOMPANY,앤앤컴퍼니, ,구진완,기타법인,110111-5526590,117-81-89883,"서울특별시 영등포구 여의대로 14 (여의도동, KT여의도지점)", ,,체력단련시설 운영업,2014-09-30,12월
주식회사 야킨에이엠씨,"jakin AMC Co.,Ltd.",야킨에이엠씨, ,이지홍,기타법인,110111-6622826,237-87-00772,"경기도 용인시 기흥구 용구대로2469번길 164 (보정동, 르노삼성남분당정비사업소) 203-2호", ,,스포츠 및 오락관련 서비스업,2018-01-09,12월
양산그레이스골프클럽(주),The Grace Golf,양산그레이스골프클럽, ,이철규,기타법인,180111-0836453,605-86-17294,"경상남도 양산시 동면 양산대로 542-65 (석산리, 그레이스골프클럽)", ,,골프연습장 운영업,2013-02-01,12월
양산컨트리클럽(주),Yangsan Country Club Corp.,양산컨트리클럽, ,현재열,기타법인,184511-0004579,621-81-03711,"경상남도 양산시 상북면 충렬로 687 (소토리, 양산컨트리클럽)",https://www.yangsancc.co.kr,,골프장 운영업,1989-06-05,12월
(주)양주골프클럽,"Yangju Golf Club. Co., Ltd.",양주골프클럽, ,권정달,기타법인,280111-0074937,127-81-99239,경기도 양주시 덕정동 131-21 1층, ,,골프연습장 운영업,2006-04-18,12월
어도어즈 주식회사,"ADORES, Inc.",어도어즈, ,우에하라 세이지,기타법인, ,38998,"서울특별시 강남구 테헤란로 133 (역삼동, 한국타이어빌딩) - 대리인 주소",www.adores.co.jp,,전자 게임장 운영업,1967-12-25,03월
주식회사 어비스컴퍼니,ABYSS company,어비스컴퍼니, ,이동형,기타법인,110111-6988400,349-87-01375,서울특별시 강남구 강남대로146길 39 (논현동),www.abysscompany.com/,,공연 기획업,2019-01-17,12월
(주)에너진월드, ,에너진월드, ,조철승,기타법인,110111-1378151,107-81-89120,서울특별시 영등포구 여의도동61-4 라이프콤비빌딩1003호, ,,그 외 기타 분류 안된 오락관련 서비스업,2000-09-01,12월
주식회사 에버빌리조트,EVERVILL RESORT.CO.LTD.,에버빌리조트, ,전영표,기타법인,110111-2867400,220-86-71743,서울특별시 강남구 역삼동 735-3 포스틸타워 20층,www.hyunjin21.co.kr,,골프장 운영업,2003-10-01,12월
(주)에버씨티,EVERCITY,에버씨티, ,강상원,기타법인,150111-0136859,301-86-07690,충청북도 청주시 청원구 사천로 35 (사천동) 스카이21골프연습장, ,,골프연습장 운영업,2010-06-11,12월
에스디그룹(주),SDGROUP,에스디그룹, ,김기만,기타법인,280211-0106332,127-86-30711,경기도 양주시 봉양동 507-3번지, ,,골프연습장 운영업,2011-04-07,12월
주식회사 에스디에듀,SD Edu,에스디에듀, ,김범조,기타법인,171211-0073575,505-81-74326,"경상북도 경주시 보문로 383 (신평동, 경주관광호텔)", ,,공연 기획업,2013-09-30,06월
(주)에스디엔제이홀딩스,(주)SD&J홀딩스,에스디엔제이홀딩스, ,김장자,기타법인,110111-3961681,220-87-71736,서울특별시 강남구 역삼동 825-21, ,,골프장 운영업,2008-08-29,12월
(주)에스메카,Inc smeca,에스메카, ,류기호,기타법인,110111-2167868,114-86-06078,제주특별자치도 남제주군 안덕면 감산리 1736번지 ,www.sexmuseum.or.kr,,박물관 운영업,2001-02-14,12월
에스비레져 주식회사,"SB Leisure Co., Ltd.",에스비레져, ,원용석,기타법인,110111-6093069,710-87-00597,경기도 여주시 가남읍 송삼로 191 (송림리),kmj2213@nsb.co.kr,,골프장 및 스키장 운영업,2016-06-17,12월
(주)에스비에스아트텍,SBS ART & TECHNOLOGY,에스비에스아트텍, ,강선모,기타법인,115911-0020033,128-81-36111,"경기도 고양시 일산서구 일현로 111 (탄현동, 에스비에스일산제작센터)",www.sbsat.co.kr,,그 외 기타 창작 및 예술관련 서비스업,1998-10-29,12월
(주)에스비에스아프리카티비,"SBS-Afreeca TV Co.,Ltd.",에스비에스아프리카티비, ,"서수길, 김용재",기타법인,110111-5768324,868-81-00119,"경기도 성남시 분당구 판교로228번길 15 (삼평동, 판교세븐벤처밸리1)",www.sbsafreecatv.com,,그 외 기타 스포츠 서비스업,2015-07-01,12월
(주)에스비엑스지,"SBXG, Inc.",에스비엑스지, ,정인모,기타법인,110111-7477204,636-86-01777,"부산광역시 남구 전포대로 133 14층 122호 (문현동, 위워크빌딩)", ,,종합 스포츠시설 운영업,2020-05-06,12월
에스알레저개발(주),SR,에스알레저개발, ,최영수,기타법인,135811-0093749,124-86-09674,경기도 남양주시 오남읍 오남리 365-5, ,,골프장 운영업,2003-05-22,12월
주식회사 에스알피엔터테인먼트,"SRP Entertainment Co., Ltd.",에스알피엔터테인먼트, ,최유리,기타법인,110111-5195478,220-88-62608,"서울특별시 강남구 압구정로18길 30 (신사동, SRPBLDG)",서울특별시 강남구 압구정로18길 30 3층,,공연 기획업,2013-07-31,12월
주식회사 에스앤가든,"SN Garden Co.,Ltd.",에스앤가든, ,김우석,기타법인,220111-0169996,723-87-00711,제주특별자치도 제주시 구좌읍 금백조로 916 2층(송당리),www.snoopygarden.com/,,박물관 운영업,2017-12-12,12월
(주)에스앤지,SPORTS&GOODLIFE,에스앤지, ,송상훈,기타법인,134111-0090964,123-81-72922,경기도 안양시 만안구 안양7동 219-7 에스앤지빌딩,www.snglife.com,,그 외 기타 분류 안된 오락관련 서비스업,2001-11-23,12월
에스앤코 주식회사,S&CO LTD,에스앤코, ,신동원,기타법인,110111-5256642,261-81-02524,"서울특별시 강남구 도산대로 149 6층(신사동, 진우빌딩)",www.sncokorea.com,,공연 기획업,2013-10-29,12월
(주)에스에스피기업,"SSP Enterprise Co., Ltd",에스에스피기업, ,박성수,기타법인,110111-5207778,114-87-11452,"서울특별시 서초구 신반포로 83 (반포동,지하1층)", ,,체력단련시설 운영업,2013-08-20,12월
주식회사 에스에이치피코퍼레이션,SHP Corporation,에스에이치피코퍼레이션, ,김기원,기타법인,110111-8151310,716-88-02417,"서울특별시 강남구 언주로30길 26 (도곡동, 타워팰리스)", ,,종합 스포츠시설 운영업,2022-01-03,12월
주식회사 에스에이커뮤니케이션,SACOMMUNICATION,에스에이커뮤니케이션, ,민태홍,기타법인,110111-4463363,107-87-42942,"서울특별시 영등포구 국회대로72길 4 (여의도동, 아이비피아빌딩) 9층1호", ,,공연 기획업,2010-11-02,12월
주식회사 에스엘세레스,S&L CERES,에스엘세레스, ,안중기,기타법인,150111-0092332,301-81-86782,충청북도 충주시 앙성면 가곡로 1334 (돈산리), ,,골프장 운영업,2005-11-16,12월
(주)에스엘에스코프,SLS Corp,에스엘에스코프, ,김성철,기타법인,110111-4943745,215-87-72863,경기도 평택시 지산천로 10 (독곡동), ,,골프연습장 운영업,2012-08-27,12월
(주)에스엠스포츠,Smsports,에스엠스포츠, ,정현운,기타법인,134811-0163105,124-86-71993,"경기도 의왕시 계원대학로 40 (내손동, 반도프라자) 703호",www.smsports.co.kr,,스포츠 및 오락관련 서비스업,2008-09-12,12월
주식회사 에스엠아트컴퍼니,"SM ART COMPANY Co., LTD",에스엠아트컴퍼니, ,"표인봉, 정창환",기타법인,110111-3041516,101-86-06688,서울특별시 종로구 동숭동 1-94,www.tintinhall.co.kr,,공연 기획업,2004-07-01,12월
주식회사 에스이십칠,"S27 Co., Ltd",에스이십칠, ,박진철,기타법인,170111-0456980,504-81-98742,"서울특별시 성동구 성수이로 69 (성수동2가, 삼화빌딩) 301호", ,,공연 기획업,2012-04-04,12월
에스케이텔레콤씨에스티원 주식회사,"SK telecom CS T1 Co., Ltd.",에스케이텔레콤씨에스티원, ,조세프 패트릭 마쉬,기타법인,110111-7170189,614-81-05875,서울특별시 강남구 선릉로 627, ,,스포츠 클럽 운영업,2019-07-12,12월
주식회사 에스투플래닝,s2planning CO.LTD.,에스투플래닝, ,서명환,기타법인,174911-0013483,215-88-00653,"대구광역시 북구 대현남로 25 (대현동, 대현한신휴플러스) 206동 1903호", ,,골프장 운영업,2016-10-17,12월
(주)에스티에스로지스틱스,STSLOGISTICS INC.,에스티에스로지스틱스, ,허인영,기타법인,110111-1999197,220-81-90522,"서울특별시 중구 서소문동 동화빌딩 106, 6층(서소문동,동화빌딩)", ,,골프장 운영업,2000-06-16,12월
주식회사 에어라이브테크놀로지,"Air Live Technology Co., Ltd.",에어라이브테크놀로지, ,이시우,기타법인,131111-0512424,879-88-01306,"서울특별시 서초구 법원로3길 19 (서초동, 양지원)",-,,그 외 기타 창작 및 예술관련 서비스업,2019-03-21,12월
주식회사 에이브스토리,AVESTORY,에이브스토리, ,최성현,기타법인,110111-5944031,510-81-35325,"서울특별시 강남구 압구정로79길 6 (청담동, 테스트설), 6층",없음,,"창작, 예술 및 여가관련 서비스업",2016-01-12,12월
주식회사 에이스컨트리클럽,"Ace Country Club Co., Ltd.",에이스컨트리클럽, ,이종훈,기타법인,195311-0005445,611-81-12848,경상남도 합천군 가야면 가조가야로 1916-10 클럽하우스,www.adelscott.co.kr,,골프장 운영업,2005-04-21,12월
주식회사 에이알스포츠,"AR SPORTS, INC.",에이알스포츠, ,박성구,기타법인,134111-0192463,138-81-60864,"서울특별시 서초구 반포대로22길 14-9 (서초동, 준오빌딩)", ,,골프연습장 운영업,2010-06-24,12월
