회사이름,영문명,공시회사명,종목코드,대표자명,법인구분,법인등록번호,사업자등록번호,주소,홈페이지,IR홈페이지,업종명,설립일,결산월
아산스마트워터(주),ASANSMARTWATER,아산스마트워터, ,구자군,기타법인,164811-0075552,312-86-57720,충청남도 아산시 탕정면 이순신대로 470-54 (갈산리), ,,하수 처리업,2013-10-29,12월
아세아테크주식회사,aseatech.co.ltd,아세아테크, ,김태진,기타법인,150111-0070304,301-81-66428,"충청북도 충주시 대소원면 첨단산업1로 279 (완오리, 아세아테크(주))", ,,지정 폐기물 처리업,2003-01-01,12월
주식회사 아신네트웍스,Asin Networks Inc.,아신네트웍스, ,이현용,기타법인,230111-0198349,610-86-17108,"울산광역시 중구 종가로 15 (다운동, 울산테크노파크)", ,,지정 외 폐기물 처리업,2012-10-20,12월
아이비환경 주식회사,IB-Environment Company,아이비환경, ,양승석,기타법인,111611-0072919,128-81-89068,경기도 고양시 일산서구 법곳동 740, ,,하수 처리업,2003-12-12,12월
아이앤에스주식회사,"I&S Co., Ltd.",아이앤에스, ,현상호,기타법인,164211-0018992,305-86-05675,충청남도 금산군 복수면 수목로 64, ,,지정 폐기물 처리업,2010-08-01,12월
(주)아이제이엔솔,"IJ ENVIRONMENT SOULUTION Co.,Ltd",아이제이엔솔, ,채경석,기타법인,284411-0142891,590-88-02964,경상북도 경산시 강변동로 76 (서상동) 2층,"경상북도 경산시 강변동로 76, 2층(서상동)",,"하수, 폐수 및 분뇨 처리업",2023-12-29,12월
아이케이,"IK. Co., Ltd.",아이케이, ,이상진,기타법인,120111-0189705,136-81-31567,"인천광역시 서구 검단천로 151 (오류동, 백년사옥)",www.ik.co.kr,,건설 폐기물 처리업,1999-04-02,12월
주식회사 아진강업,"A-JIN STEEL CO., LTD",아진강업, ,이상묵,기타법인,184511-0017853,621-81-28987,부산광역시 사상구 감전동 947-4,http://www.metalscraps.com,,"금속류 해체, 선별 및 원료 재생업",1997-12-10,12월
주식회사 안국,"ANGUK CO.,LTD",안국, ,김수종,기타법인,110111-0944573,121-81-20054,인천광역시 중구 신흥동3가 정석빌딩 신관 703호, ,,축산 분뇨 처리업,1993-05-25,12월
(주)안산이에스,ansanes,안산이에스, ,강민구,기타법인,131411-0268055,134-86-83249,경기도 안산시 단원구 선부동 1016-6번지, ,,"금속류 해체, 선별 및 원료 재생업",2011-11-25,12월
안성슈레더공업주식회사,anseongshredder.co.ltd,안성슈레더공업, ,이상준,기타법인,134811-0028581,124-81-48177,경기도 안성시 공도읍 기업단지로 8 (용두리),-,,"금속류 해체, 선별 및 원료 재생업",1997-01-28,12월
주식회사 알씨,Recyclable Company,알씨, ,이효석,기타법인,284211-0047152,132-81-69213,"경기도 남양주시 와부읍 양정로 375-1 (율석리, RC자원)", ,,"비금속류 해체, 선별 및 원료 재생업",1999-10-22,12월
(주)알엠,"RM Co.,Ltd.",알엠, ,김영민,기타법인,131311-0069603,125-81-65499,경기도 오산시 동부대로 291-12 (갈곶동),rmeco.kr/,,"비금속류 해체, 선별 및 원료 재생업",2006-11-14,12월
주식회사 알엠앤에스,"RM&S CO.,LTD.",알엠앤에스, ,임철구,기타법인,110111-4510461,212-81-93659,서울특별시 강동구 천중로 213 (길동) 어반라이프오피스빌딩, ,,폐기물 처리업,2011-01-07,12월
주식회사 알퍼트,"ALPERT Co., Ltd.",알퍼트, ,소면섭,기타법인,110111-4192839,201-86-12928,경기도 화성시 팔탄면 푸른들판로 767-8 (창곡리), ,,금속류 원료 재생업,2009-10-06,12월
(주)애니테크,"ANY TECH CO.,LTD",애니테크, ,임병곤,기타법인,111511-0039713,127-81-49495,경기도 양주시 남면 운하로 66-14 (상수리), ,,지정 폐기물 처리업,2001-10-06,12월
양산에코라인(주),"Yangsan Eco-line Co.,Ltd",양산에코라인, ,설상대,기타법인,134111-0158647,138-81-42911,경상남도 양산시 중부동 470-1,yangsanbtl.com,,하수 처리업,2007-09-20,12월
주식회사 양원이엔지,"Yangwoneng Co.,Ltd",양원이엔지, ,김영달,기타법인,175011-0022605,792-88-01218,경상북도 고령군 다산면 다산산단3길 55 (송곡리), ,,지정 폐기물 처리업,2019-06-11,12월
양주에코텍 주식회사,YANGJU ECOTECH,양주에코텍, ,송태을,기타법인,110111-4483840,104-86-32166,경기도 양주시 광적면 삼일로 236, ,,하수 처리업,2010-12-02,12월
양주엔바이로(주),Yangju Enviro Corporation,양주엔바이로, ,이우평,기타법인,110111-2503244,120-86-36261,서울특별시 중구 장교동 1번지,-,,하수 처리업,2002-04-19,12월
(주)에너지경산,"ECORBIT energy Gyeongsan CO., Ltd",에너지경산, ,박경석,기타법인,174711-0006044,515-81-10580,경상북도 경산시 진량읍 대구대로 355-26 주식회사 에너지경산, ,,지정 폐기물 처리업,1996-08-24,12월
(주)에너지경주,ECORBITenergygyeongju,에너지경주, ,이명호,기타법인,174611-0027844,506-81-25167,"경상북도 경주시 안강읍 두류길 178-1 (두류리, (주)원에코)",www.ecorbit.com,,지정 폐기물 처리업,2001-04-13,12월
주식회사 에너지광주,ESG Gwangju,에너지광주, ,양승한,기타법인,200111-0314587,408-81-90097,광주광역시 남구 산남로 690-14, ,,지정 폐기물 처리업,2011-03-04,12월
(주)에너지네트웍,Energy Networks.Ltd,에너지네트웍, ,심연규,기타법인,180111-0590562,603-81-65077,부산광역시 사하구 강변대로 20 (신평동), ,,"폐기물 수집, 운반, 처리 및 원료 재생업",2007-04-19,12월
(주)에너지드림,Energy dream ,에너지드림, ,안효득,기타법인,110111-4472447,214-88-74583,충청북도 제천시 왕암동 989,-,,지정 폐기물 처리업,2011-03-15,12월
주식회사 에너지명성,ecorbit energy myeongsung,에너지명성, ,주승환,기타법인,200111-0644067,844-87-02321,전라남도 여수시 대통2길 63-3 (화장동) 1층, ,,지정 외 폐기물 처리업,2021-08-19,12월
주식회사 에너지세종,"ECORBIT energy Sejong CO.,Ltd",에너지세종, ,윤명근,기타법인,164711-0024600,307-81-36771,세종특별자치시 전동면 솔티로 341 (송성리),www.ecorbit.com,,지정 외 폐기물 처리업,2012-03-21,12월
주식회사 에너지진천,ECORBIT energy Jincheon,에너지진천, ,김학철,기타법인,154311-0060753,594-81-02797,충청북도 진천군 진천읍 금사로 7, ,,지정 폐기물 처리업,2022-12-28,12월
(주)에너지파크,ENERGY PARK Corporation,에너지파크, ,김광웅,기타법인,230111-0320520,741-86-01685,울산광역시 남구 처용로 687 (주)에너지파크,www.energypark.co.kr,,지정 외 폐기물 처리업,2019-11-12,12월
(주)에니스,"Enis Environmental Construction Co.,Ltd",에니스, ,김재봉,기타법인,170111-0217142,514-81-43792,경상북도 영천시 북안면 유하큰길 43 (유하리), ,,토양 및 지하수 정화업,2002-02-18,12월
주식회사 에스닥스,S-DOCS,에스닥스, ,한영민,기타법인,134511-0187705,142-81-46027,"경기도 용인시 기흥구 신정로 206 (신갈동, 에스닥스)",www.s-docs.co.kr,,"지정 외 폐기물 수집, 운반업",2012-04-02,12월
(주)에스쓰리알,"S3R CO., LTD.",에스쓰리알, ,서종현,기타법인,214911-0027782,403-81-48385,인천광역시 남동구 음실서로 66,www.s3r.co.kr,,금속류 원료 재생업,2008-01-01,12월
에스아이이(주),"SIE Coperation Co.,Ltd",에스아이이, ,김종진,기타법인,230111-0116325,610-81-79341,울산광역시 남구 용연동 490-4, ,,지정 폐기물 처리업,2005-10-12,12월
주식회사 에스앤씨,SON&CO,에스앤씨, ,"손형준, 최민준",기타법인,170111-0431362,502-86-11026,경기도 안성시 대덕면 무능로 118 주식회사 에스앤씨, ,,"비금속류 해체, 선별 및 원료 재생업",2011-06-09,12월
주식회사 에스에스에너지,SSENERGY,에스에스에너지, ,오양섭,기타법인,141211-0110703,519-87-01955,"강원도 원주시 지정면 작압길 80-65 (보통리, 자원재생시설)", ,,폐기물 처리업,2020-06-18,12월
(주)에스에이치,SH,에스에이치, ,박진우,기타법인,170111-0435207,503-81-95965,대구광역시 달서구 장기로 374 (장기동),(42699)대구광역시 달서구 장기로 374(장기동),,지정 폐기물 처리업,2011-09-08,12월
(주)에스엠테크,"SM-TECH CO.,LTD",에스엠테크, ,김복수,기타법인,134111-0069894,123-81-52227,경기도 평택시 청북읍 어소길 293-9 (한산리), ,,비금속류 원료 재생업,1999-11-23,12월
(주)에스제이코퍼레이션,"SJ Environmental Industry co.,ltd",에스제이코퍼레이션, ,박현철,기타법인,151111-0031579,303-81-49949,"서울특별시 강남구 광평로 295 (수서동, 사이룩스오피스텔) 서관동 제12층 1220호",www.sjzerma.com,,지정 외 폐기물 처리업,2007-12-13,12월
주식회사 에스제이테크,SJ Environmental Industry,에스제이테크, ,박현철,기타법인,151111-0088041,516-81-02569,충청북도 충주시 주덕읍 주덕농공길 63, ,,비금속류 원료 재생업,2022-10-01,12월
에스지개발(주),"SG Development CO.,LTD",에스지개발, ,윤석환,기타법인,120111-0429044,131-86-01665,"인천광역시 남동구 논현고잔로 56 (고잔동, (주)두성건설)",www.sgdev.co.kr,,"지정 외 폐기물 수집, 운반업",2017-03-31,12월
(주)에스피리사이클링,songpa resources recycling.co.ltd,에스피리사이클링, ,엄창수,기타법인,110111-1108798,215-81-44633,서울특별시 서초구 헌릉로422길 25-2 (내곡동) 1-657번지, ,,"비금속류 해체, 선별 및 원료 재생업",1995-01-01,12월
에스피아이 (서산) 워터 엘티디,SPI (Seosan) Water Ltd,에스피아이(서산)워터엘티디, ,John Christopher Brown,기타법인, ,310-84-00080,충청남도 서산시 대산읍 삼성종합화학(주) SPI SEOSAN WATER, ,,지정 외 폐기물 처리업,2000-01-26,03월
주식회사 에스피환경,"SP Environment Co.,Ltd",에스피환경, ,강병군,기타법인,174711-0055108,732-81-01804,"경상북도 영천시 도남공단3길 25 (도남동, (주)네비엔)", ,,"지정 외 폐기물 수집, 운반업",2020-04-01,12월
(주)에이디피그린,ADPGREEN,에이디피그린, ,서정민,기타법인,284311-0022938,343-87-01552,경기도 연천군 전곡읍 양연로 488 (간파리), ,,지정 외 폐기물 처리업,2019-09-17,12월
주식회사 에이루트에코,"AROOT ECO Co., Ltd.",에이루트에코, ,"서문동군, 이민균",기타법인,161411-0060306,108-87-02491,"충청남도 서산시 대산읍 명지1로 35 (대로리), 1층", ,,비금속류 원료 재생업,2023-08-02,12월
주식회사 에이치솔루션,"H Solution Co., Ltd.",에이치솔루션, ,조문환,기타법인,150111-0365713,312-87-03352,"충청북도 청주시 흥덕구 가경로 8-1 (가경동, 태경빌딩)", ,,지정 폐기물 처리업,2024-05-08,12월
에이치알씨 주식회사,HRC,에이치알씨, ,김보생,기타법인,205911-0012338,409-81-96769,전라남도 장성군 삼계면 수양로 35 (월연리),hrc@hanmail.net,,"금속류 해체, 선별 및 원료 재생업",2017-06-04,12월
에이치엘비에너지주식회사,"HLB ENERGY Co., LTD.",에이치엘비에너지, ,진양호,기타법인,180111-0235332,603-81-32765,부산광역시 사하구 감천항로291번길 80 (구평동), ,,지정 외 폐기물 처리업,1997-06-27,12월
(주)에이치투,H2 Corp.,에이치투, ,김영민,기타법인,134811-0538514,771-81-01814,경기도 화성시 양감면 사격장길 88-45 (주)에이치투 (사창리), ,,비금속류 원료 재생업,2020-02-03,12월
주식회사에이티에너지,ATENERGY,에이티에너지, ,"최해두, 심진우",기타법인,110111-5174307,107-87-97864,인천광역시 서구 중봉대로386번길 9 (원창동), ,,지정 외 폐기물 처리업,2013-07-03,12월
(주)에임코리아,AIM KOREA Inc.,에임코리아, ,김정열,기타법인,110111-4649997,120-87-70742,서울특별시 강남구 수서동 수서타워 1009호, ,,지정 외 폐기물 처리업,2011-07-21,12월
(주)에코랜드,Ecoland,에코랜드, ,강덕신,기타법인,171211-0126879,667-81-02232,경상북도 경주시 건천읍 용명공단길 173-160 (용명리), ,,지정 외 폐기물 처리업,2022-01-03,12월
(주)에코비트,"ECORBIT Co., Ltd.",에코비트, ,임병용,기타법인,281111-0087640,128-81-98738,경기도 성남시 수정구 위례서일로 18,www.ecorbit.com,,하수 처리업,2005-11-17,12월
(주)에코비트 로지스,ECORBIT LOGIS,에코비트로지스, ,신홍재,기타법인,171211-0070274,505-81-70830,"경상북도 경주시 안강읍 두류길 178-1 (두류리, (주)ESG경주)", ,,"지정 폐기물 수집, 운반업",2012-09-27,12월
(주)에코비트로직스,"ECORBIT Logics Co.,Ltd.",에코비트로직스, ,장태성,기타법인,110111-8432835,438-86-02814,"서울특별시 송파구 송파대로 155 (문정동, NH송파농협) 10층", ,,"지정 폐기물 수집, 운반업",2022-09-26,12월
주식회사 에코비트로직스중부,"ECORBIT Logics Jungbu Co., Ltd.",에코비트로직스중부, ,"장태성, 최영식",기타법인,164211-0044442,664-86-03009,충청남도 금산군 복수면 수영길 20,www.ecorbit.com,,"지정 폐기물 수집, 운반업",2023-07-27,12월
주식회사 에코비트에너지,ECORBIT energy CO.Ltd,에코비트에너지, ,신홍재,기타법인,154311-0003828,301-81-21737,"충청북도 진천군 진천읍 금사로 7 (금암리 219-1, (주)에코비트에너지)", ,,지정 폐기물 처리업,1994-09-10,12월
주식회사 에코비트에너지정세,ECORBIT energy Jungse,에코비트에너지정세, ,김만수,기타법인,170111-0566177,732-81-00071,경상북도 경주시 안강읍 두류길 218-116, ,,지정 외 폐기물 처리업,2015-05-15,12월
주식회사 에코비트엔워터테크,"ECORBIT n watertech CO., LTD.",에코비트엔워터테크, ,김두현,기타법인,131111-0354107,144-81-17741,"충청남도 아산시 영인면 신정리길 209-43 (성내리, (주)에코비트에너지울산아산사업소)", ,,폐수 처리업,2019-08-13,12월
주식회사 에코솔루션,SeosanEST Ltd.,에코솔루션, ,"허성열, 맹태호",기타법인,170111-0456469,503-81-99637,충청남도 서산시 지곡면 무장산업로 180-73 (무장리), ,,"폐기물 수집, 운반, 처리 및 원료 재생업",2012-03-28,12월
에코술이홀 주식회사,"ECOSULIHALL CO., LTD",에코술이홀, ,이유진,기타법인,115611-0045657,128-81-88981,경기도 파주시 문산읍 자유로 4545, ,,하수 처리업,2003-12-09,12월
주식회사 에코앤리사이클,ECO AND RECYCLE CO LTD,에코앤리사이클, ,강현호,기타법인,161311-0070620,385-81-03362,"충청남도 논산시 연무읍 마봉로79번길 4 (마전리, (주)에코앤리사이클)", ,,비금속류 원료 재생업,2024-03-12,12월
에코이앤오(주),Eco E&O corporation,에코이앤오, ,송태을,기타법인,134111-0226874,138-81-78229,"서울특별시 중구 삼일대로6길 2 (충무로2가, 조양빌딩별관)", ,,하수 처리업,2012-09-10,12월
주식회사 에코코코리아,EcoKorea,에코코코리아, ,김병국,기타법인,154311-0015500,301-81-73268,"충청북도 진천군 덕산읍 초금로 852-18 (용몽리, (주)에코코리아)", ,,금속류 원료 재생업,2004-01-02,12월
(주)에코탑,ECOTOP Corp.,에코탑, ,신성철,기타법인,134811-0651390,544-81-02375,경기도 화성시 우정읍 매바위로237번길 46-315 (주곡리), ,,지정 외 폐기물 처리업,2021-10-27,12월
주식회사 에코테크놀로지,"ECO Technology Co., Ltd",에코테크놀로지, ,정영훈,기타법인,171211-0136539,183-88-02844,경상북도 경주시 건천읍 용명공단길 173-120 (용명리) 에코테크놀로지, ,,비금속류 원료 재생업,2023-06-15,12월
주식회사 에코프라임,"eco-prime.co.,ltd",에코프라임, ,김성현,기타법인,164911-0013542,311-81-28440,충청남도 예산군 대술면 대술로 699 (화산리),eco-prime.co.kr,,토양 및 지하수 정화업,2008-05-30,12월
(주)에코필,"EcoPhile Co.,Ltd.",에코필, ,고성환,기타법인,134511-0039518,135-81-37118,경기도 양주시 은현면 도하리,www.ecophile.com,,토양 및 지하수 정화업,2000-03-22,12월
주식회사 에타폴,DAEWOONG CO.LTD,에타폴, ,문영지,기타법인,165011-0015769,311-81-21637,충청남도 당진시 송악읍 가청로 97-7 (방계리),www.dwpolychem.com,,"해체, 선별 및 원료 재생업",2004-12-12,12월
주식회사 에프알에너지,FRENERGY Inc.,에프알에너지, ,임상재,기타법인,131311-0147186,320-81-00053,"경기도 평택시 삼봉로 106-10 (독곡동, 폐기물재활용시설)", ,,지정 외 폐기물 처리업,2015-03-09,12월
엔바이로테크놀리지 주식회사,Enviro Technology,엔바이로테크놀리지, ,구스타보미게스,기타법인,110111-2629793,110-81-58884,인천광역시 연수구 송도국제대로372번길 6 (송도동), ,,하수 및 폐수 처리업,2002-10-14,12월
엔비오코리아주식회사,Envio Korea Co.Ltd.,엔비오코리아, ,나윤태,기타법인,134111-0153572,138-81-40010,경기도 안양시 동안구 비산동 1108 금강벤처텔 708호,enviokorea.com,,폐기물 처리업,2007-04-24,12월
엔비텍(주),Envitek Corporation,엔비텍, ,이인재,기타법인,281111-0109387,128-86-11376,경기도 파주시 월롱면 덕은리 1007번지(파주LCD 단지내), ,,지정 외 폐기물 처리업,2006-03-15,12월
(주)엔비텍코리아,Envitech co. LTD,엔비텍코리아, ,전은우,기타법인,284411-0047778,127-86-06661,경기도 포천시 창수면 방골길 235, ,,"지정 폐기물 수집, 운반업",2007-09-21,12월
(주)엔아이티,"NIT CO.,LTD.",엔아이티, ,"김주한, 이강욱",기타법인,211111-0015190,401-81-22185,전북특별자치도 군산시 서해로 259, ,,지정 폐기물 처리업,2002-06-07,12월
(주)엔알미광텍,"New reprodution chemical co.,ltd",엔알미광텍, ,박희윤,기타법인,194511-0008165,608-81-81276,경상남도 의령군 용덕면 용덕2길 73, ,,"비금속류 해체, 선별 및 원료 재생업",2010-04-16,12월
엘비리텍주식회사,LB ReTech Inc.,엘비리텍, ,김태형,기타법인,150111-0166864,317-81-32904,"충청북도 청주시 청원구 오창읍 중신길 50-12 (중신리, LB리텍(주))", ,,금속류 해체 및 선별업,2012-10-12,12월
엠다온 주식회사,M-Daon Company Limited,엠다온, ,이승훈,기타법인,110111-6274594,681-81-00638,경기도 여주시 강천면 강천로 123 (적금리), ,,폐기물 처리업,2016-12-29,03월
주식회사 엠에이,"Co.,td MA",엠에이, ,최원재,기타법인,150111-0206123,238-87-00402,충청북도 청주시 흥덕구 옥산면 옥산산단로 76 (호죽리), ,,지정 폐기물 처리업,2016-07-18,12월
엠이천 주식회사,M-ICHEON,엠이천, ,박세원,기타법인,110111-5828318,481-81-00149,경기도 이천시 모가면 사실로 660-48 (두미리), ,,"지정 외 폐기물 수집, 운반업",2015-09-03,03월
(주)여수엑스포환경,YEOSU EXPO Environment Corporation ,여수엑스포환경, ,김두현,기타법인,120111-0451162,131-86-05720,전라남도 여수시 진달래길 310-142 (월내동), ,,지정 외 폐기물 처리업,2007-12-11,12월
주식회사 여주환경산업,"Yeoju Environment Industry Co., td",여주환경산업, ,김상현,기타법인,131211-0066388,878-87-02474,경기도 여주시 장여로 1578-16 (삼교동), ,,"건설 폐기물 수집, 운반업",2022-09-08,12월
연화신소재,yeonhwa advanced materials,연화신소재, ,심상미,기타법인,164911-0018534,311-81-42234,충청남도 예산군 예산읍 예산로 319-44,www.muhanrecytech.co.kr,,"지정 외 폐기물 수집, 운반업",2013-01-08,12월
영덕엔바이로 주식회사,YEONGDEOK ENVIRO,영덕엔바이로, ,전완명,기타법인,110111-3455593,104-86-00873,경상북도 영덕군 강구면 금호리 845, ,,"하수, 폐수 및 분뇨 처리업",2006-05-12,12월
영선산업재생업(주),Young Sun industry reproduction co.Ltd.,영선산업재생업, ,윤성현,기타법인,110111-0961014,127-81-23947,경기도 양주군 은현면 봉암리 39번지, ,,지정 외 폐기물 처리업,1997-10-01,12월
(주)영스틸에스티에스,YOUNG STEEL STS,영스틸에스티에스, ,김현주,기타법인,131411-0159155,134-86-17375,부산광역시 연제구 연산동, ,,"금속류 해체, 선별 및 원료 재생업",2004-09-06,12월
영주에스엠씨 주식회사,Yeongjusmc,영주에스엠씨, ,우철식,기타법인,175611-0011763,512-81-17852,경상북도 영주시 휴천동 123(선비로), ,,"하수, 폐수 및 분뇨 처리업",2010-11-24,12월
(주)영주자원,YOUNGJUJAWON,영주자원, ,유승무,기타법인,110111-2944430,210-81-52706,"인천광역시 서구 중봉대로 146 (가좌동, 금진목재)",22847,,비금속류 해체 및 선별업,2004-02-02,12월
주식회사 영진자원,"young jin recorces CO.,LTD",영진자원, ,박창호,기타법인,190111-0021789,608-81-19151,경상남도 함안군 칠서면계내리 624, ,,"금속류 해체, 선별 및 원료 재생업",1994-04-01,12월
영천에코 주식회사,"Yeongcheoneco Co.,Ltd",영천에코, ,이종균,기타법인,174711-0048012,543-88-00859,경상북도 영천시 고경면 호국로 811, ,,"폐기물 수집, 운반, 처리 및 원료 재생업",2017-12-26,12월
주식회사 영흥산업환경,"Young Hung Industry Environment co.,ltd",영흥산업환경, ,공진국,기타법인,161511-0023047,312-81-26289,"충청남도 천안시 동남구 목천읍 학수소사길 142-42 (소사리, (주)영흥산업환경)",yhie.co.kr,,건설 폐기물 처리업,1997-04-07,12월
(주)오성개발,Ohsung development Corp.,오성개발, ,최종민,기타법인,130111-0023802,124-81-25854,경기도 화성시 안녕길 59 (안녕동), ,,건설 폐기물 처리업,1994-04-01,12월
주식회사 오송바이오,"OHSONG BIO., Ltd",오송바이오, ,송재근,기타법인,284611-0027312,179-88-02108,경기도 평택시 청북읍 청북중앙로 424-30 (고잔리), ,,지정 외 폐기물 처리업,2020-12-01,12월
(주)오일텍,"OIL-TECHNOLOGY CO.,LTD.",오일텍, ,심만규,기타법인,135511-0185956,140-81-25647,경기도 시흥시 신천로25번길 18 (신천동),www.oiltech.kr,,지정 외 폐기물 처리업,2007-11-22,12월
(주)오창환경 ,"Ochang Environment CO.,LTD.",오창환경, ,반종윤,기타법인,150111-0205191,266-81-00098,충청북도 청주시 청원구 오창읍 후기길 483 (후기리), ,,지정 외 폐기물 처리업,2015-06-18,12월
옵트로그린텍(주),OPTROGREENTECH,옵트로그린텍, ,정욱희,기타법인,134811-0231027,124-87-24158,경기도 화성시 장안면 3.1만세로 478-5 (수촌리),www.optrogt.co.kr,,"비금속류 해체, 선별 및 원료 재생업",2011-12-12,12월
주식회사 와이에스,"YS CO.,LTD",와이에스, ,류해렬,기타법인,181211-0002225,610-81-03841,울산광역시 울주군 온산읍 연자로 52,www.zu-yoosung.co.kr,,지정 외 폐기물 처리업,1980-04-21,12월
(주)와이엔텍,"Y-ENTECCO.,LTD.",와이엔텍,067900,"박지영, 박용하(각자 대표이사)",코스닥시장,206211-0001540,417-81-05459,전라남도 여수시  여수산단로 1232,www.y-entec.co.kr,,지정 폐기물 처리업,1990-08-31,12월
(주)와이제이스틸,YJSTEEL,와이제이스틸, ,주재홍,기타법인,195511-0134365,615-81-81783,"경상북도 경주시 천북면 천북산단로1길 74-51 1층 (오야리, (주)성호기업)", ,,금속류 원료 재생업,2011-01-19,12월
와이케이메탈 주식회사,YKMETAL,와이케이메탈, ,김민진,기타법인,194311-0052380,611-87-01120,"경상남도 함안군 군북면 월촌공단로 160 (월촌리, 와이케이메탈주식회사)", ,,건설 폐기물 처리업,2019-02-19,12월
용신환경개발(주),"YONGSIN ENVIRONMENT DEVELOPMENT CO.,LTD",용신환경개발, ,이민석,기타법인,230111-0096931,610-81-69843,울산광역시 울주군 청량면 안산길 182 (용암리), ,,건설 폐기물 처리업,2003-07-03,12월
주식회사 용인그린파크,"Yongin Green Park CO., LTD.",용인그린파크, ,정대훈,기타법인,110111-0938153,231-87-03524,"서울특별시 송파구 송파대로 155 (문정동, NH송파농협) 10층", ,,"폐기물 수집, 운반, 처리 및 원료 재생업",2025-09-23,12월
용인맑은물사랑(주),yongincleanwater,용인맑은물사랑, ,홍성태,기타법인,134511-0118263,120-87-21130,"서울특별시 강남구 테헤란로 326 (역삼동, 역삼아이타워) 12층", ,,하수 처리업,2007-11-01,12월
(주)용인실업,YONGIN Incorporated ,용인실업, ,김종오,기타법인,134511-0225191,142-81-67134,"경기도 용인시 기흥구 동백중앙로16번길 16-4 1동 1815호(중동, 에이스동백타워)", ,,"지정 외 폐기물 수집, 운반업",2014-01-10,12월
용인자원,YONG IN JA WON,용인자원, ,조성근,기타법인,134511-0020880,135-81-21329,경기도 용인시 유방동352-6, ,,"금속류 해체, 선별 및 원료 재생업",1996-11-08,12월
(주)용진,YONG JIN,용진, ,허태만,기타법인,180111-0492627,606-81-87819,부산광역시 강서구 송정길 80-7 (송정동),6068187819@hanmail.net,,"금속류 해체, 선별 및 원료 재생업",2004-08-10,12월
용진환경(주),YONGJIN ENVI. CORP.,용진환경, ,김홍찬,기타법인,151311-0004126,302-81-11227,"충청북도 영동군 영동읍 계산로3길 9-30 (계산리, 한빛일보영동지사)",www.yje21.co.kr,,하수 처리업,2001-04-27,12월
우광개발주식회사,wookwangdev.com,우광개발, ,임태권,기타법인,121111-0083526,130-81-76931,경기도 부천시 신흥로511번길 165 (오정동) 5층,www.wookwangdev.com,,"건설 폐기물 수집, 운반업",2001-02-27,12월
(주)우광엔텍,WOOKWANG ENTECH Corp.,우광엔텍, ,임정문,기타법인,120111-0146250,137-81-17461,인천광역시 서구 건지로153번길 53 (석남동), ,,폐수 처리업,1997-02-17,12월
(주)우리기업,woori.,우리기업, ,박영란,기타법인,135011-0090791,133-81-35943,"경기도 시흥시 서해안로736번길 118 (월곶동, (주)우리기업)", ,,"건설 폐기물 수집, 운반업",1998-03-02,12월
주식회사 우리환경산업,Woori Environmental Industry ,우리환경산업, ,김순경,기타법인,195511-0117907,615-81-69931,"부산광역시 금정구 동천로 67 (회동동, (주)우리환경산업)", ,,"건설 폐기물 수집, 운반업",2014-03-19,12월
(주)우성산업개발,woosung industrydevelopment.co.ltd.,우성산업개발, ,김경철,기타법인,134711-0016629,125-81-19068,경기도 평택시 포승읍 원정리 799-9, ,,건설 폐기물 처리업,1996-07-01,12월
(주)우전자원개발,WOOJUN SCRAP INC,우전자원개발, ,한동석,기타법인,115911-0018301,128-81-33128,인천광역시 서구 검암동 596-3 대림프라자 203호,www.woojunscrap.com,,"금속류 해체, 선별 및 원료 재생업",1998-03-05,12월
(주)우주엔비텍,wooju envitech,우주엔비텍, ,곽태헌,기타법인,110111-1335987,104-81-40318,"서울특별시 영등포구 당산로41길 11 (당산동4가, 당산SKV1center)", ,,지정 외 폐기물 처리업,1996-10-31,12월
우주자원 주식회사,"woojoo resources Co., Ltd.",우주자원, ,이선미,기타법인,124611-0274487,137-81-42354,경기도 김포시 대곶면 종생로 87-61 (율생리), ,,금속류 원료 재생업,2002-01-15,12월
우진환경개발(주),WOOJIN ENVIRONMENT & DEVELOPEMENT CO.LTD,우진환경개발, ,이강우,기타법인,150111-0019013,301-81-22658,충청북도 청주시 청원구 북이면 의암로 298 (금암리), ,,건설 폐기물 처리업,1994-08-25,12월
(주)울산스틸이엔지,"Ulsan Steel ENG Co., Ltd",울산스틸이엔지, ,박종설,기타법인,230111-0274561,269-86-00734,"울산광역시 남구 산업로 242 (선암동, (주)울산스틸이엔지)", ,,금속류 원료 재생업,2017-04-03,12월
울산에스코 주식회사,ULSANESCO,울산에스코, ,오택엽,기타법인,230111-0147122,610-81-94186,울산광역시 남구 용연로179번길 18 용연동, ,,하수 및 폐수 처리업,2008-08-14,12월
울주청천주식회사,"ULJUCHONGCHUN CO., LTD.",울주청천, ,이영천,기타법인,230111-0164845,620-81-36387,울산광역시 울주군 언양읍 구수길 43-66 (구수리) 언양수질개선사업소내,없음,,"하수, 폐수 및 분뇨 처리업",2010-04-19,12월
원광개발주식회사, ,원광개발, ,송원근,기타법인,194311-0005284,610-81-29614,경상남도 양산시 어곡동 지방산업단지 16.17브럭, ,,지정 폐기물 처리업,1997-04-21,12월
주식회사 원보,wonbo,원보, ,유길문,기타법인,115211-0017860,132-81-13382,경기도 남양주시 진건읍 진건오남로 397-11 (송능리), ,,건설 폐기물 처리업,1996-05-20,12월
