회사이름,영문명,공시회사명,종목코드,대표자명,법인구분,법인등록번호,사업자등록번호,주소,홈페이지,IR홈페이지,업종명,설립일,결산월
에스엠씨엔지니어링(주),SMCENGINEERING,에스엠씨엔지니어링, ,김현주,기타법인,150111-0057683,301-81-54655,충청북도 청주시 흥덕구 가포산로 124 (휴암동), ,,사업시설 유지ㆍ관리 서비스업,2001-08-09,12월
에스엠알이 주식회사,"SMRE Co., Ltd.",에스엠알이, ,이용걸,기타법인,110111-7542362,117-86-01577,"서울특별시 강남구 테헤란로82길 15 (대치동) 839호(대치동, 디아이타워)", ,,그 외 기타 분류 안된 사업지원 서비스업,2020-07-03,12월
주식회사 에스엠컨설팅,Safety Manage Consulting,에스엠컨설팅, ,박성준,기타법인,164811-0097853,221-86-00576,경기도 이천시 구만리로 270 2층(안흥동),smc2014.co.kr/,,경비 및 경호 서비스업,2016-08-16,12월
주식회사 에스엠케이글로벌,"SMK GLOBAL CO.,LTD",에스엠케이글로벌, ,PIAO WENHAO,기타법인,220111-0157925,751-86-00553,"경기도 용인시 기흥구 죽전로 10 701-14호(보정동, 장은메디칼프라자)", ,,여행사업,2017-01-31,12월
(주)에스엠피엠씨,SMPMC Inc.,에스엠피엠씨, ,기인주,기타법인,110111-8189593,142-86-02363,"서울특별시 강남구 테헤란로 306 2층 (역삼동, 카이트타워)", ,,사업시설 유지ㆍ관리 서비스업,2022-02-07,12월
(주)에스오에스쎄븐,SOS7,에스오에스쎄븐, ,김홍찬,기타법인,134811-0032011,124-81-51968,"서울특별시 강남구 역삼로 166 403호 (역삼동, 세현빌딩)", ,,사업시설 유지ㆍ관리 서비스업,1997-09-10,12월
(주)에스오케이,"SOK Co., Ltd.",에스오케이,032610,윤용철,기타법인,110111-0298665,215-81-34396,서울특별시 송파구 오금동 23 - 2,www.sok.co.kr,,경비 및 경호 서비스업,1981-06-25,12월
(주)에스와이인터텍,"SY Intertech Co.,Ltd.",에스와이인터텍, ,"최병창, 엄주혁",기타법인,110111-0911754,114-81-50851,"서울특별시 서초구 신반포로 189 (잠원동, 반포쇼핑타운),4동 509호", ,,건축물 일반 청소업,1993-01-05,12월
(주)에스원,S-1 CORPORATION,에스원,012750,"남궁범, 하나오카 타쿠로",유가증권시장,110111-0221939,208-81-13302,서울 중구 순화동 168 에스원빌딩 17층 총무팀,www.s1.co.kr,,보안시스템 서비스업,1977-11-28,12월
에스원씨알엠(주),S1CRM,에스원씨알엠, ,소재승,기타법인,135811-0190199,135-86-13130,경기도 수원시 팔달구 경수대로 522 에스원빌딩 4층,www.s1crm.com,www.s1crm.com,콜센터 및 텔레마케팅 서비스업,2010-12-01,12월
(주)에스유엔지에이치오,SUNGHO,에스유엔지에이치오, ,최형복,기타법인,110111-2617334,211-87-20908,"서울특별시 강남구 강남대로 578 (논현동, 성현빌딩) 601호", ,,건축물 일반 청소업,2002-09-26,12월
주식회사 에스이에스,"SES Co., Ltd.",에스이에스, ,이용,기타법인,135811-0210955,124-87-30271,"경기도 수원시 영통구 덕영대로1556번길 16 ,B동502호(영통동, 디지털엠파이어빌딩)",www.ses.or.kr,,그 외 기타 분류 안된 사업지원 서비스업,2012-03-26,12월
에스제이앤 주식회사,"SJN Co.,Ltd.",에스제이앤, ,조병찬,기타법인,110111-8584644,612-86-02896,서울특별시 노원구 상계로 260 (상계동),www.sj-n.kr,,그 외 기타 분류 안된 사업지원 서비스업,2023-03-16,12월
(주)에스제이파워,s. j. power,에스제이파워, ,신항철,기타법인,110111-4971275,107-87-80290,서울특별시 영등포구 선유로28길 6 (양평동1가)노무빌딩303-2호,www.sjpo.co.kr,,"산업설비, 운송장비 및 공공장소 청소업",2012-09-28,12월
에스지아이신용정보(주),SGI Credit Information Company,에스지아이신용정보, ,남상일,기타법인,110111-2931700,101-86-01723,"서울특별시 양천구 목동서로 159-1 19층(목동, CBS빌딩)",www.sgicic.co.kr,,신용 조사 및 추심 대행업,2004-01-08,12월
주식회사 에스지아큐먼,SG ACUMEN CORPORATION,에스지아큐먼, ,이정근,기타법인,224111-0034905,164-87-00585,제주특별자치도 서귀포시 안덕면 녹차분재로 199 (서광리) (주)에스지아큐먼, ,,인력 공급업,2016-10-01,12월
주식회사 에스지이,semiconductor green environment,에스지이, ,김요정,기타법인,134511-0564507,762-88-02176,"경기도 용인시 수지구 광교중앙로 338 (상현동, 광교우미뉴브)", ,,건축물 일반 청소업,2022-02-09,12월
(주)에스지항공여행사,Smile Global Air Travel Inc.,에스지항공여행사, ,이강희,기타법인,110111-1481516,201-81-21441,"서울특별시 종로구 새문안로 92 (신문로1가, 광화문오피시아) 1419호",www.bcdtravel.com/korea,,여행사업,1997-12-01,12월
주식회사 에스카,s-car,에스카, ,염동곤,기타법인,135811-0187055,124-87-03793,서울특별시 강남구 논현로 545,www.esrentcar.com,,자동차 임대업,2010-09-27,12월
주식회사 에스카테크,"S-CARTECH CO.,LTD.",에스카테크, ,김장현,기타법인,110111-1962607,214-86-58309,"서울특별시 강남구 선릉로112길 12-2 (삼성동, 호암빌딩) 203호",www.ssautoland.biz,,자동차 임대업,2000-05-08,12월
에스케이렌터카(주),"SK RENT A CAR CO.,LTD",에스케이렌터카,068400,이정환,기타법인,110111-0577233,113-81-32864,충청남도 천안시 동남구 유량로 75 (구성동),https://company.skcarrental.com,,자동차 임대업,1988-06-03,12월
에스케이쉴더스(주),"SK shieldus Co.,Ltd",에스케이쉴더스, ,민기식,기타법인,110111-2007858,120-86-07747,경기도 성남시 분당구 판교로227번길 23,www.skshieldus.com,,보안시스템 서비스업,2000-06-26,12월
에스케이오앤에스 주식회사,SK ons,에스케이오앤에스, ,최승원,기타법인,110111-4370708,107-87-37395,"서울특별시 영등포구 선유로49길 23 (양평동4가, 선유도역2차아이에스비즈타워) 9층",www.skons.co.kr,,사업시설 유지ㆍ관리 서비스업,2010-06-14,12월
에스케이 플래닛(주),"SK Planet Co.,Ltd.",에스케이플래닛, ,유재욱,기타법인,110111-4699794,104-86-36968,"경기도 성남시 분당구 판교로 264 (삼평동, sk플래닛판교사옥)",www.skplanet.com,,그 외 기타 사업지원 서비스업,2011-10-05,12월
에스케이하이스텍 주식회사,skhystec.inc,에스케이하이스텍, ,이재훈,기타법인,134411-0037746,126-86-10707,경기도 이천시 부발읍 경충대로 2091 (에스케이하이닉스),www.skhystec.com,,사업시설 관리 및 조경 서비스업,2008-03-18,12월
주식회사 에스코,"ESSCO Co., Ltd",에스코, ,박범수,기타법인,230111-0092830,610-81-63820,"울산광역시 동구 북진2길 21 (방어동,201호)",-,,인력 공급업,2003-01-23,12월
(주)에스코리아,SKOREA,에스코리아, ,김정환,기타법인,110111-3083758,106-86-31144,"서울특별시 강남구 테헤란로52길 6 (역삼동, 테헤란로오피스빌딩) 202호", ,,고용알선 및 인력공급업,2004-09-14,12월
주식회사 에스코아,S-CORE,에스코아, ,이순석,기타법인,180111-0467969,607-81-67626,"부산광역시 동래구 명륜로75번길 8 5층(수안동,한주빌딩))", ,,경비 및 경호 서비스업,2004-01-15,12월
주식회사 에스탑,"SERVICE TOP Co., LTD",에스탑, ,정기화,기타법인,110111-5072452,113-86-68862,"서울특별시 구로구 새말로 97 14층001호(구로동, 신도림테크노마트)", ,,사업시설 유지ㆍ관리 서비스업,2013-02-26,12월
주식회사 에스텍베스트,S-TEC BEST CO.,에스텍베스트, ,강규식,기타법인,180111-0382969,607-81-56605,"부산광역시 부산진구 중앙대로 920 (양정동, 기계설비건설회관 2층)",www.s-tec.co.kr,,경비 및 경호 서비스업,2001-11-05,12월
주식회사 에스텍서비스,"STEC SERVICE CO.,LTD",에스텍서비스, ,이범달,기타법인,110111-4319194,220-87-97361,서울특별시 강남구 역삼동 676 삼부빌딩 8층, ,,사업시설 유지ㆍ관리 서비스업,2010-04-01,12월
주식회사 에스텍세이프,S-Tec Safe,에스텍세이프, ,정규찬,기타법인,160111-0287254,305-86-07616,"대전광역시 중구 계룡로 786 (오류동, 사학연금회관) 603호",s-tec.co.kr,,경비 및 경호 서비스업,2010-10-15,12월
(주)에스텍시스템,S-Tec System ,에스텍시스템, ,이병화,기타법인,110111-1627144,202-81-62708,서울특별시 강남구 개포로 619 강남우체국빌딩 9층 (개포동),www.s-tec.co.kr,,경비 및 경호 서비스업,1999-01-01,12월
주식회사 에스텍에이스,"S-TEC ACE CO.,LTD",에스텍에이스, ,김종기,기타법인,110111-1827819,220-81-72617,"서울특별시 강남구 언주로146길 18 (논현동, 동현상가2층)", ,,경비 및 경호 서비스업,2015-12-23,12월
(주)에스텍퍼스트,S-Tec FIRST CO.,에스텍퍼스트, ,김대웅,기타법인,134111-0090229,123-81-72368,경기도 수원시 팔달구 권광로 197 남현프라자 4층 401호(인계동),www.s-tec.co.kr,,경비 및 경호 서비스업,2001-11-01,12월
(주)에스텍플러스,s-tecplus,에스텍플러스, ,서광수,기타법인,110111-3359000,120-86-90080,"서울특별시 강남구 테헤란로52길 21 (역삼동, 역삼동벤처빌딩) 14층",www.stechr.com,,임시 및 일용 인력 공급업,2005-12-13,12월
주식회사 에스투엘레바,s2elevar,에스투엘레바, ,양일구,기타법인,150111-0290952,473-81-01754,"충청북도 청주시 서원구 사운로 95 (사직동, 빌딩) 뉴센터빌딩 3층", ,,기타 사무지원 서비스업,2020-07-17,12월
주식회사 에스티디씨,"STDC Co., Ltd.",에스티디씨, ,김바위,기타법인,110111-5910264,292-81-00345,"서울특별시 성동구 아차산로 104 (성수동2가, 스탈릿성수),8층", ,,인력 공급업,2015-12-10,12월
주식회사 에스티아이,STI Corp.,에스티아이, ,김우권,기타법인,115611-0019652,128-81-47995,경기도 파주시 탄현면 평화로 711, ,,인력 공급업,2000-04-18,12월
주식회사에스티에스커뮤니케이션,"STS Communication co.,ltd",에스티에스커뮤니케이션, ,임기호,기타법인,110111-2346850,201-81-68179,서울특별시 중구 충무로5가 36-2 삼성생명빌딩 6층,www.u-sts.com/,,콜센터 및 텔레마케팅 서비스업,2001-10-08,12월
(주)에스티에이,"STA CO., LTD",에스티에이, ,장선형,기타법인,120111-0985541,633-88-01374,"인천광역시 연수구 송도국제대로 123 (송도동, 현대프리미엄아울렛송도점) 지하1층 450호", ,,그 외 기타 분류 안된 사업지원 서비스업,2019-05-17,12월
에스티엘(주),"STL.,Ltd",에스티엘, ,임채우,기타법인,110111-3544693,214-87-97497,"서울특별시 강남구 테헤란로84길 15 (대치동, 시몬타워)", ,,사업시설 유지ㆍ관리 서비스업,2006-10-19,12월
에스티엠대광 주식회사,STMDAEKWANG,에스티엠대광, ,이병규,기타법인,135811-0162122,124-86-75534,"충청북도 진천군 이월면 성중로 279 (동성리, 에스티엠대광(주))",www.3057.com,,기타 산업용 기계 및 장비 임대업,2009-02-02,12월
(주)에스팀,ESTEEM,에스팀, ,김소연,기타법인,110111-3050806,211-87-53165,"서울특별시 종로구 인사동9길 27 (견지동, 웅지빌딩)", ,,"전시, 컨벤션 및 행사 대행업",2004-07-15,12월
주식회사 에스피씨클라우드,"SPC Cloud CO.,LTD.",에스피씨클라우드, ,황재복,기타법인,110111-5230547,264-81-21971,경기도 성남시 중원구 사기막골로31번길 18 (상대원동), ,,그 외 기타 분류 안된 사업지원 서비스업,2013-10-01,12월
주식회사 에스피에스,sps,에스피에스, ,홍순명,기타법인,121111-0139676,130-86-17693,경기도 부천시 경인로 264 (심곡본동) 성원빌딩 402호,sps@e-sps.co.kr,,그 외 기타 분류 안된 사업지원 서비스업,2006-01-01,12월
주식회사 에스피에스컴퍼니,"SPS COMPANY Co,.Ltd.",에스피에스컴퍼니, ,최기호,기타법인,210111-0150351,828-81-01901,"전북특별자치도 전주시 완산구 마전중앙로 13 (효자동3가, 동화빌딩) 301호", ,,그 외 기타 분류 안된 사업지원 서비스업,2020-02-03,12월
주식회사 에스피엠,"SOUTHERN PROPERTY MANAGEMENT COMPANY, LTD.",에스피엠, ,송순영,기타법인,110111-1962938,105-86-12125,부산광역시 사상구 괘법동 559-13 동훈빌딩 6층, ,,인력 공급업,2000-05-20,12월
에쓰렌트카 주식회사,SRENTCAR,에쓰렌트카, ,김진규,기타법인,160111-0213499,314-81-85417,"대전광역시 중구 대종로 583 (선화동, 선호아파트) 101동 207호", ,,자동차 임대업,2006-11-09,12월
에어에너지키트코,Air Energi Kitco,에어에너지키트코, ,칼럼패트릭스미스,기타법인,230114-0003055,620-81-52238,울산광역시 동구 문현로 109 로얄프린스 6층 (방어동), ,,고용 알선업,2014-02-12,12월
주식회사 에어테크,AIRTECH,에어테크, ,조영준,기타법인,165011-0076919,105-88-17411,충청남도 당진시 송악읍 대섬길 4-20 (고대리) 207호, ,,사업시설 유지ㆍ관리 서비스업,2021-03-01,12월
주식회사 에이디디보안환경관리단,"ADD Security Clearance Management Co., Ltd",에이디디보안환경관리단, ,이황규,기타법인,160111-0540850,107-88-43007,대전광역시 유성구 북유성대로488번길 160 (수남동), ,,경비 및 경호 서비스업,2020-02-03,12월
주식회사 에이디티캡스,ADT CAPS Co.Ltd,에이디티캡스, ,박진효,기타법인,110111-0072639,205-81-21711,"서울특별시 강남구 봉은사로 613 (삼성동, ADT캡스제1빌딩)",www.adtcaps.co.kr,,보안시스템 서비스업,1971-01-22,12월
에이렌탈앤서비스주식회사,"A Rental & Service Co.,Ltd.",에이렌탈앤서비스, ,홍성관,기타법인,110111-3067942,108-81-67492,경기도 김포시 고촌읍 장곡로 36 (풍곡리),www.ajbike.co.kr,,기타 운송장비 임대업,2004-08-17,12월
(주)에이렘,arem,에이렘, ,김성곤,기타법인,110111-3820382,120-87-23856,서울특별시 강남구 테헤란로43길 14 (역삼동)청수빌딩 8층,www.aremasset.com,,사업시설 유지ㆍ관리 서비스업,2008-01-09,12월
주식회사 에이스렌트카,"Acerentcar,co,ltd",에이스렌트카, ,임기원,기타법인,170111-0748816,573-87-01599,대구광역시 서구 북비산로33길 5-7 (평리동), ,,자동차 임대업,2019-12-12,12월
(주)에이스엠,ACE.M,에이스엠, ,윤여선,기타법인,135811-0190470,135-86-13260,경기도 수원시 장안구 조원로 80-1 (조원동) 2층, ,,사업시설 유지ㆍ관리 서비스업,2011-01-01,12월
에이스하이홀딩스(주),"Ace High Holdings co., Ltd.",에이스하이홀딩스, ,원수연,기타법인,110111-5237593,113-86-76402,"서울특별시 구로구 디지털로 273 (구로동, 에이스트윈타워2차) 지하 101호", ,,그 외 기타 분류 안된 사업지원 서비스업,2013-10-01,12월
에이스휴먼파워(주),ACE HUMAN POWER,에이스휴먼파워, ,황종근,기타법인,110111-2663395,214-87-24145,서울특별시 서초구 서초중앙로12길 7 도체오빌딩 2층,www.acehp.co.kr,,상용 인력 공급 및 인사관리 서비스업,2002-11-29,12월
(주)에이씨휴먼넷,Agri-Coop Human Net,에이씨휴먼넷, ,조현종,기타법인,110111-4430809,101-86-58323,"서울특별시 마포구 신촌로 66 (노고산동, 농협중앙회) 11층", ,,임시 및 일용 인력 공급업,2010-09-08,12월
에이아이지글로벌파트너스 주식회사,"AIG Global Partners Co., LTD.",에이아이지글로벌파트너스, ,권미한,기타법인,110111-2782286,101-81-95089,"서울특별시 영등포구 국제금융로 10 (여의도동, 서울국제금융센터)", ,,그 외 기타 분류 안된 사업지원 서비스업,2003-06-12,12월
에이알렌트서비스(주),ARrentservice,에이알렌트서비스, ,유성엽,기타법인,110111-3768996,206-86-19722,서울특별시 용산구 이태원로27가길 9 (이태원동) 4층, ,,자동차 임대업,2007-10-17,12월
에이앤디신용정보(주),Advanced&Different credit information.co.Ltd.,에이앤디신용정보, ,이경복,기타법인,110111-2458481,104-81-69917,"서울특별시 영등포구 문래로28길 25 (문래동3가, 영시티N타워) 10~11층",www.andamc.com,,신용 조사 및 추심 대행업,2002-04-01,12월
(주)에이에스대부,ASbusiness,에이에스대부, ,정해찬,기타법인,134811-0727323,334-86-02865,경기도 화성시 팔탄면 무하로 148 (하저리) 2층 202호,chan0606@daum.net,,신용 조사 및 추심 대행업,2023-09-04,12월
주식회사 에이에이아이헬스케어,AAI Health Care Co. Ltd.,에이에이아이헬스케어, ,이창석,기타법인,110111-5265924,120-88-04725,"서울특별시 강남구 삼성로 531 2-3층 (삼성동, 고운빌딩)",www.aaihc.com,,그 외 기타 분류 안된 사업지원 서비스업,2013-11-13,12월
에이엔씨 제이피플(주),ancjpeople,에이엔씨제이피플, ,정유진,기타법인,110111-6600765,819-86-01028,"서울특별시 용산구 한강대로 69 (한강로2가, 용산푸르지오써밋) 업무동 3623호", ,,상용 인력 공급 및 인사관리 서비스업,2017-12-20,12월
에이엘오주식회사,"A.L.O Co.,Ltd.",에이엘오, ,장대영,기타법인,150111-0106092,317-81-04446,"서울특별시 영등포구 은행로 29 (여의도동, 정우빌딩) 205호",없음,,사업시설 유지ㆍ관리 서비스업,2007-05-14,12월
에이엠영보(주),AM youngbo CO.LTD,에이엠영보, ,주맹규,기타법인,110111-1258048,120-81-60465,서울특별시 강남구 영동대로85길 20-5 6층601호(대치동),www.amyb.co.kr,,사업시설 유지ㆍ관리 서비스업,1996-04-10,12월
주식회사 에이엠컨설팅,Aid Man Consulting,에이엠컨설팅, ,김일수,기타법인,134111-0162747,123-86-13118,"경기도 안양시 만안구 경수대로 1267 (석수동, 안양원예농업협동조합빌딩) 3층",www.e-amc.co.kr,,고용 알선업,2008-02-01,12월
에이엠피엠(주),AMPM.COMPANY,에이엠피엠, ,이명구,기타법인,110111-1138167,211-86-18083,"서울특별시 강남구 테헤란로34길 6  15층 1503호 (역삼동, 태광타워)", ,,건축물 일반 청소업,1995-04-10,12월
(주)에이원,"A-ONE CO.,LTD",에이원, ,김민수,기타법인,204611-0017294,416-81-39223,전라남도 광양시 광양읍 예구길 64 (덕례리) 2층, ,,사업지원 서비스업,2003-01-01,12월
(주)에이원디앤씨,AoneDnc,에이원디앤씨, ,김민수,기타법인,195411-0010559,613-81-34950,전라남도 광양시 광양읍 예구길 64 에이원빌딩, ,,경비 및 경호 서비스업,2004-10-01,12월
(주)에이원알폼,"A ONE ALFORM CO., LTD.",에이원알폼,234070,안호중,코넥스시장,110111-3216276,215-86-70626,충청북도 괴산군 괴산읍 대제산단3길 46 -,www.aonealform.co.kr,,건설 및 토목공사용 기계ㆍ장비 임대업,2005-04-26,12월
(주)에이월드,"A WORLD Co., Ltd",에이월드, ,김기만,기타법인,110111-4822923,215-87-67472,경기도 안양시 동안구 관양동 평촌아크로타워, ,,여행사업,2012-03-16,12월
에이제이메인터넌스파트너스 주식회사,"AJMaintenance Partners CO.,LTD",에이제이메인터넌스파트너스, ,이국현,기타법인,110111-2210394,113-81-68227,"서울특별시 송파구 정의로8길 9 (문정동, AJ빌딩), 14층", ,,사업시설 유지ㆍ관리 서비스업,2001-04-06,12월
에이제이파이낸스 주식회사,AJFINANCE,에이제이파이낸스, ,손삼달,기타법인,110111-4384204,113-86-40772,"서울특별시 구로구 디지털로26길 5 (구로동, 에이스하이엔드타워1차) 9층", ,,기타 산업용 기계 및 장비 임대업,2010-07-01,12월
주식회사 에이제이피,AJP,에이제이피, ,송근목,기타법인,110111-6829365,758-87-00925,"서울특별시 금천구 벚꽃로 278 1510호 (가산동, SJ테크노빌)", ,,기타 사업지원 서비스업,2018-08-01,12월
주식회사 에이젝코리아,AGEKKE KOREA CORPORATION,에이젝코리아, ,손윤철,기타법인,110111-3552290,214-87-98399,"서울특별시 중구 소월로 10 (남대문로5가, 단암빌딩) 9층", ,,기타 사업지원 서비스업,2006-10-31,09월
에이치디(HD)투어존(주),"HD TOUR ZONE Co., Ltd",에이치디(HD)투어존, ,정재철,기타법인,110111-5981942,360-81-00309,서울특별시 강서구 양천로 364 (등촌동),https://www.htourzone.co.kr,,여행사업,2016-03-15,12월
에이치디에스 주식회사,"HDS SECURITY.CO.,LTD",에이치디에스, ,조한봉,기타법인,110111-2368961,214-86-93742,"서울특별시 서초구 양재대로11길 36 금관416호(양재동, 서울오토갤러리)",hds-secu.com,,경비 및 경호 서비스업,2001-11-07,12월
(주)에이치디에스씨,"HDSC CO.,LTD",에이치디에스씨, ,신동화,기타법인,135811-0128398,135-81-86899,"경기도 수원시 장안구 연무로 53 3층(연무동, 한동빌딩)",hdser.com,,사업시설 유지ㆍ관리 서비스업,2006-07-18,12월
에이치디현대중공업모스 주식회사,"HYUNDAI HEAVY INDUSTRIES MOS CO., LTD",에이치디현대중공업모스, ,김병조,기타법인,230111-0261964,189-87-00473,"울산광역시 동구 방어진순환도로 1000 (전하동, 현대중공업(주))", ,,사업시설 유지ㆍ관리 서비스업,2016-07-25,12월
주식회사 에이치리더스,H LEADERS,에이치리더스, ,권상호,기타법인,110111-0844179,211-86-17707,"경기도 성남시 중원구 양현로405번길 5 (여수동, 신야탑푸르지오시티1) 207호",www.gaseol.com,,컴퓨터 및 사무용 기계ㆍ장비 임대업,1992-04-01,12월
(주)에이치비세계로,"hanbat logisticspack co., Ltd.",에이치비세계로, ,박현만,기타법인,120111-0352740,137-81-62480,"인천광역시 동구 보세로 105 (만석동, (주)삼미물류창고)",www.hanbat.biz,,포장 및 충전업,2004-08-06,12월
(주)에이치씨비,HCB,에이치씨비, ,최수진,기타법인,110111-0739437,108-81-46084,"서울특별시 동작구 남부순환로 2013 (사당동, 모범빌딩)", ,,임대업; 부동산 제외,1995-01-03,12월
에이치씨엠 주식회사,HCM,에이치씨엠, ,박노훈,기타법인,134811-0176885,124-86-80871,경기도 화성시 삼성1로 332-7 (반월동), ,,사업시설 유지ㆍ관리 서비스업,2009-07-01,12월
에이치씨해운주식회사,hc co.ltd,에이치씨해운, ,이기원,기타법인,180111-0560044,605-81-78296,부산광역시 중구 대창동1가 51, ,,운송장비 임대업,2006-06-27,12월
(주)에이치알메이트,HRMATE,에이치알메이트, ,이종수,기타법인,110111-3723403,114-86-60878,"서울특별시 서초구 강남대로97길 23 5층(잠원동, 거산빌딩)", ,,상용 인력 공급 및 인사관리 서비스업,2007-07-23,12월
(주)에이치알엔,(주)HRN,에이치알엔, ,성백우,기타법인,110111-1608095,114-81-85928,서울특별시 관악구 남부순환로 2008 (금산빌딩 302호),www.hrn.co.kr,,상용 인력 공급 및 인사관리 서비스업,1999-01-01,12월
(주)에이치앤비파트너,hnbpartner,에이치앤비파트너, ,박익래,기타법인,171711-0108174,506-81-85879,경상북도 포항시 남구 대이로 55 (대잠동) 3층, ,,고용 알선업,2013-11-07,12월
에이치앤씨네트웍스주식회사,"H&C Networks Co., Ltd",에이치앤씨네트웍스, ,한성원,기타법인,110111-5844033,861-81-00137,"서울특별시 강서구 양천로 583 (염창동, 우림블루나인비즈니스센터) B동 1708, 1709호",www.hnclental.com,,그 외 기타 개인 및 가정용품 임대업,2015-10-01,12월
(주)에이치앤아이컨설팅,H&I Consulting ,에이치앤아이컨설팅, ,황성진,기타법인,110111-3241348,107-86-64842,"서울특별시 영등포구 여의대방로69길 7 (여의도동, 충무빌딩) 405호",www.ihni.co.kr,,상용 인력 공급 및 인사관리 서비스업,2005-06-02,12월
에이치앤에스파트너스,"HNS Partners , Inc.",에이치앤에스파트너스, ,한동훈,기타법인,110111-1631062,116-81-71134,서울특별시 영등포구 여의도동 대영빌딩 7층,-,,그 외 기타 분류 안된 사업지원 서비스업,1999-01-08,12월
(주)에이치앤케이,H&K Corp.,에이치앤케이, ,손재문,기타법인,165011-0055179,440-81-00508,"충청남도 당진시 송악읍 북부산업로 1480 (고대리, 현대제철주식회사) 한아름관 3층", ,,그 외 기타 분류 안된 사업지원 서비스업,2016-07-21,12월
에이치에너지(주),"HEnergy.Co.,LTD.",에이치에너지, ,윤대영,기타법인,110111-7335395,338-88-01498,"경기도 시흥시 은계중앙로306번길 55 (대야동, 리더스스마트허브) 420호", ,,사업시설 유지ㆍ관리 서비스업,2019-12-24,12월
주식회사에이치에스홀딩스,-,에이치에스홀딩스, ,김덕현,기타법인,180111-0730217,603-81-75667,부산광역시 사하구 구평동 416-2 제비동호 2층,-,,그 외 기타 분류 안된 사업지원 서비스업,2010-09-16,12월
에이치에이씨오더블유(주),"HA C.O.W  CO., LTD",에이치에이씨오더블유, ,"손현아, 최성희",기타법인,230111-0226489,620-81-54497,울산광역시 동구 문현로 33 (방어동), ,,인력 공급업,2014-08-13,12월
에이치에프파트너스 주식회사,HF Partners Corp.,에이치에프파트너스, ,송광하,기타법인,180111-1242401,321-87-01421,"부산광역시 부산진구 중앙대로 639 (범천동, 삼성생명보험빌딩) 2층",www.hfp.co.kr,,콜센터 및 텔레마케팅 서비스업,2019-10-01,12월
주식회사 에이치엔서브,HN SERVE Corp.,에이치엔서브, ,이현숙,기타법인,110111-5186469,101-86-82804,"서울특별시 종로구 새문안로 89 (신문로1가, 정우빌딩) 4층",www.hnserve.co.kr,,경비 및 경호 서비스업,2013-08-26,12월
(주)에이치엔씨네트워크,H&C NETWORK,에이치엔씨네트워크, ,손용선,기타법인,110111-3644162,104-86-06993,"서울특별시 서초구 서초중앙로2길 30 (서초동, 비씨퓨처센터) 동관 6층",www.hncnet.co.kr,,인력 공급업,2007-03-22,12월
에이치엘에코텍 주식회사,"HL Ecotech Co., Ltd.",에이치엘에코텍, ,최인명,기타법인,110111-3600370,215-86-94083,경상북도 안동시 경북대로 359,www.hlecotech.co.kr,,사업시설 유지ㆍ관리 서비스업,2007-01-17,12월
주식회사 에이치엠씨,HMC,에이치엠씨, ,정철승,기타법인,284111-0381304,183-88-02714,"경기도 남양주시 경춘로 508-8 912호,913호,914호(다산동,안강프라이빗)",www.hmc2022.co.kr,,경비 및 경호 서비스업,2022-09-01,12월
에이치엠지에스 유한회사,HMGS Ltd.,에이치엠지에스, ,최재호,기타법인,110114-0338473,137-87-03315,"서울특별시 종로구 율곡로 75 (계동, 현대빌딩) 3층", ,,사업시설 관리 및 조경 서비스업,2024-06-20,12월
에이치엠투어주식회사,"HmTour. Co.,Ltd.",에이치엠투어, ,선현석,기타법인,110111-2906117,211-87-42673,서울특별시 강남구 신사동 563-33,www.e-hmtour.co.kr,,여행사업,2004-01-01,12월
주식회사 에이치와이디엠씨,hydmc,에이치와이디엠씨, ,문현정,기타법인,200111-0444524,816-81-00200,"광주광역시 서구 상무민주로76번길 1 5층(쌍촌동, 안산빌딩)", ,,조경 관리 및 유지 서비스업,2015-10-28,12월
에이치와이플러스(주),HYPlus,에이치와이플러스, ,"박화영, 서원상",기타법인,110111-6861549,288-88-01136,"서울특별시 광진구 아차산로 355 (자양동, 타워더모스트광진아크로텔) 206호",www.hyplus.kr,,사업시설 유지ㆍ관리 서비스업,2018-09-01,12월
(주)에이치티씨 밀리토피아,HTC Militopia,에이치티씨밀리토피아, ,서정완,기타법인,141211-0009924,514-85-27882,경기도 성남시 수정구 위례대로 83 밀리토피아 360-1(창곡동),www.htc21.co.kr,,인력 공급업,2015-04-02,12월
(주)에이치피아이,"Hy Plus In Co.,Ltd.",에이치피아이, ,양장호,기타법인,110111-6962438,732-86-01283,"서울특별시 서초구 강남대로 577 (잠원동, HY빌딩) 8층","www,hyplusin.co.kr",,상용 인력 공급 및 인사관리 서비스업,2018-12-20,12월
주식회사 에이케이지,AngusKnight Pty Limited,에이케이지, ,손위준,기타법인,110111-4031227,220-87-76352,"서울특별시 강남구 논현로 503 (역삼동, 송촌빌딩) 19층",https://akgkorea.co.kr/,,고용 알선업,2009-01-19,09월
에이플 주식회사,"aple Co.,Ltd.",에이플, ,정성남,기타법인,205511-0059643,558-88-01258,전라남도 나주시 빛가람로 685 비전타워 806호 (빛가람동), ,,사업시설 유지ㆍ관리 서비스업,2018-12-14,12월
(주)에이플러스원,aplusone.co.ltd,에이플러스원, ,한준환,기타법인,130111-0066315,135-81-42571,경기도 수원시 팔달구 장다리로306번길 26 407호 (인계동), ,,사업지원 서비스업,2000-12-20,12월
