회사이름,영문명,공시회사명,종목코드,대표자명,법인구분,법인등록번호,사업자등록번호,주소,홈페이지,IR홈페이지,업종명,설립일,결산월
(주)승지건설,"SEUNG JI ENGINEERING & CONSTRUCTION CO.,LTD.",승지건설, ,정기종,기타법인,110111-0731954,112-81-26447,서울특별시 관악구 신림11동 1565~1 승지빌딩 3층, ,,전문직별 공사업,1991-02-01,12월
승진건설주식회사, ,승진건설, ,윤행옥,기타법인,110111-1705776,214-86-33235,서울특별시 서초구 서초동 1534-1 윤재빌딩 7층, ,,아파트 건설업,1999-05-31,12월
승화건설산업(주),seunghwa.co.ltd,승화건설산업, ,"김홍천, 김재만",기타법인,161211-0006544,307-81-12861,충청남도 공주시 신관동 608-305, ,,토목시설물 건설업,1999-02-26,12월
승화프랜트산업(주),"SYNGHWA PLANT CO., LTD.",승화프랜트산업, ,이기옥,기타법인,115211-0011911,132-81-07560,경기도 성남시 수정구 복정동 678-7,www.synghwa.co.kr,,전문직별 공사업,1992-06-09,12월
주식회사 승훈건설, ,승훈건설, ,안승해,기타법인,161511-0014525,312-81-17378,충청남도 안산시 온천동 231-5, ,,도로 건설업,1994-07-08,12월
주식회사승희건설,seunghee construction.LTD,승희건설, ,이태엽,기타법인,124611-0263951,137-81-40017,경기도 남양주시 화도읍 묵현리 35-1, ,,건물 건설업,2001-09-20,12월
시공종합건설주식회사,SIGONG,시공종합건설, ,김영석,기타법인,120111-0441634,131-86-03998,"인천광역시 남동구 앵고개로847번길 80-9 203호(논현동, 뉴가산시티)","sigong co.,ltd",,아파트 건설업,2007-08-13,12월
시그마개발(주),sigma,시그마개발, ,"고진오, 김동준",기타법인,200111-0049465,414-81-02282,광주광역시 서구 월산로165번길 20-1 (농성동), ,,토공사업,1994-10-20,12월
(주)시너젠,"SYNERZEN CO., LTD.",시너젠, ,윤금란,기타법인,110111-4243640,215-87-35193,"서울특별시 성동구 성수일로4길 25 505호(성수동2가, 서울숲코오롱디지털타워)",www.synerzen.co.kr/,,내부 전기배선 공사업,2009-12-15,12월
시드코세화흥업(주),없음,시드코세화흥업, ,이승훈,기타법인,110111-0585319,211-81-42894,서울특별시 강남구 논현동 242번지 54호 세화빌딩 2층,없음,,주거용 건물 건설업,1988-08-01,12월
(주)시리,SILEE,시리, ,이승훈,기타법인,180111-0934629,605-86-31205,"부산광역시 해운대구 마린시티1로 137 (우동, 대우월드마크해운대) 101동701호", ,,사무ㆍ상업용 및 공공기관용 건물 건설업,2014-10-01,12월
(주)시선플래닝,seesunplanning,시선플래닝, ,박영석,기타법인,124411-0082470,137-81-79716,경기도 김포시 사우동 924 제우스프라자 705호, ,,전문직별 공사업,2007-02-15,12월
주식회사 시스윈,"SYSWIN Co., Ltd.",시스윈, ,김형렬,기타법인,110111-6195310,673-86-00587,"서울특별시 송파구 법원로11길 25 (문정동, 에이치비지니스파크) 비동 4층 411호", ,,유리 및 창호 공사업,2016-10-07,12월
(주)시스파워,Syspower,시스파워, ,김지훈,기타법인,134211-0105844,126-86-24953,경기도 광주시 중부면 해공로 46-1 (상번천리), ,,전기 공사업,2009-10-19,12월
주식회사 시에이치건설,"CH enc Co., Ltd.",시에이치건설, ,하찬호,기타법인,170111-0682155,845-88-01093,"대구광역시 수성구 동대구로 336 512호 (범어동, 마크팰리스범어)",-,,사무ㆍ상업용 및 공공기관용 건물 건설업,2018-05-10,12월
시에이치디산업개발주식회사,CHD,시에이치디산업개발, ,이현도,기타법인,110111-3311539,214-87-98161,"경상남도 김해시 삼계중앙로 35 (삼계동, 서주빌딩) 808호",chd-dvp.co.kr,,아파트 건설업,2006-10-26,12월
시에이치산업개발(주),CH industry.co.Ltd,시에이치산업개발, ,윤원한,기타법인,180111-0968454,887-88-00050,"부산광역시 금정구 중앙대로1531번길 8 3층,(장전동)", ,,아파트 건설업,2015-04-22,12월
주식회사 시엘건설산업,CL construction Co.,시엘건설산업, ,이상규,기타법인,180111-0993930,749-81-00142,"부산광역시 수영구 수영로 668 1102호 (광안동, 화목오피스텔)", ,,건물 건설업,2015-09-21,12월
(주)시엘시티건설,cl city,시엘시티건설, ,전수만,기타법인,110111-3367037,212-81-74327,서울특별시 강동구 길동 345-7 서두빌딩2층, ,,아파트 건설업,2005-12-26,12월
시엠에스콘도르주식회사,"CMS condor Co.,Ltd. ",시엠에스콘도르, ,전상근,기타법인,110111-5513373,215-87-94998,"서울특별시 송파구 송이로27길 4 (가락동, 유원빌딩) 4층", ,,아파트 건설업,2014-09-15,12월
주식회사 시온건설,"ZION CONSTRUCTION CO., LTD",시온건설, ,박훈,기타법인,200111-0452139,433-86-00408,대구광역시 남구 성당로 88 (대명동) 4층,-,,시설물 유지관리 공사업,2016-03-07,12월
(주)시온건설개발,ZION Construction.CO.LTD,시온건설개발, ,최귀선,기타법인,284411-0073541,231-81-01688,"경상남도 거제시 장평4로2길 25 103호,(장평동,영진빌딩)",zion-con.co.kr/,,아파트 건설업,2017-05-02,06월
시온건설종합주식회사,zion,시온건설종합, ,조용제,기타법인,120111-0913914,866-86-00817,"인천광역시 서구 고산후로121번길 21 (원당동, LG프라자) 405호", ,,종합 건설업,2018-01-01,12월
(주)시온종합건설,"SION JONGHAP CO.,LTD",시온종합건설, ,윤석근,기타법인,110111-6259570,441-87-00629,서울특별시 강남구 강남대로126길 33 5층 503호 (논현동), ,,단독 주택 건설업,2016-12-14,12월
(주)시온토건,"SIONTOGEON CO., LTD",시온토건, ,유한성,기타법인,194911-0025096,612-81-39160,"경상남도 거제시 장평4로2길 25 ,104호(장평동)", ,,기타 토목시설물 건설업,2011-12-23,12월
시우개발 주식회사,"Siwoo D&C .Co.,Ltd",시우개발, ,김양곤,기타법인,110111-0834097,219-81-01131,서울특별시 강남구 역삼2동 727-16 서울강남빌딩2층, ,,아파트 건설업,1992-02-01,12월
(주)시원이엔씨,SIWON E&C,시원이엔씨, ,김대균,기타법인,124411-0238685,236-87-01443,"서울특별시 서초구 효령로 165 (서초동, 한진빌딩) 401호", ,,콘크리트 및 철근 공사업,2019-06-27,12월
시재건설(주),"sijae construction co., ltrl.",시재건설, ,가재유,기타법인,110111-1725708,211-86-53756,서울특별시 서초구 반포대로24길 17 (서초동)동명빌딩 3층, ,,전문직별 공사업,1999-07-01,12월
시제이오건설(주),"CJO Construction Co., Ltd",시제이오건설, ,이성회,기타법인,110111-2414392,105-86-34605,서울특별시 강남구 헌릉로571길 7 710호 (세곡동), ,,사무ㆍ상업용 및 공공기관용 건물 건설업,2002-01-07,12월
주식회사 시즈맥스,sizmax,시즈맥스, ,임승영,기타법인,131111-0216472,129-86-25475,경기도 성남시 수정구 복정동 714-1 금원빌딩 6층, ,,종합 건설업,2008-08-22,12월
(주)시지건설,siji construction,시지건설, ,양기돈,기타법인,170111-0580995,582-81-00175,대구광역시 수성구 들안로73길 50-10 (수성동4가) 3층, ,,건물 건설업,2015-10-02,12월
시창건설주식회사,"sichang  construction co,.ltd.",시창건설, ,이영도,기타법인,110111-1079882,114-81-60475,서울특별시 강남구 역삼동 831 혜천빌딩 902호, ,,전문직별 공사업,1994-09-29,12월
(주)시토이엔씨,ceto enc,시토이엔씨, ,서용선,기타법인,110111-1009235,124-86-20892,경기도 수원시 팔달구 영통동 945-6, ,,아파트 건설업,1994-02-03,12월
(주)시티,"CITY Co., Ltd.",시티, ,구본경,기타법인,284111-0070022,132-81-73997,경기도 화성시 향남읍 향남로 430-16 (행정리) 204호, ,,주거용 건물 건설업,2007-11-22,12월
주식회사 시티개발,"city development co.,ltd",시티개발, ,지승용,기타법인,134811-0234873,124-87-27062,경기도 가평군 설악면 유명로 1390-11 (신천리),-,,주거용 건물 건설업,2012-01-18,12월
주식회사 시티건설,City construction,시티건설, ,김기민,기타법인,110111-4888834,211-88-79240,"서울특별시 강남구 봉은사로 418 (삼성동, 조양빌딩)HS타워 3층",www.cityconst.co.kr,,아파트 건설업,2012-06-12,12월
(주)시티건설,"City construction Co.,Ltd.",시티건설, ,최찬웅,기타법인,230111-0092616,610-81-63683,울산광역시 중구 중앙길 162 (옥교동), ,,아파트 건설업,2003-01-20,12월
주식회사 시티건설산업,"city construction industry co.,ltd",시티건설산업, ,김승운,기타법인,134811-0234881,124-87-27081,"충청남도 천안시 서북구 오성3길 12-5 (두정동, 한양)",-,,주거용 건물 건설업,2012-01-18,12월
(주)시티글로벌,"CITY GLOBAL CO.,LTD",시티글로벌, ,김해광,기타법인,110111-4888826,211-88-79236,"서울특별시 강남구 봉은사로 418 (삼성동, 조양빌딩)", ,,종합 건설업,2012-06-05,12월
주식회사 시티산업개발,"city industrial development co.,ltd",시티산업개발, ,채재열,기타법인,134811-0234857,486-87-03497,"충청남도 천안시 동남구 서부대로 219 (신방동, 대원SL학원) 3층",-,,주거용 건물 건설업,2012-01-18,12월
(주)시티아이건설,"CITY I CO., Ltd",시티아이건설, ,김백록,기타법인,284511-0019973,228-87-00540,"충청남도 천안시 서북구 오성3길 12-5 (두정동, 한양)", ,,주거용 건물 건설업,2016-10-20,12월
(주)시티엠건설,"CITY CO., Ltd",시티엠건설, ,김승운,기타법인,284511-0020003,329-81-00496,경기도 가평군 설악면 유명로 1390-11 나동 105호, ,,주거용 건물 건설업,2016-10-20,12월
(주)시티오건설,"CITY O CO., Ltd",시티오건설, ,이현석,기타법인,284511-0020011,629-81-00469,"충청남도 천안시 서북구 오성3길 12-5 (두정동, 한양)", ,,주거용 건물 건설업,2016-10-20,12월
주식회사 시티이엔지,"city eng co.,ltd",시티이엔지, ,이동기,기타법인,134811-0234831,124-87-27077,"충청남도 천안시 동남구 서부대로 219 (신방동, 대원SL학원)3층",-,,주거용 건물 건설업,2012-01-18,12월
시티인벤테라(주),cityinventerra,시티인벤테라, ,이승현,기타법인,200111-0326657,410-86-53483,"광주광역시 서구 금호운천길 102 (쌍촌동, 케이폴타워 3층)", ,,사무ㆍ상업용 및 공공기관용 건물 건설업,2011-09-21,12월
(주)시티제이건설,"CITY CO., Ltd",시티제이건설, ,조창우,기타법인,284511-0019981,634-88-00403,경기도 가평군 설악면 유명로 1390-11 나동 103호, ,,주거용 건물 건설업,2016-10-20,12월
(주)시티종합건설,CITY GENERAL CONSTRUCTION COMPANY LTD,시티종합건설, ,강래길,기타법인,200111-0042295,409-81-21119,경기도 화성시 향남읍 향남로 430-16 (행정리)203-1호, ,,아파트 건설업,1993-12-27,12월
(주)시티지건설,"CITY G CO., Ltd",시티지건설, ,한명득,기타법인,284511-0019965,587-81-00471,"충청남도 천안시 서북구 오성3길 12-5 (두정동, 한양)", ,,주거용 건물 건설업,2016-10-20,12월
(주)시티케이건설,"CITY CO., Ltd",시티케이건설, ,강래길,기타법인,284511-0019999,219-86-00592,경기도 가평군 설악면 유명로 1390-11 나동 104호, ,,주거용 건물 건설업,2016-10-20,12월
(주)시티큐건설,"CITY CO.,Ltd",시티큐건설, ,안상문,기타법인,284511-0020029,456-81-00556,경기도 가평군 설악면 유명로 1390-11 나동 107호, ,,주거용 건물 건설업,2016-10-20,12월
시티팰리스(주),"CITY PALACE CO.,LTD",시티팰리스, ,김조현,기타법인,180111-0515924,605-81-71560,부산광역시 부산진구 전포동 695-5 보해이브빌 204, ,,아파트 건설업,2005-04-06,12월
주식회사 시티팰리스,City palace,시티팰리스, ,김연태,기타법인,160111-0257348,314-86-28406,대전광역시 서구 도솔로 367 (괴정동),www. citypalace.co.kr,,건물 건설업,2009-04-13,12월
시한종합건설 주식회사,Sihan General construction company ,시한종합건설, ,배시한,기타법인,141211-0082671,685-87-00404,강원도 원주시 북원로 2249 4층(단계동), ,,주거용 건물 건설업,2016-04-27,12월
주식회사 시후,"Sihoo Co.,Ltd",시후, ,김용남,기타법인,220111-0143982,261-81-26322,제주특별자치도 제주시 일주동로 386 1층 (삼양이동), ,,기타 공동 주택 건설업,2016-03-28,12월
(주)시후건설,SIHOO E&C,시후건설, ,김범준,기타법인,110111-3339979,214-87-80981,서울특별시 강남구 역삼동 719-6 태왕빌딩 10층, ,,아파트 건설업,2005-11-23,12월
시흥씨티도시개발 주식회사,SiheungCityDevelopment,시흥씨티도시개발, ,김덕주,기타법인,135511-0420500,185-87-02940,"경기도 시흥시 월곶중앙로 58 (월곶동, 중앙프라자) 306호 시흥씨티도시개발", ,,기타 공동 주택 건설업,2023-03-07,12월
시흥에코라인 주식회사,Siheung-Ecoline,시흥에코라인, ,이성호,기타법인,134111-0455762,153-87-00625,"경기도 안양시 동안구 시민대로 180 19층(호계동, G.SQURE,롯데백화점평촌점)", ,,기타 토목시설물 건설업,2016-11-28,12월
시흥장현5PFV,"Siheung Janghyeon 5 PFV Co., Ltd.",시흥장현5PFV, ,장지희,기타법인,200111-0476965,533-88-00473,광주광역시 동구 천변우로 339 (수기동), ,,아파트 건설업,2016-11-02,12월
주식회사 식스플랜,"SIXPLAN Co.,Ltd",식스플랜, ,김흥재,기타법인,180111-0860709,617-86-08158,부산광역시 수영구 광남로 130 (광안동)4,-,,아파트 건설업,2013-05-15,12월
신가건설주식회사,"Singa Construction Co., Ltd",신가건설, ,박승래,기타법인,110111-0922074,213-81-83983,서울특별시 동대문구 이문동 255-183, ,,아파트 건설업,2005-05-10,12월
(주)신가현이앤씨,shingahun enc,신가현이앤씨, ,이남식,기타법인,110111-1194812,128-81-96254,경기도 고양시 덕양구 주교동, ,,기타 토목시설물 건설업,2004-08-11,12월
신강건설 주식회사,sinkang,신강건설, ,강영탁,기타법인,220111-0083378,616-81-86253,제주특별자치도 제주시 우령6길 75-7 102호(외도일동), ,,종합 건설업,2011-05-18,12월
신개산업주식회사,"Shinkae Industry Co., Ltd.",신개산업, ,이종혁,기타법인,110111-0876544,229-81-00798,서울특별시 구로구 개봉동 403-107 개봉빌딩 401호, ,,전문직별 공사업,1992-08-31,12월
신건설(주),"SHIN CONSTRUCTION CO., LTD",신건설, ,황원택,기타법인,135811-0086380,124-86-01328,경기도 수원시 팔달구 경수대로466번길 44 3층(인계동), ,,전문직별 공사업,2002-10-08,12월
신공토건주식회사,shinkong construction.Co.Ltd,신공토건, ,박성식,기타법인,110111-0504038,211-81-33100,서울특별시 서초구 서초1동 1438-9, ,,전문직별 공사업,1986-08-22,12월
주식회사 신광종합건설,SIN GWANG CONSTRUCTION CO. LTD.,신광종합건설, ,임문건,기타법인,220111-0011246,616-81-09708,제주특별자치도 제주시 연동 302-8, ,,지반조성 건설업,1992-05-19,12월
(주)신광티앤이,"Shin Kwang Telecom & Electric,Inc",신광티앤이, ,이일환,기타법인,110111-2836356,206-81-83592,"서울특별시 강서구 허준로 217 (가양동, 가양테크노타운)204호", ,,내부 통신배선 공사업,2003-08-07,12월
신구건설주식회사,SHIN KU CONSTRUCTION,신구건설, ,소재필,기타법인,110111-0389737,138-81-01749,경기도 안양시 동안구 관평로 313 (관양동),www.shinku.co.kr,,아파트 건설업,1985-01-10,12월
신구종합건설(주),shingu general construction company,신구종합건설, ,김연호,기타법인,161511-0038137,312-81-43686,충청남도 천안시 백석동 11, ,,아파트 건설업,2000-08-11,12월
신누리산업개발 주식회사,"Shinnuri Industrial Development Co., Ltd.",신누리산업개발, ,이태식,기타법인,110111-6881563,515-87-01273,"서울특별시 송파구 법원로8길 13 1307호(문정동, 문정헤리움써밋타워)", ,,기타 토목시설물 건설업,2018-09-28,06월
(주)신니개발,SHINNI DEVELOPMENT,신니개발, ,김상현,기타법인,151111-0031206,303-81-49522,"충청북도 충주시 신니면 화치3길 35 (대화리, (주)신니개발)", ,,기타 토목시설물 건설업,2007-10-15,12월
주식회사 신다모아,"sindamoa co.,ltd",신다모아, ,배극종,기타법인,170111-0521791,514-81-93007,대구광역시 동구 이노밸리로36길 11 503호(각산동), ,,종합 건설업,2014-03-07,12월
주식회사신대길건설,shin dae kil,신대길건설, ,"정계남, 윤진숙",기타법인,110111-1999212,114-86-02806,서울특별시 서초구 양재1동 2-28, ,,아파트 건설업,2000-06-16,12월
신대주건설 주식회사,sin dae ju,신대주건설, ,고현철,기타법인,150111-0208640,749-81-00123,경기도 광주시 행정타운로 6-5 203호(송정동), ,,종합 건설업,2015-08-31,06월
신대홍종합건설 주식회사,SIN DAE HONG,신대홍종합건설, ,이매순,기타법인,220111-0037771,616-81-38601,제주특별자치도 제주시 연동 260-39 연동태홍누리안 3차 아파트 2층 201호, ,,종합 건설업,2002-03-27,12월
신도산업개발(주),"Shindo Industrial Development Co.,LTD",신도산업개발, ,송한근,기타법인,111511-0046544,127-81-48292,경기도 의정부시 의정부2동 490-7번지 신도빌딩,www.sdapt.co.kr,,비주거용 건물 건설업,2001-07-30,12월
신도산업개발(주), ,신도산업개발, ,유진,기타법인,135011-0104922,134-81-58430,경기도 안양시 동안구 관양동 1608-4 동아프라자 9층, ,,기타 토목시설물 건설업,2000-08-01,12월
주식회사 신도시산업개발,"Sindosi Industrial Development Co.,Ltd",신도시산업개발, ,윤영선,기타법인,180111-0536558,617-81-58594,부산광역시 금정구 남산동 971-3, ,,아파트 건설업,2005-11-01,12월
주식회사 신도시종합건설,"SINDOSI GENERAL CONSTRUCTION CO.,LTD",신도시종합건설, ,강일랑,기타법인,170111-0152687,504-81-29814,전라북도 전주시 팔복동2가 31-1, ,,기타 토목시설물 건설업,1999-05-17,12월
신도이앤씨(주),"SHINDO ENVIRONMENT ENGINEERING&CONSTRUCTION CO.,LTD.",신도이앤씨, ,"정구용, 윤헌",기타법인,110111-0271215,219-81-01145,경기도 과천시 뒷골로 12-7 2층(과천동),www.shindoenc.com,,환경설비 건설업,1980-03-18,12월
주식회사 신도종합건설,SIN DO CONSTRUCTION COMPANY,신도종합건설, ,송한근,기타법인,110111-0417794,127-81-12299,경기도 의정부시 의정부동 490-7,www.sdapt.co.kr,,기타 토목시설물 건설업,1986-03-08,12월
신도종합건설(주),"SHIN DO CO, LTD.",신도종합건설, ,이래복,기타법인,160111-0018641,314-81-06289,대전광역시 중구 태평동 336-28 (2층), ,,도로 건설업,1989-09-19,12월
(주)신동개발투자회사,"SHIN DONG D&I CO.,LTD",신동개발투자회사, ,황성준,기타법인,134511-0105632,142-81-02960,경기도 용인시 수지구 동천동 853-1 한국물류 3층,-,,아파트 건설업,2006-09-26,12월
신동방건설 주식회사,"SINDONGBANG CO.,LTD",신동방건설, ,심요완,기타법인,180111-0972075,546-87-00166,"부산광역시 부산진구 중앙대로990번길 8 304호(양정동,남명씨티밸리)", ,,주거용 건물 건설업,2015-05-15,12월
신동아건설(주),"Shindonagh Construction Co.,Ltd",신동아건설, ,이인찬 외 1,기타법인,110111-0222218,106-81-33808,"경기도 용인시 기흥구 죽전로 7 9층 901호(보정동, 하이프라자)", ,,아파트 건설업,1977-12-07,12월
신동아종합건설(주),SHIN DONG AH GENERAL CONSTRUCTION CP.LTD,신동아종합건설, ,김중구,기타법인,110111-0101287,114-81-48258,경기도 수원시 팔달구 우만동 558-9,SDAG.CO.KR,,비주거용 건물 건설업,1971-03-12,12월
주식회사 신동양기업,SHIN DONG YANG ,신동양기업, ,박태은,기타법인,170111-0558893,287-81-00057,대구광역시 서구 팔달로 34 (비산동) 3층,www.sdyenc.com,,건물용 기계 및 장비 설치 공사업,2015-04-01,12월
신두건설(주),"SINDOO CONSTRUCTION CO.,LTD",신두건설, ,김종화,기타법인,110111-2303082,114-86-11421,서울특별시 서초구 방배로23길 8 (방배동), ,,시설물 유지관리 공사업,2021-08-09,12월
신라건설(주),"SHINLA CONSTRUTION CO.,LTD.",신라건설, ,강동남,기타법인,161411-0001904,307-81-07261,충청남도 연기군 조치원읍 남리 466 보현빌딩2층,ccychoi@naver.com,,전문직별 공사업,1983-10-14,12월
(주)신라산업개발,"SHILL INDUSTRIAL DEVELOPMENT CO., LTD",신라산업개발, ,조창휘,기타법인,120111-0192534,131-81-49441,"인천광역시 미추홀구 매소홀로 388 607(학익동, 유니스프라자)", ,,지반조성 건설업,1999-05-12,12월
(주)신라종합건설,"Sinra Construction co., Ltd.",신라종합건설, ,이상균,기타법인,150111-0042775,301-81-39504,"충청북도 청주시 서원구 사직대로 168 (사창동, 신라빌딩)4층", ,,종합 건설업,1999-11-15,12월
신록개발(주),"SHINROK DEVELOPMENT Co.,Ltd",신록개발, ,정임택,기타법인,110111-1111890,109-81-42456,서울특별시 영등포구 당산동3가 2-7 홍익상가 2층 203호, ,,종합 건설업,1994-12-23,12월
신명닛시건설주식회사,SHIN MYUNG CONSTRUCTION CO. LTD.,신명닛시건설, ,박갑주,기타법인,120111-0227349,137-81-30445,인천광역시 부평구 부개3동 497-1 신명상가 125, ,,지반조성 건설업,2000-07-01,12월
신명밀라트(주), ,신명밀라트, ,김종원,기타법인,204311-0013644,409-81-76064,전라남도 담양군 금성면 봉서리 785, ,,전문직별 공사업,2003-06-23,12월
신명산업개발 주식회사,Shin Myung Construction,신명산업개발, ,박갑두,기타법인,134511-0014370,135-81-13606,경기도 용인시 기흥읍 하갈리 396,없음,,아파트 건설업,1994-08-31,12월
신명엔지니어링(주),Sinmyng Engineering,신명엔지니어링, ,김재기,기타법인,134511-0040888,135-81-38382,경기도 용인시 처인구 포곡읍 한금로 122 (금어리),www.sinmyng.co.kr/,,일반전기 공사업,2000-05-23,12월
신명종합건설(주),"Shin Myung Construction Co.,Ltd.",신명종합건설, ,신명근,기타법인,164211-0006468,305-81-37736,충청남도 금산군 금산읍 향군길 31-6 (중도리),shin-myung.kr,,사무ㆍ상업용 및 공공기관용 건물 건설업,2000-05-12,12월
신명종합건설주식회사,SHIN MYUNG CONSTRUCTION,신명종합건설, ,박갑두,기타법인,110111-0420945,220-81-30427,서울특별시 서초구 서초동 1303-37, ,,아파트 건설업,1986-03-19,12월
신명주택건설(주),SHIN MYUNG CONCTRUCTION,신명주택건설, ,박갑주,기타법인,120111-0064171,137-81-02992,인천광역시 서구 가좌동 139-11,없슴,,아파트 건설업,1991-04-15,12월
(주)신미주,"Co.,ltd ShinMiJu",신미주, ,고영성,기타법인,135811-0087833,124-86-03326,경기도 수원시 팔달구 인계동 944-2 평은빌딩 2층, ,,아파트 건설업,2002-12-03,12월
(주)신보,"shinbo.co.,ltd",신보, ,정재문 송병규 이원표,기타법인,110111-1743271,106-81-80878,서울특별시 마포구 백범로 235 신보빌딩 8층 (신공덕동),www.shinbonet.co.kr,,전문직별 공사업,1999-07-28,12월
(주)신보에이치앤씨,"SHIN BO H&C CO, LTD",신보에이치앤씨, ,김헌암,기타법인,110111-3484500,220-87-32204,"서울특별시 강남구 광평로56길 8-13 (수서동, 수서타워)1012호",-,,아파트 건설업,2007-05-28,12월
신복개발주식회사,"SinBok Development Co.,Ltd",신복개발, ,김만섭,기타법인,110111-1146409,116-81-62896,서울특별시 강서구 등촌동 678-7, ,,전문직별 공사업,1995-04-17,12월
신부건설(주),shinbu,신부건설, ,송만종,기타법인,150111-0037388,315-81-35899,대전광역시 대덕구 석봉동 , ,,비주거용 건물 건설업,1999-02-03,12월
(주)신부국건업,shinbookook,신부국건업, ,윤석한,기타법인,110111-2366585,211-87-03535,서울특별시 강남구 압구정동 518 금산빌딩5층, ,,아파트 건설업,2001-11-02,12월
신부산업개발 주식회사,"SHINBOO INDUSTRIAL DEVELOPEMENT CO.,LTD",신부산업개발, ,안종인,기타법인,134111-0031512,214-86-38716,서울특별시 서초구 서초동 1445-15 아크리스빌딩 1203호, ,,아파트 건설업,1990-08-14,12월
신비건설 주식회사,"SHINBI Construction Co.,Ltd.",신비건설, ,김경환,기타법인,161511-0133888,312-86-31657,충청남도 천안시 동남구 신부동 543 신비프라자 308호,i-shinbi.com,,건물 건설업,2011-09-29,12월
신산에스에스토건(주),SINSAN SS CONSTRUCTION,신산에스에스토건, ,박동명,기타법인,110111-3657412,204-86-02579,서울특별시 동대문구 천호대로91길 12 태양빌딩4층(장안동), ,,토공사업,2007-04-11,12월
(주)신삼호,"SHINSAMHO CO.,STD",신삼호, ,김언식,기타법인,141211-0022643,224-81-24169,강원도 원주시 단계동 881-5, ,,지반조성 건설업,2001-12-17,12월
(주)신성건설,SHIN SUNG CONSTRUCTION CO. ,신성건설, ,이용호,기타법인,210111-0002289,418-81-10256,"전라북도 전주시 덕진구 전주천동로 473 (금암동, 르네블루빌딩) 4층",www.ssin.co.kr,,기타 토목시설물 건설업,1993-10-07,12월
(주)신성디엔씨,TODam Conctruction Corp.,신성디엔씨, ,김영진 송헌철,기타법인,110111-0697502,129-81-48546,경기도 성남시 분당구 정자동 17-6 정자역프라자 305호, ,,주거용 건물 건설업,1990-05-08,12월
(주)신성메가텍,"SHINSUNG MEGATECH CO., LTD.",신성메가텍, ,김종범,기타법인,180111-0367002,605-81-45780,"부산광역시 연제구 법원남로15번길 10 801호 (거제동, 미르코아빌딩)", ,,철골 및 관련 구조물 공사업,2001-06-23,12월
주식회사 신성산업개발,shinsung industrial development co,신성산업개발, ,김문기,기타법인,284911-0047330,141-81-00090,경기도 부천시 원미구 부천로 319 (도당동), ,,비주거용 건물 건설업,2004-04-08,12월
신성엔지니어링 주식회사,SINSUNG ENG CO.LTD,신성엔지니어링, ,김상근,기타법인,171711-0047934,506-81-41565,경상북도 포항시 남구 철강로 297 (장흥동), ,,전문직별 공사업,2001-08-01,12월
신성종합건설 주식회사,sinsung,신성종합건설, ,송행주,기타법인,110111-5952688,198-88-00270,경기도 가평군 가평읍 북한강변로 1027-28 (달전리), ,,단독 주택 건설업,2016-01-20,12월
신성탑건설 주식회사,shin sung top c&e,신성탑건설, ,조순관,기타법인,110111-1759179,217-81-16486,서울특별시 도봉구 도봉로 500 (창동)신림빌딩 2층, ,,비주거용 건물 건설업,1999-06-06,12월
(주)신성플래닝,"SHINSUNG PLANNING Co., Ltd.",신성플래닝, ,김영철,기타법인,130111-0052596,124-81-63009,서울특별시 강남구 삼성동 157-3 엘지트윈텔2차 1212호, ,,아파트 건설업,1999-05-27,12월
주식회사신성하우징,Sinsung Housing,신성하우징, ,임용남,기타법인,191111-0025152,613-81-28671,충청남도 천안시 서북구 직산읍 직산로 222 1층, ,,유리 및 창호 공사업,2002-06-03,12월
(주)신세계,s.s.g,신세계, ,김상호,기타법인,121111-0344647,367-81-01065,"인천광역시 연수구 송도과학로27번길 55 201동 2108호 (송도동, 롯데캐슬캠퍼스타운)", ,,시설물 유지관리 공사업,2018-04-17,12월
신세계건설(주),"Shinsegae Engineering & Construction C.,Ltd.",신세계건설,034300,허병훈,기타법인,110111-0759493,201-81-44158,"서울특별시 중구 소월로 10 21,22,24,25층(남대문로5가, 단암빌딩)",httpswww.shinsegae-enc.com,,비주거용 건물 건설업,1991-03-20,12월
(주)신세계산업,"SHINSAEGYE CONSTRUCTRUCTION CO.,LTD.",신세계산업, ,황봉일,기타법인,110111-1435323,218-81-21134,"서울특별시 강남구 봉은사로 137 (논현동, 상원빌딩) 4층", ,,전문직별 공사업,1997-07-03,12월
(주)신세계토건,SHIN SAE GYE CONSTRUCTION CO.LTD,신세계토건, ,김준환,기타법인,110111-0757025,220-81-29196,경기도 안성 대덕 소내리 202, ,,기타 비주거용 건물 건설업,1991-03-15,12월
(주)신세기건설,Sinsegi Construction Co.Ltd,신세기건설, ,장창익,기타법인,184611-0003850,612-81-06034,"부산광역시 동구 조방로 39 (범일동, 썬오피스텔)", ,,아파트 건설업,1999-11-13,12월
신세기산업개발주식회사,-,신세기산업개발, ,정명훈,기타법인,180111-0222719,617-81-34966,부산광역시 연제구 거제1동 1489-4 협성법조B/D 7층,-,,아파트 건설업,1997-01-17,12월
신세대건설 주식회사,SHIN SE DAE CONSTRUCTION CO. LTD.,신세대건설, ,"이영우, 최영선",기타법인,110111-0644941,203-81-43835,경기도 고양 일산 대화동 2203, ,,주거용 건물 건설업,1989-08-24,12월
