회사이름,영문명,공시회사명,종목코드,대표자명,법인구분,법인등록번호,사업자등록번호,주소,홈페이지,IR홈페이지,업종명,설립일,결산월
주식회사 에스케이비,skb,에스케이비, ,선종길,기타법인,144611-0028450,620-86-02223,강원도 삼척시 근덕면 장호항길 76-2, ,,여관업,2022-10-01,12월
에스케이핀크스 주식회사,"SK PINX Co.,Ltd.",에스케이핀크스, ,정우성,기타법인,224111-0003760,616-81-14083,제주특별자치도 서귀포시 안덕면 산록남로 863 에스케이핀크스 주식회사,www.thepinx.co.kr,,호텔업,1994-12-23,12월
(주)에스투홀딩스컴퍼니,"stwo holding company co.,ltd",에스투홀딩스컴퍼니, ,성영환,기타법인,180111-1546069,555-86-03118,부산광역시 해운대구 송정광어골로 80 1층,부산광역시 수영구 망미배산로48번길 98 (망미동),,호텔업,2024-02-01,12월
에스플러스인터내셔널,S-PLUS INTERNATIONAL CORP.,에스플러스인터내셔널, ,서동범,기타법인,110111-4954031,211-88-83161,서울특별시 용산구 회나무로13가길 22 (이태원동) 3층, ,,서양식 음식점업,2012-09-01,12월
(주)에어포트콘도텔,Airport Condotel co.,에어포트콘도텔, ,신동희,기타법인,144511-0006408,227-81-12911,강원도 양양군 양양읍 조산리 384-28,www.airportcondtel.com,,기타 일반 및 생활 숙박시설 운영업,2006-01-10,12월
(주)에이더블유호텔,AWhotel,에이더블유호텔, ,권기태,기타법인,170111-0246969,503-81-60544,대구광역시 달서구 성서로 413,www.awhotel.co.kr,,호텔업,2003-04-23,12월
에이블현대호텔앤리조트(주),ABLE HYUNDAI HOTEL & RESORT,에이블현대호텔앤리조트, ,최종윤,기타법인,110111-0819031,104-81-21344,서울특별시 중구 장충단로 60, ,,호텔업,1991-12-02,12월
주식회사 에이비디에셋,"ABD Asset Co., Ltd.",에이비디에셋, ,김기림,기타법인,110111-3744772,107-86-94652,서울특별시 영등포구 여의대로 8 (여의도동), ,,호텔업,2007-08-29,12월
주식회사 에이서비스,A-Service,에이서비스, ,이동훈,기타법인,131411-0302142,134-87-12775,경기도 안산시 단원구 영동고속도로 15 (선부동), ,,간이음식 포장 판매 전문점,2013-07-16,12월
주식회사 에이서비스코리아,A Service Korea Co.Ltd,에이서비스코리아, ,김경록,기타법인,180111-1178507,455-81-01213,부산광역시 남구 전포대로 133 (문현동)IFC부산아바니센트럴호텔, ,,호텔업,2018-10-05,12월
에이에이호텔매니지먼트,AAHotel Management,에이에이호텔매니지먼트, ,패트릭 바셋,기타법인,110111-3526485,201-81-98616,서울특별시 중구 동호로 297, ,,호텔업,2006-09-12,12월
주식회사 에이엠씨글로벌,"AMC Global Co.,Ltd.",에이엠씨글로벌, ,장관우,기타법인,124411-0162678,843-88-00083,경기도 김포시 고촌읍 아라육로152번길 210-50 (전호리)호텔 마리나베이서울,https://www.hotel-marinabay.co.kr/,,호텔업,2015-05-08,12월
에이와주식회사,EYWA.CO.KR,에이와, ,이윤성,기타법인,110111-4406123,214-88-63581,서울특별시 강남구 테헤란로29길 11 1층(역삼동), ,,호텔업,2010-08-05,12월
(주)에이치.티.씨,H.T.C,에이치.티.씨, ,김종만,기타법인,141211-0009624,224-81-12149,"서울특별시 마포구 서강로 136 (노고산동, 아이비타워) wlgk2cmd",www.htc21.co.kr,,호텔업,1997-01-22,12월
에이치디씨리조트주식회사,"HDCRESORT Co.,Ltd",에이치디씨리조트, ,조영환,기타법인,141211-0005540,224-81-06308,"강원도 원주시 지정면 오크밸리1길 66 (월송리, 한솔오크밸리)",www.oakvalley.co.kr,,휴양콘도 운영업,1998-03-15,12월
(주)에이치비리솜,"HB RESOM Co.,Ltd",에이치비리솜, ,이향진,기타법인,165111-0018513,801-86-01221,"충청남도 태안군 안면읍 꽃지해안로 204 (중장리, 리솜오션캐슬)", ,,휴양콘도 운영업,2018-12-14,12월
주식회사 에이치앤에프컴퍼니,H&F COMPANY,에이치앤에프컴퍼니, ,이영섭,기타법인,161511-0210181,745-86-00543,충청남도 천안시 서북구 성정공원4길 29 (성정동), ,,숙박업,2017-03-03,12월
주식회사 에이치앤포세카,H&Foseca corporation Ltd.,에이치앤포세카, ,윤찬혁,기타법인,110111-6040325,486-88-00459,"서울특별시 마포구 큰우물로 75 (도화동, 성지빌딩) 1502", ,,기관 구내식당업,2016-05-01,12월
(주)에이치엘비,Hue Leisure & Business,에이치엘비, ,정한식,기타법인,234111-0145437,462-88-03222,"부산광역시 금정구 개좌로 270 (회동동, 첨단산단우성스마트시티) 303호", ,,호텔업,2024-09-09,12월
에이치엠인베스트(주),HM INVEST Co.Ltd.,에이치엠인베스트, ,한형수,기타법인,161511-0134026,312-86-31813,"충청남도 아산시 온천대로 1462 (온천동, 온양제일호텔)", ,,호텔업,2011-10-10,12월
주식회사 에이치엠홀딩스,HMHOLDINGS,에이치엠홀딩스, ,박현민,기타법인,160111-0580210,149-81-01977,대전광역시 유성구 엑스포로 244-9 (원촌동), ,,한식 일반 음식점업,2021-02-01,12월
주식회사 에이치원,"H ONE CO., LTD",에이치원, ,양현정,기타법인,220111-0102938,616-86-07082,제주특별자치도 제주시 삼무로 48 (연동), ,,숙박업,2013-11-05,12월
주식회사에이치원호텔,H1HOTEL,에이치원호텔, ,박재구,기타법인,200111-0591995,684-88-01713,광주광역시 북구 대자로106번길 10-6 (운암동), ,,호텔업,2020-03-10,12월
주식회사 에이치지플레이스,"HG Place Inc,",에이치지플레이스, ,조강태,기타법인,110111-6374881,831-88-00867,"서울특별시 성동구 뚝섬로1나길 5 1층 (성수동1가, 헤이그라운드(HEYGROUND))",hginitiative.com,,서양식 음식점업,2017-04-13,12월
주식회사 에이치케이하이웨이,HK-HIGHWAY,에이치케이하이웨이, ,정민,기타법인,131311-0175872,794-86-00619,"경기도 평택시 청북읍 평택제천고속도로 6 (현곡리, 평택복합휴게시설)", ,,한식 일반 음식점업,2017-01-19,12월
(주)에이티컴퍼니,AT company,에이티컴퍼니, ,이상문,기타법인,110111-5731892,228-87-00138,서울특별시 영등포구 당산로35길 4-3 (당산동4가)(주)에이티컴퍼니, ,,한식 일반 음식점업,2015-08-20,12월
(주)에코럭스,EcoLux,에코럭스, ,정행섭,기타법인,180111-0972629,102-88-00100,제주특별자치도 서귀포시 김정문화로27번길 9-1 (강정동), ,,호텔업,2015-05-21,12월
에코패밀리호텔 주식회사,ecofamilyhotel corporation,에코패밀리호텔, ,강영탁,기타법인,220111-0103556,616-86-07802,제주특별자치도 제주시 한림읍 귀덕6길 94 (귀덕리),ecogreenresort.com,,호텔업,2013-07-01,12월
에프앤에스주식회사,fresh food and service,에프앤에스, ,김재성,기타법인,191111-0049053,613-81-57536,경상남도 진주시 정촌면 삼일로95번길 50-35 (예하리),fnsfood.kr,,기관 구내식당업,2010-07-21,12월
주식회사 에프지케이,FGK,에프지케이, ,김익태,기타법인,180111-1247675,672-86-01619,"부산광역시 중구 광복중앙로 31 (신창동1가, 중앙아파트) 2층", ,,"피자, 햄버거, 샌드위치 및 유사 음식점업",2019-10-31,12월
(주)에프지코리아,FG Korea Inc.,에프지코리아, ,김남기,기타법인,110111-8625703,583-86-02507,"서울특별시 강남구 선릉로 827 3,4층 (신사동)", ,,"피자, 햄버거, 샌드위치 및 유사 음식점업",2023-05-01,12월
(주)엑스,"X. Co., Ltd",엑스, ,김학수,기타법인,110111-2973041,215-86-54887,"서울특별시 강남구 영동대로 513 100-6(삼성동,코엑스상사전시장C-)", ,,한식 음식점업,2004-03-12,12월
(주)엔바이콘,"NBICORN Co.,Ltd.",엔바이콘, ,한원탁,기타법인,131111-0446798,188-81-00347,"경기도 성남시 분당구 판교로228번길 15 6층 (삼평동, 판교세븐벤처밸리1)",nbicorn.com,,음식점 및 주점업,2016-05-12,12월
(주)엔에스케이,NSK,엔에스케이, ,노정일,기타법인,230111-0319474,808-86-01367,울산광역시 북구 진장유통로 43 (진장동), ,,한식 일반 음식점업,2019-10-23,12월
주식회사 엔에이디,"NAD Co., LTD.",엔에이디, ,정민기,기타법인,120111-0740771,131-86-68633,"경기도 시흥시 오이도로 21 (정왕동, STEELLAND) 제5동 제1층 제 522호",www.group-nad.com,,호텔업,2014-12-31,12월
주식회사 엔에프에스,"NFS.Co.,Ltd",엔에프에스, ,유병기,기타법인,110111-2200311,107-81-97727,서울특별시 중구 회현동1가 100-49,www.nfourseason.com/,,호텔업,2001-03-26,12월
엔엔알호텔즈인터내셔널코리아 주식회사,"NNR Hotels International Korea Co.,Ltd.",엔엔알호텔즈인터내셔널코리아, ,이시다 타카히로,기타법인,110111-5488534,201-86-41554,"서울특별시 중구 명동8길 27 (명동2가, 엠플라자)", ,,호텔업,2014-08-12,12월
(주)엔타스,ENTAS.Inc,엔타스, ,박노봉,기타법인,110111-2696370,120-86-47813,서울특별시 송파구 오금로11길 7 거봉빌딩 2층 (방이동), ,,일식 음식점업,2003-01-16,12월
주식회사 엔타스시스템,"Entasystem.Co.,Ltd.",엔타스시스템, ,박노봉,기타법인,120111-0449571,131-86-05486,인천광역시 연수구 능허대로267번길 70, ,,한식 음식점업,2007-12-10,12월
(주)엔타스에스디,ENTASSD.CO.LTD,엔타스에스디, ,박노봉,기타법인,120111-0674219,131-86-52150,"인천광역시 연수구 테크노파크로 180 (송도동, 가동1층)", ,,한식 음식점업,2013-09-30,12월
(주)엘까페딸,"ELCAFETAL CO.,LTD",엘까페딸, ,강인규,기타법인,110111-2363789,220-86-22975,"서울특별시 강남구 논현로159길 21 (신사동, 신사빌딩) 102호", ,,커피 전문점,2001-10-30,12월
(주)엘디스 리젠트 호텔,Eldis Regent Hotel,엘디스리젠트호텔, ,김도헌,기타법인,170111-0395013,504-81-84971,대구광역시 중구 달구벌대로 2033,www.eldishotel.com,,호텔업,2010-01-01,12월
주식회사 엘라포니시,ELAFONISI,엘라포니시, ,김종렬,기타법인,171211-0113412,259-81-01653,경상북도 경주시 감포읍 동해안로 1594 (대본리), ,,호텔업,2020-01-08,12월
주식회사엘르인,"ELLEINN Co.,Ltd.",엘르인, ,오재환,기타법인,110111-5679406,106-87-10146,서울특별시 용산구 한강대로71길 24 (갈월동),www.hotelelleinn.com,,호텔업,2014-11-01,12월
엘리스테이보령 유한회사,"elystayBoryeong.co.,ltd",엘리스테이보령, ,김기현,기타법인,164514-0002349,696-81-02550,충청남도 보령시 웅천읍 독산로 746 (독산리), ,,기타 일반 및 생활 숙박시설 운영업,2022-01-24,12월
(주)엘브이아이파트너스,LVI Partners,엘브이아이파트너스, ,김지남,기타법인,110111-4828286,105-87-70194,"서울특별시 강남구 언주로168길 5 (신사동, 지미안빌딩) 3층", ,,기타 외국식 음식점업,2012-04-09,12월
주식회사 엘비엠,"LBM Co.,Ltd",엘비엠, ,강관구,기타법인,110111-8191100,219-88-02288,서울특별시 종로구 율곡로 45 (안국동), ,,제과점업,2022-02-16,12월
주식회사 엘아이지홈앤밀,"LIG Home&Meal Co., Ltd.",엘아이지홈앤밀, ,윤종구,기타법인,110111-4682690,106-86-88180,서울특별시 성동구 성수일로12길 35 5층(성수동2가),lighnm.kr,,한식 일반 음식점업,2012-08-02,12월
주식회사 엘알디,LRD,엘알디, ,최면식,기타법인,110111-3141655,204-81-89120,"서울특별시 동대문구 전농로 20 305(답십리동, 부영빌딩)", ,,한식 음식점업,2005-01-01,12월
주식회사엘앤엘컴퍼니,L&Lcompany,엘앤엘컴퍼니, ,이동헌,기타법인,220111-0249194,869-81-02949,"제주특별자치도 제주시 노연로 24 (노형동, 엠버호텔센트럴)", ,,호텔업,2023-03-01,12월
주식회사 엘에스씨푸드,"LSC Food CO,.Ltd",엘에스씨푸드, ,"정기옥, 곽한민",기타법인,110111-3712828,217-81-24119,"서울특별시 노원구 동일로 1021 501호(공릉동, 하이서울빌딩)",www.lscfood.co.kr,,기관 구내식당업,2007-07-01,12월
(주)엘에프메니지먼트,LF Management,엘에프메니지먼트, ,이은호,기타법인,180111-1558535,896-88-02921,부산광역시 사상구 백양대로768번길 63-6 (덕포동), ,,호텔업,2024-04-24,12월
주식회사 엘케이매니지먼트,"LK Management Co.,Ltd",엘케이매니지먼트, ,홍성진,기타법인,110111-6100989,566-81-00381,"강원도 강릉시 창해로 307 (강문동, 세인트존스호텔)",https://stjohns.co.kr/,,호텔업,2016-06-24,12월
주식회사 엘티알,LTR co.Ltd,엘티알, ,안현섭,기타법인,180111-1124948,662-86-00893,부산광역시 해운대구 해운대로 230 (재송동), ,,한식 육류요리 전문점,2017-11-16,12월
주식회사 엠시에타호텔광명,"M-cieta Hotel Gwangmyeong Co.,Ltd.",엠시에타호텔광명, ,황성환,기타법인,134911-0105147,352-88-02270,경기도 광명시 신기로 22 (일직동), ,,호텔업,2021-04-21,12월
(주)엠에스에이코퍼레이션,msacorpration,엠에스에이코퍼레이션, ,채승호,기타법인,110111-0561567,105-81-29811,"서울특별시 마포구 월드컵북로 328 (상암동, 엠에스에이빌딩)",-,,한식 음식점업,1988-01-01,12월
주식회사 엠에프지코리아,MFG Korea Co. Ltd,엠에프지코리아, ,윤나라,기타법인,110111-5483542,261-81-16391,서울특별시 중구 동호로15길 31 (신당동) 종하빌딩 B동,www.madforgarlic.com/,,서양식 음식점업,2014-08-05,12월
주식회사 엠엔엠레저코리아,M&M leisure korea,엠엔엠레저코리아, ,맹정환,기타법인,284111-0171284,816-81-00758,경기도 남양주시 화도읍 북한강로 1630-18 (금남리),www.wavesurf.co.kr/,,음식점 및 주점업,2017-03-23,12월
엠오에이치개발 (주),moh ,엠오에이치개발, ,김봉수,기타법인,110111-1221566,214-81-97331,서울특별시 서초구 서초동1598-3르네상스1201, ,,호텔업,1995-12-13,12월
엠제이부티끄 주식회사 ,"MJ Boutique Co., LTD.",엠제이부티끄, ,민준홍,기타법인,110111-6172772,408-86-15166,서울특별시 송파구 석촌호수로 220 (석촌동) 6층 엠제이부티끄(주),www.mjboutique.kr/,,커피 전문점,2016-09-08,12월
주식회사 엠제이오,corp. mjo,엠제이오, ,이명진,기타법인,110111-6067246,325-88-00377,서울특별시 중랑구 송림길 13 (상봉동) 1층, ,,음식점업,2016-05-20,12월
엠즈씨드주식회사,"m''s seed Co., Ltd.",엠즈씨드, ,권익범,기타법인,110111-5149904,211-88-95935,서울특별시 강남구 도산대로75길 22 (청담동),https://www.baristapaulbassett.co.kr/index.pb,https://www.baristapaulbassett.co.kr/whatsNews/notice/List.pb,비알코올 음료점업,2013-06-03,12월
주식회사 엠클래스컨벤션,Mclassconvention.INC,엠클래스컨벤션, ,김성환,기타법인,134111-0200422,138-81-64593,"경기도 안양시 동안구 호계동 1051 평촌올림픽스포츠센터 6층, 7층",8081@mclassconvention.com,,서양식 음식점업,2011-01-03,12월
주식회사 엠티푸드시스템,"MT FoodSystem Co.,Ltd.",엠티푸드시스템, ,조준모,기타법인,110111-8191259,156-81-02300,서울특별시 용산구 백범로99길 50 (한강로1가) 엠티푸드, ,,한식 일반 음식점업,2022-02-08,12월
주식회사 엠파이어관광호텔,empirehotel,엠파이어관광호텔, ,기훈호,기타법인,200111-0163372,410-81-75385,광주광역시 광산구 임방울대로800번길 25,www.empirehotel.co.kr,,호텔업,2002-09-26,12월
주식회사 엠파이어 에프앤비,empirefnb,엠파이어에프앤비, ,박상원,기타법인,180111-0800739,606-86-37600,부산광역시 북구 만덕대로 23 (덕천동),www.polarlexbuffet.com,,한식 음식점업,2012-05-02,03월
(주)엣세두에,"Essedue Co., Ltd.",엣세두에, ,송재승,기타법인,110111-1889306,211-86-91634,서울특별시 강남구 봉은사로 469 (삼성동) 15층, ,,커피 전문점,2000-02-25,12월
주식회사 여수예술랜드,YEOSUARTLAND.CO.LTD,여수예술랜드, ,박미숙,기타법인,206211-0049136,417-81-46372,전라남도 여수시 돌산읍 우두1길 12-10,www.yeosuartland.co.kr,,휴양콘도 운영업,2013-04-16,12월
(주)여수오션관광호텔,YOCEAN HOTEL.CO.LTD,여수오션관광호텔, ,한연수,기타법인,206211-0020681,417-81-23705,전라남도 여수시 덕충동 61-25번지,hirider@naver.com,,호텔업,2001-07-12,12월
주식회사 여행박사플러스,Doctortour Plus Corporation,여행박사플러스, ,윤태석,기타법인,110111-6785822,856-88-00978,서울특별시 강남구 도산대로 153 (신사동), ,,호텔업,2018-06-20,12월
(주)연림,"Yeon Lim Co.,Ltd",연림, ,이연주,기타법인,180111-0667139,607-81-88859,부산광역시 기장군 기장읍 시랑리 170-65, ,,비알코올 음료점업,2009-04-07,12월
연세대학교송도캠퍼스제이기숙사 (주),"YIC The Second Dormitory Co.,Ltd.",연세대학교송도캠퍼스제이기숙사, ,김현정,기타법인,120111-0688616,131-86-55744,"인천광역시 연수구 송도과학로 85 (송도동, 연세대학교국제캠퍼스)", ,,숙박업,2013-12-27,02월
연전개발주식회사,"YEONJUN Development Co., Ltd ",연전개발, ,황기철,기타법인,170111-0016700,502-81-07871,"대구광역시 동구 동부로26길 5 (신천동, 부띠끄시티테라스) 상가219호", ,,호텔업,1982-09-27,12월
(주)연정개발,Yeonjeong,연정개발, ,송지연,기타법인,170111-0443896,502-86-13835,대구광역시 동구 동부로30길 12 (신천동), ,,커피 전문점,2011-11-18,12월
주식회사 열해당,-,열해당, ,조종철,기타법인,220111-0096735,616-86-00527,제주특별자치도 제주시 월랑로 59 (노형동),-,,호텔업,2012-11-05,12월
영동레저산업주식회사,Youngdong Leisure company.,영동레저산업, ,이준학,기타법인,110111-0309123,120-81-02465,"서울특별시 강남구 봉은사로 507 (삼성동, 우림보보카운티오피스텔) 608호",www.youngdongleisure.co.kr,,출장 음식 서비스업,1982-01-21,12월
(주)영진관광,"YoungJin tourism co.,ltd",영진관광, ,윤영진,기타법인,180111-0964246,760-88-00037,부산광역시 연제구 과정로 161 (연산동),없음,,호텔업,2015-03-26,12월
(주)영천관광호텔,YONGCHUNHOTEL,영천관광호텔, ,정태호,기타법인,134711-0002797,125-81-04565,경기도 평택시 신장동 304-14, ,,호텔업,1987-05-22,12월
영풍개발주식회사,"YOUNGPOONG DEVELOPMENT CO.,LTD",영풍개발, ,최광림,기타법인,180111-0379809,621-81-46200,부산광역시 남구 백운포로 14 (용호동), ,,한식 일반 음식점업,2005-02-17,12월
영현개발주식회사,YOUNGHYUN,영현개발, ,전현배,기타법인,200111-0575733,345-88-01268,전라남도 목포시 통일대로 10 (상동), ,,숙박업,2019-10-14,12월
예래클리프개발주식회사,YERE CLIFF DEVELOPMENT CORP. LTD,예래클리프개발, ,이병혁,기타법인,224111-0020764,616-81-98536,제주특별자치도 서귀포시 예래해안로 550 (상예동),hiddencliff.kr,,호텔업,2012-07-20,12월
(주)예승,"YESEUNG.co.,ltd",예승, ,후선준,기타법인,220111-0092444,616-81-95956,제주특별자치도 제주시 노연로 24 (노형동), ,,호텔업,2012-05-25,12월
오라호텔,ora hotel,오라호텔, ,최태환,기타법인,134511-0667145,271-81-03398,"경기도 용인시 기흥구 죽전로 29 (보정동, 포레스트프라자) 6층 6102호", ,,호텔업,2024-01-10,12월
오렌지개발 주식회사,"Orange Development Co.,Ltd",오렌지개발, ,"김용길, 김연희, 김지영, 김현호",기타법인,224111-0027900,345-88-00046,제주특별자치도 서귀포시 이어도로 1032 (서호동),www.goldonehotel.com,,호텔업,2015-03-11,12월
(주)오름에프앤비,oreum fnb,오름에프앤비, ,김유진,기타법인,110111-7352597,538-87-01596,"서울특별시 강남구 삼성로95길 23 (삼성동, 남양빌딩)", ,,한식 일반 음식점업,2020-01-10,12월
주식회사 오리지널팬케이크하우스코리아,"THE ORIGINAL PANCAKE HOUSE KOREA CO.,LTD.",오리지널팬케이크하우스코리아, ,전현준,기타법인,110111-5304326,109-86-45351,"서울특별시 중구 서소문로11길 50 5층 505호(서소문동, 신아빌딩)",www.originalpancakehouse.co.kr/,,서양식 음식점업,2014-01-07,12월
(주)오발탄에프에스,OBALTAN FS,오발탄에프에스, ,이헌룡,기타법인,110111-3821968,214-88-20582,서울특별시 강남구 역삼로5길 22 (역삼동),www.hiobaltan.com,,한식 일반 음식점업,2008-01-11,12월
(주)오션벨리,"oceanvalley co.,ltd",오션벨리, ,강두수,기타법인,144511-0001945,227-81-07155,강원도 양양군 양양읍 일출로 127-30,www.econdo.net,,휴양콘도 운영업,2000-08-01,12월
오션블루발리(주),Oceanbluebali.co.Ltd,오션블루발리, ,김창철,기타법인,110111-3371369,105-86-87344,서울특별시 강남구 논현동 61-6 지안빌딩 4층,www.oceanbluebali.com,,휴양콘도 운영업,2006-01-03,12월
오션플러스 주식회사,"OCEAN PLUS CO., LTD.",오션플러스, ,정재원,기타법인,110111-4323765,302-88-02260,"서울특별시 중구 남대문로1길 26-3 4,5층 (북창동, 위더스빌딩)", ,,출장 음식 서비스업,2021-03-31,12월
오송호텔 주식회사,Osong Hotel,오송호텔, ,홍성진,기타법인,150111-0177275,317-81-37078,충청북도 청원군 오창읍 중심상업로 20 (양청리) 거묵빌딩 303호, ,,호텔업,2013-07-24,12월
오양관광(주),OYANG TOURIST,오양관광, ,유제운,기타법인,110111-0141351,215-81-02706,"서울특별시 송파구 오금로11길 11-11 (방이동, 실론호텔)", ,,호텔업,1973-02-26,12월
(주)오에이치,OH,오에이치, ,신종억,기타법인,170111-0740515,436-87-01723,대구광역시 달서구 달서대로 467 (호산동), ,,호텔업,2019-10-01,12월
오일관광(주),"OIL TOURIST CO.,LTD.",오일관광, ,이준정,기타법인,110111-0023137,201-81-48299,"서울특별시 중구 마른내로 71 (인현동1가, 오일관광(주)호텔피제이)", ,,호텔업,1970-04-29,12월
오크밸리리저브주식회사,"OAKVALLEY RESERVE Co. ,Ltd.",오크밸리리저브, ,조영환,기타법인,141211-0051816,224-81-47857,"강원도 원주시 지정면 오크밸리1길 66 (월송리, 한솔오크밸리)", ,,휴양콘도 운영업,2010-05-06,12월
주식회사 오투리조트,o2resort,오투리조트, ,"신명호, 김영윤",기타법인,144811-0011097,222-81-13889,"강원도 태백시 서학로 861 (황지동, 오투리조트)",www.o2resort.com,,일반 및 생활 숙박시설 운영업,2001-12-08,12월
(주)오티비즈,OTBIZ,오티비즈, ,이성용,기타법인,180111-1041746,805-88-00330,부산광역시 중구 대청로 107 (대청동2가), ,,호텔업,2016-07-01,12월
(주)오페라,OPERA,오페라, ,"전긍수, 최경섭",기타법인,160111-0100141,305-81-38735,대전광역시 서구 탄방동 587, ,,한식 음식점업,2002-07-01,12월
(주)오페라하우스컨벤션센터,Opera house wedding hall,오페라하우스컨벤션센터, ,강섭,기타법인,211111-0017641,401-81-25450,전라북도 군산시 대명동, ,,비알코올 음료점업,2004-03-11,12월
주식회사 오픈테이블,"OPENTABLE CO., LTD.",오픈테이블, ,홍성철,기타법인,110111-5715177,824-86-00114,"서울특별시 송파구 올림픽로 269 205호 (신천동, 롯데캐슬골드)",openjamsil.modoo.at/,,한식 일반 음식점업,2015-05-06,12월
주식회사 오호라프로젝트,O'hora project Inc.,오호라프로젝트, ,"이윤미, 박덕진",기타법인,110111-7440251,136-87-02012,"서울특별시 종로구 창경궁로27길 27-1 (명륜3가, 명륜쎄레노)", ,,일식 음식점업,2020-03-27,12월
옥포공영주식회사,"okpo welfare services management & consulting co., ltd",옥포공영, ,배문한,기타법인,194911-0000262,612-81-01247,경상남도 거제시 아주동 1번지,http://www.okpo.co.kr,,기관 구내식당업,1982-09-01,12월
(주)온양관광호텔,"ONYANG HOT SPRING HOTEL Co., Ltd",온양관광호텔, ,김종하,기타법인,164811-0027701,312-81-64018,"충청남도 아산시 온천대로 1459 (온천동, 온양관광호텔)",www.onyanghotel.co.kr,,호텔업,2003-07-29,12월
(주)온양팔래스호텔,onyang palace hotel ,온양팔래스호텔, ,이병채,기타법인,110111-2271651,107-86-02851,충청남도 아산시 온천동 228-1,onyangpalacehotel.co.kr,,호텔업,2001-07-01,12월
온유랜드 주식회사,OnYouLand,온유랜드, ,유희범,기타법인,110111-1137276,205-81-31714,충청북도 충주시 앙성면 가곡로 1500 (능암리), ,,숙박업,2002-03-07,12월
주식회사 온율,"ONYUL CO.,LTD.",온율, ,이정아,기타법인,161511-0322077,640-87-02428,충청남도 천안시 서북구 불당25로 152 (불당동), ,,한식 육류요리 전문점,2022-06-17,12월
(주)올림피아스위트,OLYMPIA SUITE CO. LTD.,올림피아스위트, ,서건웅,기타법인,110111-0209167,102-81-05391,서울특별시 종로구 평창동 108-2,OLYMPIA.CO.KR,,호텔업,1977-06-25,12월
주식회사 올림픽개발,OLYMPIC DEVELOPMENT CO.,올림픽개발, ,김영진,기타법인,110111-2744426,210-81-47974,서울특별시 강남구 논현동 91-3 삼안빌딩 906호,www.elfpension.com,,기타 일반 및 생활 숙박시설 운영업,2003-03-25,12월
(주)올마루,"All Maru Co., Ltd.",올마루, ,이창섭,기타법인,110111-7321203,402-86-15853,"서울특별시 종로구 효자로 49 (창성동, 온지음)", ,,한식 음식점업,2019-12-05,12월
주식회사 올킹,Allking inc.,올킹, ,정정희,기타법인,134511-0364767,631-81-01253,경기도 용인시 기흥구 동백죽전대로 557 (동백동), ,,음식점업,2018-08-30,12월
올투딜리셔스,All to Dealicious,올투딜리셔스, ,정한석,기타법인,110111-5469641,113-86-87684,"서울특별시 강남구 테헤란로 503 (삼성동, 옥산빌딩) 14층 1405호", ,,음식점 및 주점업,2014-07-22,12월
주식회사 와이시너지,"Y Synergy Co.,Ltd.",와이시너지, ,최용학,기타법인,110111-5770006,245-88-00111,"서울특별시 강남구 테헤란로108길 42 (대치동, 엠디엠타워)", ,,기타 일반 및 생활 숙박시설 운영업,2015-07-07,12월
와이씨앤티(주),YC&T,와이씨앤티, ,최지원,기타법인,110111-4129080,211-88-29492,"서울특별시 구로구 디지털로32길 72 (구로동, 포포인츠바이쉐라톤서울구로)", ,,일반 및 생활 숙박시설 운영업,2009-07-02,12월
와이에스인베스트먼트주식회사,YS Investment Corp.,와이에스인베스트먼트, ,오진국,기타법인,134511-0101218,142-81-00792,경기도 용인시 기흥구 고매동 30-18, ,,휴양콘도 운영업,2006-04-29,12월
와이에프코리아,"YF KOREA CO.,LTD.",와이에프코리아, ,박두병,기타법인,110111-2022848,220-81-93117,서울특별시 강남구 역삼동 824-21 상경빌딩 9층,http://www.swensen.co.kr,,서양식 음식점업,2000-07-21,12월
(주)와이티산업개발,Inc. YT Industrial Development,와이티산업개발, ,오용석,기타법인,110111-5265479,215-87-86687,서울특별시 광진구 천호대로 560 (능동), ,,호텔업,2013-11-20,12월
주식회사 와이피하우스앤비치클럽, YPHOUSE&BEACHCULB,와이피하우스앤비치클럽, ,박순애,기타법인,206211-0082350,663-81-02400,"전라남도 여수시 돌산읍 진모1길 29-26 (평사리) 1405-50,1405-51,1405-101,1405-151,1405-188",clubyp-hotel.com/,,기타 일반 및 생활 숙박시설 운영업,2021-11-18,12월
왕림개발주식회사,"WANGLIM Co,.Ltd",왕림개발, ,문종철,기타법인,135511-0102827,134-81-51311,경기도 화성시 봉담읍 삼천병마로 1093,www.greenparkwedding.com,,간이음식 포장 판매 전문점,1999-12-31,12월
주식회사 외식365,"oesik365 co., ltd",외식365, ,유민철,기타법인,180111-1376523,514-86-02097,부산광역시 동래구 동래로 65 (명륜동) 외식365 대게좋은날, ,,한식 일반 음식점업,2021-07-12,12월
(주)용암산업개발,"Yongam industry development.Inc.,",용암산업개발, ,정한태,기타법인,170111-0224923,504-81-48709,경상북도 경산시 압량면 금구길 23, ,,호텔업,2002-10-02,12월
주식회사 용우매니지먼트,-,용우매니지먼트, ,오정택,기타법인,110111-1333080,120-81-71318,서울특별시 강남구 삼성동 141-10, ,,호텔업,1997-03-01,12월
용월개발(주),"Yong Wol development co.,ltd",용월개발, ,김윤기,기타법인,110111-1144354,123-81-77999,인천광역시 남동구 구월동 1472-1, ,,여관업,1995-04-01,12월
