회사이름,영문명,공시회사명,종목코드,대표자명,법인구분,법인등록번호,사업자등록번호,주소,홈페이지,IR홈페이지,업종명,설립일,결산월
주식회사 농업회사법인 자연과사람,JAYON & SARAM,농업회사법인자연과사람, ,안준교,기타법인,134211-0169577,573-81-00619,경기도 용인시 처인구 원삼면 죽양대로1763번길 32-4 (좌항리), ,,기타 시설작물 재배업,2015-10-27,12월
농업회사법인 자연팜앤바이오 주식회사,farm development corporation ,농업회사법인자연팜앤바이오, ,김춘수,기타법인,110111-7183900,489-81-01517,"서울특별시 영등포구 국제금융로 24 (여의도동, 유진빌딩) 15층", ,,작물재배 및 축산 복합농업,2019-07-25,12월
농업회사법인 (주)장수채,"Jangsuchae Co.,Ltd",농업회사법인장수채, ,신영택,기타법인,110111-2707135,101-81-91496,경기도 양평군 강하면 왕창리 169-1,www.새싹땅콩.kr,,기타 시설작물 재배업,2005-03-04,12월
농업회사법인 주식회사 장연양계,Jang Yeon Farm,농업회사법인장연양계, ,노진석,기타법인,131311-0160229,439-86-00328,경기도 평택시 오성면 오성북로 277-26 (양교리), ,,양계업,2016-01-22,12월
농업회사법인 장지주식회사,"Janji.CO.,LTD",농업회사법인장지, ,정일용,기타법인,134811-0547466,820-88-01852,경기도 화성시 장지안길 95 (장지동), ,,곡물 및 기타 식량작물 재배업,2020-03-16,12월
농업회사법인 재서농원 주식회사,"JAESEONONGWON Agricultural Co., Ltd.",농업회사법인재서농원, ,이전배,기타법인,280211-0142948,730-88-00069,경기도 양주시 만송로 244 (만송동), ,,채소작물 재배업,2015-06-01,12월
농업회사법인 쟈흐당 옵스주식회사,Jahdang OPS,농업회사법인쟈흐당옵스, ,김상용,기타법인,174411-0004995,508-81-33737,경상북도 청송군 진보면 기곡길 748 경상북도 청송군 진보면 기곡리 산 65-3, ,,농업,2012-07-20,12월
농업회사법인(주)전통한우,tradition  korea cow,농업회사법인전통한우, ,주흥노,기타법인,164511-0027187,150-87-00548,충청남도 보령시 천북면 홍보로 500 (하만리), ,,축산업,2016-10-20,12월
주식회사 농업회사법인 정도,JungDo incorporation of agricultural corporation,농업회사법인정도, ,문보규,기타법인,134611-0117057,682-81-02487,경기도 안성시 안성맞춤대로 827 (계동), ,,기타 작물 재배업,2021-08-02,12월
농업회사법인 주식회사 제이디팜,JD Farm ,농업회사법인제이디팜, ,김인호,기타법인,205511-0028515,412-81-37830,전라남도 보성군 노동면 평동로 1388-187 (대련리), ,,기타 가금류 및 조류 사육업,2009-10-23,12월
농업회사법인제일씨드바이오주식회사,"JEILSEEDBIO CO.,LTD",농업회사법인제일씨드바이오, ,박동복,기타법인,154411-0028650,315-81-20566,"충청북도 증평군 도안면 모래재로 22-130 (도당리, 제일씨드바이오)", ,,종자 및 묘목 생산업,1996-06-01,12월
농업회사법인 주식회사 제일팜스,JEILFARMS,농업회사법인제일팜스, ,김성섭,기타법인,160111-0291429,305-86-08575,"대전광역시 유성구 테크노4로 17 (관평동, 비즈센터) C동 718호", ,,양돈업,2010-12-31,12월
농업회사법인 주식회사 제주온천팜,"Jeju Hot Spring Farm.,Ltd.",농업회사법인제주온천팜, ,조태훈,기타법인,224111-0053450,225-88-01907,제주특별자치도 서귀포시 태평로120번길 30-16 (호근동) 가동 101호, ,,곡물 및 기타 식량작물 재배업,2020-07-23,12월
농업회사법인제주축산개발주식회사,"Jeju Livestock Development Co., Ltd.",농업회사법인제주축산개발, ,정규진,기타법인,110111-0069959,203-81-01214,서울특별시 강남구 선릉로 801 (신사동) 배강빌딩 803호, ,,축산업,1969-09-29,12월
농업회사법인 제주플러스팜 주식회사,jejuplusfarm,농업회사법인제주플러스팜, ,김강민,기타법인,220111-0232537,890-81-02657,제주특별자치도 제주시 애월읍 엄장로 180-100 (신엄리), ,,"채소, 화훼작물 및 종묘 재배업",2021-12-31,12월
농업회사법인 주식회사 제희,Agricultural company Jehee  Corporation,농업회사법인제희, ,우경선,기타법인,201111-0020662,411-81-36269,전라남도 목포시 해안로 2 (죽교동), ,,곡물 및 기타 식량작물 재배업,2008-01-01,12월
농업회사법인조인주식회사,"JOIN CO.,Ltd",농업회사법인조인, ,권봉수,기타법인,131311-0044556,125-81-44039,충청북도 음성군 대소면 성본산단4로 208 (성본리),www.joinbio.co.kr,,양계업,2002-10-19,12월
농업회사법인 조인팜스 주식회사,JOINFARMS,농업회사법인조인팜스, ,"권봉수, 김혁수",기타법인,131311-0260590,406-87-02304,경기도 평택시 오성면 청오로 132 (양교리), ,,양계업,2021-07-01,12월
농업회사법인 주식회사 조하,"Joha Agricultural Co., Ltd.",농업회사법인조하, ,김교문,기타법인,134511-0103008,142-81-01641,충청북도 음성군 맹동면 봉현리 364-1, ,,양계업,2006-07-05,12월
농업회사법인 주식회사 좋은농사 ,agricultural corporation goodfarm,농업회사법인좋은농사, ,김창규,기타법인,164711-0119336,836-88-02138,"세종특별자치시 한누리대로 350 (어진동, 뱅크빌딩) 6층 D10호", ,,곡물 및 기타 식량작물 재배업,2022-01-03,12월
농업회사법인 (주) 주암,juam,농업회사법인주암, ,정한섭,기타법인,151111-0053755,283-87-00173,충청북도 음성군 대소면 대금로511번길 96-25 (태생리), ,,양돈업,2015-08-01,12월
농업회사법인 주식회사중앙,farming company,농업회사법인중앙, ,김정화,기타법인,120111-0828759,247-86-00563,"경기도 파주시 문산읍 사임당로 47 (선유리, 자동차용품)", ,,작물 재배업,2016-07-08,12월
농업회사법인주식회사지리산하이포지피,Jirisan Hypor GP agricultural corporation,농업회사법인지리산하이포지피, ,변광섭,기타법인,154511-0032972,303-81-45128,경상남도 산청군 단성면 창촌리 산6, ,,양돈업,2006-04-19,12월
농업회사법인 지엔바이오(주),GNBIO,농업회사법인지엔바이오, ,김영찬,기타법인,191111-0055620,613-81-66530,경상남도 진주시 이반성면 하곡로 150-21 (하곡리), ,,종자 및 묘목 생산업,2012-10-01,12월
농업회사법인 주식회사 진도청정푸드밸리,-,농업회사법인진도청정푸드밸리, ,정홍진,기타법인,206111-0003770,415-81-32663,전라남도 진도군 진도읍 성내리 35-6(농협중앙회 2층), ,,채소작물 재배업,2009-10-09,12월
농업회사법인(주)진피그팜,GENEPIGFARM,농업회사법인진피그팜, ,오대혁,기타법인,206111-0006302,483-87-00211,전라남도 진도군 군내면 대사길 26-227 (녹진리), ,,양돈업,2015-11-16,12월
농업회사법인참살이주식회사,Chamsali Bean Sprouts Farm,농업회사법인참살이, ,유재일,기타법인,134811-0227464,126-86-53458,경기도 이천시 호법면 이섭대천로 23,www.참살이콩나물.com,,기타 시설작물 재배업,2011-10-11,12월
농업회사법인 주식회사 창진,Changjin agricultural corporation,농업회사법인창진, ,"고태구, 정연권",기타법인,220111-0248716,616-82-10537,제주특별자치도 제주시 한림읍 상대남길 161 (상대리), ,,양돈업,1996-04-17,12월
농업회사법인(주)청구바이오,"GHBIO CO.,LTD",농업회사법인청구바이오, ,이용덕,기타법인,145111-0010901,224-81-50712,강원도 횡성군 횡성읍 한우로조곡5길 110 (조곡리), ,,작물 재배업,2011-05-06,12월
농업회사법인(주)청구바이오홀딩스,"GHBIO HOLDINGS Co., Ltd.",농업회사법인청구바이오홀딩스, ,김영호,기타법인,110111-0070823,114-81-03571,인천광역시 계양구 계양대로 52-1 (작전동),www.ghbio.com,,작물재배 지원 서비스업,1966-09-13,12월
농업회사법인 청림축산 주식회사,CHUMGLIM FARM,농업회사법인청림축산, ,배민호,기타법인,154511-0100802,303-81-32910,충청북도 음성군 금왕읍 금율로 494-74 (호산리), ,,양돈업,2002-04-30,12월
농업회사법인(주)청림축산,"CheongLimFarm Co.,Ltd.",농업회사법인청림축산, ,곽윤희,기타법인,165011-0016543,311-81-22368,충청남도 당진시 석문면 초락2로 141-10 (초락도리), ,,양돈업,2005-05-10,12월
농업회사법인 주식회사 청운농장,"Agricultural Corporation Cheongun Farm Co., Ltd.",농업회사법인청운농장, ,조재학,기타법인,174411-0007494,821-86-01002,경상북도 청송군 파천면 아랫모질길 18-107 (황목리), ,,양돈업,2018-04-23,12월
농업회사법인 친환경세상 주식회사,"Agricultural Corporation Eco Friendly World Co.,Ltd",농업회사법인친환경세상, ,임효덕,기타법인,131411-0439804,840-81-01819,전북특별자치도 부안군 하서면 변산로 993 1층,www.ecofriendlyworld.co.kr,,작물재배 및 축산 복합농업,2019-08-13,12월
농업회사법인 주식회사 케이씨팜,"Agricultural Corporation Company KC FARM CO., LTD.",농업회사법인케이씨팜, ,"김희철, 구민회",기타법인,174711-0022644,505-81-49701,"경상북도 영천시 금호읍 금호로 320 (신월리, (주)케이씨피드)", ,,양계업,2007-10-25,12월
농업회사법인 케이원 주식회사,"Korea number-one Co.,Ltd",농업회사법인케이원, ,주재철,기타법인,171211-0068922,505-81-77304,경상북도 봉화군 봉화읍 양계단지길 98 (도촌리), ,,축산업,2016-11-11,12월
농업회사법인 켄싱턴팜(주),kensington farm ,농업회사법인켄싱턴팜, ,김문용,기타법인,144411-0013215,894-86-01994,"강원도 고성군 토성면 신평골길 8-25 (신평리, 켄싱턴리조트설악밸리)", ,,작물재배 및 축산 복합농업,2020-07-01,12월
농업회사법인 주식회사 코코도르팜,"COCODORFARM Co.,Ltd.",농업회사법인코코도르팜, ,"이민정, 정연재",기타법인,134511-0334653,741-87-00927,경기도 용인시 처인구 모현읍 갈담로 120 (갈담리), ,,화훼작물 재배업,2017-09-13,12월
농업회사법인 탐진들 주식회사,"Tamjin Trading.co.,LTD.",농업회사법인탐진들, ,김종운,기타법인,204611-0022649,416-81-50626,전라남도 강진군 강진읍 남당로 97-49,www.tamjinpam.com,,"농산물 건조, 선별 및 기타 수확 후 서비스업",2005-11-08,12월
농업회사법인태원(주),Taewon.Co,농업회사법인태원, ,염혜지,기타법인,176011-0062501,513-81-56237,경상북도 김천시 대덕면 우두령로 488 (대리), ,,양계업,2010-01-05,12월
농업회사법인 유한회사 태흥축산,TaeHeung Farm,농업회사법인태흥축산, ,이석주,기타법인,214614-0000598,404-81-03682,전라북도 고창군 성송면 학천로 657 (낙양리), ,,양돈업,1994-07-15,12월
농업회사법인 투게더팜 주식회사,Cheonan Farm,농업회사법인투게더팜, ,신창섭,기타법인,210111-0072761,311-81-36431,충청남도 천안시 동남구 병천면 개목고개길 206, ,,양돈업,2010-02-01,12월
농업회사법인 티팜광산 주식회사,"TFarmgwangsan Co., Ltd",농업회사법인티팜광산, ,강대현,기타법인,200111-0629861,804-87-02037,광주광역시 광산구 삼도봉학길 65 (송학동), ,,"채소, 화훼 및 과실작물 시설 재배업",2021-03-24,12월
농업회사법인 파머스가든 주식회사,Farmer''s Garden.co.ltd,농업회사법인파머스가든, ,양영남,기타법인,134811-0233081,124-86-77911,경기도 화성시 양감면 안요골길82번길 74-33, ,,양계업,2009-09-11,12월
농업회사법인 주식회사 파주영농,"Paju Industrial Co.,Ltd",농업회사법인파주영농, ,강장성,기타법인,284911-0090298,141-81-22546,경기도 파주시 군내면 통일로 2650, ,,농업,2010-10-14,12월
농업회사법인 (주) 팜스그린,Farms Green,농업회사법인팜스그린, ,류만하,기타법인,134511-0142048,142-81-21797,경기도 평택시 청북면 고잔리 1496-3, ,,양계업,2011-07-04,12월
농업회사법인 팜스원(주),FARMSONE,농업회사법인팜스원, ,조영일,기타법인,134411-0040335,126-86-18752,경기도 안성시 미양면 제2공단4길 33, ,,양돈업,2009-02-17,12월
농업회사법인(주)팜스월드,Farms World,농업회사법인팜스월드, ,인용식,기타법인,154511-0061658,303-81-77601,충청남도 홍성군 은하면 은하로204번길 35-102, ,,양돈업,2015-01-01,12월
농업회사법인주식회사팜스월드지지피,Farmsworld GGP Agricultural Corporation,농업회사법인팜스월드지지피, ,"김재원, 편명식",기타법인,205811-0006002,410-81-83298,전라남도 영광군 법성면 용성리 175, ,,양돈업,2003-05-30,12월
농업회사법인(주)팜스코바이오인티,Farmsco bio inte Agricultural Co. Ltd.,농업회사법인팜스코바이오인티, ,박점수,기타법인,134411-0058817,126-86-74040,경기도 이천시 부발읍 부흥로81번길 140-81, ,,양돈업,2014-02-03,12월
농업회사법인 팜잇(주),Farmit,농업회사법인팜잇, ,"전태병, AARON PARK",기타법인,154311-0039881,691-81-00407,충청북도 진천군 이월면 진광로 702-35 (장양리) 134-2,-,,채소작물 재배업,2016-05-12,12월
농업회사법인 팜잇2호 주식회사,Farmit2,농업회사법인팜잇2호, ,"전태병, 박아론",기타법인,154311-0040218,495-86-00497,"충청북도 진천군 이월면 진광로 702-27 (장양리, 온실)", ,,채소작물 재배업,2016-06-21,12월
농업회사법인 팜컬쳐 주식회사,-,농업회사법인팜컬쳐, ,오정열,기타법인,211311-0010526,243-88-00245,전라북도 남원시 아영면 두락길 36-114 (두락리), ,,작물 재배업,2015-12-15,12월
농업회사법인 팜코 주식회사,Farmco ,농업회사법인팜코, ,전은우,기타법인,134511-0148278,142-81-25357,경기도 용인시 처인구 남사읍 천덕산로428번길 22, ,,작물재배 및 축산 복합농업,2010-01-07,12월
농업회사법인(유)평농,"PYEONG NONG CO.,LTD",농업회사법인평농, ,이준영,기타법인,284571-0000968,132-81-71043,경기도 가평군 설악면 신천중앙로 107 평농, ,,작물재배 및 축산 복합농업,2007-05-09,12월
농업회사법인(주)평택농장,Pyeongtaek Farm Corporation,농업회사법인평택농장, ,이준엽,기타법인,134711-0001464,125-81-01404,경기도 평택시 현덕면 현덕로 146-11 (황산리), ,,소 사육업,1979-10-19,12월
농업회사법인 주식회사 포크랜드,porkland,농업회사법인포크랜드, ,"천정민, 홍종욱",기타법인,174811-0033219,515-81-24406,경상북도 성주군 선남면 문방길 248-64, ,,양돈업,2003-06-18,12월
농업회사법인(주)푸룸,pu room,농업회사법인푸룸, ,구미경,기타법인,161511-0283394,388-87-01763,충청남도 천안시 동남구 태조산길 162 (성성동), ,,곡물 및 기타 식량작물 재배업,2020-11-19,12월
농업회사법인 주식회사 풍년농사,agricultural corporation  rich farming,농업회사법인풍년농사, ,김정규,기타법인,164711-0067949,399-88-00645,"세종특별자치시 한누리대로 169 803호(나성동, 세종행복타워)", ,,과실작물 재배업,2017-05-07,12월
농업회사법인(주)풍년농장,"PoongNyeon Farm Agricultural.Co.,Ltd",농업회사법인풍년농장, ,이성만,기타법인,211311-0010378,148-87-00278,"전라북도 남원시 보산로 277-29 (갈치동, 풍년농장)", ,,양계업,2015-09-17,12월
농업회사법인 플랜티팜(주),"PlanT Farm Co., Ltd.",농업회사법인플랜티팜, ,강대현,기타법인,131311-0236038,821-86-01720,경기도 평택시 진위면 서탄로 43-19 (하북리), ,,"채소, 화훼 및 과실작물 시설 재배업",2020-06-08,12월
농업회사법인 주식회사 피그랜드,"Pigland Co., LTD",농업회사법인피그랜드, ,우성호,기타법인,151111-0048037,303-81-72310,제주특별자치도 제주시 한림읍 중산간서로 4526-4 (명월리), ,,양돈업,2013-12-10,12월
농업회사법인 피그엔팜 주식회사,"Pig En Farm Co., Ltd., an agricultural corporation",농업회사법인피그엔팜, ,조영훈,기타법인,171411-0032832,233-81-11557,대구광역시 군위군 군위읍 무성2길 31-39 (무성리), ,,양돈업,2022-04-01,12월
농업회사법인피아이씨제네틱스주식회사,PIC GENETICS,농업회사법인피아이씨제네틱스, ,이봉재,기타법인,214411-0002114,407-81-13613,경상남도 합천군 합천읍 마령로 453-45 (내곡리)28-1, ,,양돈업,2005-07-22,12월
농업회사법인 주식회사 피피에스,PPS CO.LTD,농업회사법인피피에스, ,고교빈,기타법인,130111-0033348,124-81-28297,경기도 용인시 기흥구 하갈로86번길 51 (보라동),www.ppsseed.co.kr/,,종자 및 묘목 생산업,1995-04-19,09월
농업회사법인 주식회사 하늘애,HANEULAE,농업회사법인하늘애, ,임상우,기타법인,201111-0044448,735-81-00110,전라남도 신안군 지도읍 동천길 184-28, ,,양돈업,2015-06-19,12월
농업회사법인 주식회사 하이팜,HYFARM,농업회사법인하이팜, ,허상구,기타법인,175111-0041273,349-86-03338,경상북도 성주군 월항면 주천로 386-65, ,,양돈업,2024-01-01,12월
농업회사법인 하이팜(주),"agricultural company corporation  hifarm Co., Ltd.",농업회사법인하이팜, ,임익수,기타법인,164311-0017067,308-81-42878,충청남도 논산시 성동면 우곤3길 129-56 (우곤리),없음,,작물재배 및 축산 복합농업,2014-09-26,12월
농업회사법인 하이팜 주식회사,hyfarm,농업회사법인하이팜, ,최천규,기타법인,175111-0010377,510-81-16503,경상북도 성주군 월항면 주천로 386-65, ,,농업,2005-10-05,12월
농업회사법인 (유)하이포크스마트팜,HYPORK SMARTFARM,농업회사법인하이포크스마트팜, ,박점수,기타법인,174814-0000634,515-81-16148,경상북도 경산시 압량읍 해오름길 1-12 (신월리),-,,양돈업,1999-11-11,12월
농업회사법인 한국양계(주),"KOREAN POULTRY CO., LTD.",농업회사법인한국양계, ,김영환,기타법인,154511-0066567,553-87-00242,충청북도 음성군 삼성면 일생로 54-15,koreanpoultry.com,,양계업,2016-01-01,12월
농업회사법인한국양계티에스(주),Korean Poultry TS Co.Ltd,농업회사법인한국양계티에스, ,김영환,기타법인,134471-0002305,126-81-81454,경기도 이천시 장호원읍 어석로 260 (어석리), ,,양계업,2004-09-09,12월
농업회사법인 주식회사 한국원종,KGB,농업회사법인한국원종, ,김창섭,기타법인,164511-0015744,313-81-13642,충청북도 청주시 청원구 오창읍 중부로 1555 (화산리(華山)) 3층, ,,양계업,2002-11-01,12월
농업회사법인(주)한농,HanNong,농업회사법인한농, ,류만하,기타법인,134411-0037796,126-86-11007,충청북도 음성군 금왕읍 청평길 266-38 (신평리), ,,기타 가금류 및 조류 사육업,2008-03-20,12월
농업회사법인 주식회사 한미종묘,"KA Seed & Seedling Co., Ltd",농업회사법인한미종묘, ,김시복,기타법인,110111-0819130,214-81-34791,충청북도 충주시 주덕읍 솔고개로 113 (화곡리),www.kaplug.co.kr,,종자 및 묘목 생산업,1991-12-01,09월
농업회사법인 한빛주식회사,hanbit ,농업회사법인한빛, ,이상길,기타법인,175111-0034971,646-86-01828,경상북도 성주군 성주읍 심산로 98 경상북도 성주군 성주읍 경산리 303-2 한빛건설, ,,작물재배 및 축산 복합농업,2020-09-09,12월
농업회사법인 (주)한사랑,"Agricultural corporation Hansarang Co.,LTD",농업회사법인한사랑, ,김응보,기타법인,164211-0019172,305-86-05831,충청남도 금산군 부리면 창평로 481-111 (선원리), ,,양돈업,2010-07-13,12월
농업회사법인 (주)한솔루트원,"HANSOL ROOTONE co.,ltd",농업회사법인한솔루트원, ,황한솔,기타법인,165011-0060988,809-88-00889,충청남도 당진시 면천면 면천로 165 (사기소리),충청남도 당진시 면천면 면천로 165,,양계업,2017-11-23,12월
농업회사법인 한스팜(주),hansfarm,농업회사법인한스팜, ,한재권,기타법인,150111-0319629,634-87-02082,충청남도 논산시 성동면 우곤3길 129-56 (우곤리), ,,양계업,2021-11-26,12월
농업회사법인 합천유통(주),"HapCheon Distribution Co.,Ltd",농업회사법인합천유통, ,박우선,기타법인, , ,경상남도 합천군 합천읍 합천리 863-1, ,,농업,2009-03-31,12월
농업회사법인주식회사해농,"HAENONG  CO., LTD",농업회사법인해농, ,박유정,기타법인,200111-0471931,882-81-00342,"경기도 안산시 단원구 광덕대로 151 (고잔동, 삼영타운) 503호", ,,"농산물 건조, 선별 및 기타 수확 후 서비스업",2016-09-12,12월
농업회사법인주식회사해누리,Haenuri,농업회사법인해누리, ,이영일,기타법인,164511-0029761,335-86-01006,충청남도 보령시 천북면 천궁안길 51-36,haenuri335@hanmail.net,,양돈업,2018-01-23,12월
농업회사법인(주)해림종돈,HAELIM Genetics Inc.,농업회사법인해림종돈, ,오하식,기타법인,214611-0008077,557-88-00580,"전라북도 고창군 무장면 칠거리로 422 (덕림리, 유한회사대한양돈)",www.darby.co.kr,,양돈업,2017-02-20,12월
농업회사법인(주)해마로농산,HAIMARROWNONGSAN.CO.KR,농업회사법인해마로농산, ,조해상,기타법인,144311-0010726,324-88-01131,충청북도 충주시 노은면 두리봉길 52-38 (안락리), ,,양계업,2018-09-13,12월
농업회사법인 해밀 주식회사,Agricultural corperation Haemil,농업회사법인해밀, ,정행순,기타법인,131211-0050456,126-86-08287,경기도 여주시 가남읍 신해1길 95-30 (신해리), ,,양계업,2007-11-27,12월
농업회사법인(주)해밀생명과학,haemilcommerce,농업회사법인해밀생명과학, ,하상욱,기타법인,110111-4613760,120-87-70121,서울특별시 강남구 테헤란로84길 14 (대치동)지어러빌딩 7층, ,,농업,2011-05-30,12월
농업회사법인(주)해우리팜,farmtogether,농업회사법인해우리팜, ,김경진,기타법인,205311-0007290,415-81-47318,충청남도 홍성군 서부면 남당항로366번길 75 (어사리), ,,양돈업,2013-01-17,12월
농업회사법인 해조축산 (주),hae jo,농업회사법인해조축산, ,권기영,기타법인,134411-0077677,221-88-00774,경기도 이천시 장호원읍 경충대로519번길 254-185, ,,양돈업,2017-09-05,12월
농업회사법인 주식회사 해피피그,happypig,농업회사법인해피피그, ,방대성,기타법인,164311-0023634,516-86-01508,충청남도 부여군 초촌면 응신길 39 (응평리), ,,양돈업,2019-09-02,12월
농업회사법인주식회사행복한농장,"Happy Farm Co., Ltd.",농업회사법인행복한농장, ,김현섭,기타법인,211111-0019415,401-81-27647,"전라북도 군산시 나포면 우곡제길 84-19 (부곡리, ㈜행복한농장)", ,,양돈업,2005-05-27,12월
농업회사법인 주식회사 현대서산농장,"hyundai farmland&development co., ltd",농업회사법인현대서산농장, ,윤정일,기타법인,161411-0015129,316-81-06738,충청남도 서산시 부석면 천수만로 533, ,,곡물 및 기타 식량작물 재배업,2005-04-18,12월
농업회사법인 현대팜스(주),hdfeed,농업회사법인현대팜스, ,문현욱,기타법인,161211-0047960,812-81-01925,충청남도 공주시 탄천면 금백로 1173 (남산리), ,,양계업,2020-07-07,12월
농업회사법인 주식회사 홍도야지,hongdoyaji Corporated,농업회사법인홍도야지, ,김정숙,기타법인,220111-0122944,519-81-00027,제주특별자치도 제주시 한림읍 금악북로 202-18 (금악리), ,,양돈업,2015-01-23,12월
농업회사법인 주식회사 홍림,"HONGLIM AGRI CO., LTD",농업회사법인홍림, ,정동복,기타법인,214911-0044637,403-81-81706,전라북도 익산시 망성면 망성로 10 (어량리), ,,축산업,2014-12-31,12월
농업회사법인 주식회사 홍성1농장,Hongseong 1 Farm,농업회사법인홍성1농장, ,배민호,기타법인,164511-0029696,182-87-00865,충청남도 홍성군 서부면 남당항로366번길 71, ,,양돈업,2018-01-15,12월
농업회사법인홍천양돈주식회사,HongCheon Pig Farm,농업회사법인홍천양돈, ,심윤보,기타법인,145211-0020867,223-82-02494,강원도 홍천군 남면 양지골길 127, ,,양돈업,1995-08-09,06월
농업회사법인 주식회사 화원,HWAWON,농업회사법인화원, ,이미복,기타법인,161211-0021443,307-81-29979,세종특별자치시 금남면 채나무길 39 (국곡리), ,,채소작물 재배업,2009-05-27,12월
농업회사법인(주)화원,"HWAWON.,CO.LTD",농업회사법인화원, ,선희기,기타법인,205011-0011479,416-81-98955,전라남도 보성군 미력면 송재로 844-137 (용정리), ,,양돈업,2014-08-19,12월
농업회사법인 주식회사 활천농장,"Hwalcheon Breeding Farm Agricultural Co.,Ltd",농업회사법인활천농장, ,이대호,기타법인,194711-0006488,613-81-41145,경상남도 하동군 북천면 우리길 33-9 (서황리), ,,양돈업,2006-07-21,07월
농업회사법인 주식회사 효돈,HYO DON,농업회사법인효돈, ,박지효,기타법인,211211-0017962,404-81-43914,전라남도 진도군 고군면 내산로 131-53, ,,축산업,2014-10-10,12월
농업회사법인 효진팜 주식회사,-,농업회사법인효진팜, ,최유진,기타법인,201111-0034895,411-81-68820,전라남도 신안군 지도읍 두류산길 377-103 (감정리),-,,"채소, 화훼작물 및 종묘 재배업",2011-07-01,12월
농업회사법인 주식회사 후레쉬상사,"fresh trading co.,ltd",농업회사법인후레쉬상사, ,국병환,기타법인,191311-0011735,615-81-47790,부산광역시 강서구 신포길83번길 31 (명지동), ,,"농산물 건조, 선별 및 기타 수확 후 서비스업",2006-03-15,12월
농업회사법인 희망축산 주식회사,hee mang farm,농업회사법인희망축산, ,정은규,기타법인,161111-0021974,146-86-00241,제주특별자치도 제주시 구좌읍 금백조로 902-102 (송당리), ,,양돈업,2015-08-28,12월
농업회사법인 히즈팜 주식회사,hisfarm,농업회사법인히즈팜, ,한우진,기타법인,131311-0212286,683-86-01171,경기도 평택시 청북읍 청북중앙로 669-64 1647-1, ,,양계업,2019-02-01,12월
농우농산주식회사,"NONGWOO DEVELOPMENT CO.,LTD",농우농산, ,황종각,기타법인,131211-0018214,126-81-74797,경기도 여주군 점동면 처리 산86-4, ,,육우 사육업,2003-10-20,12월
농업회사법인 (주)엔에이치농우바이오,"NH NONGWOOBIO CO., LTD.",농우바이오,054050,양현구,코스닥시장,130111-0015049,124-81-16938,경기도 수원시 영통구 센트럴타운로 114-8(이의동)농우바이오,www.nongwoobio.co.kr,,종자 및 묘목 생산업,1990-06-05,12월
농헙회사법인한송(주),"hansong agricultural co., ltd",농헙회사법인한송, ,윤회열,기타법인,214611-0003746,404-81-24028,전라북도 고창군 상하면 장산리 199-1, ,,화훼작물 재배업,2007-08-27,12월
주식회사 다도해어업회사법인,Dadohae,다도해어업회사법인, ,박우성,기타법인,201111-0060155,411-81-84489,전라남도 신안군 압해읍 압해로 1832-40 (송공리), ,,수산물 부화 및 수산종자 생산업,2014-04-04,12월
다비육종,"Darby Pig Breeding Co., Ltd.",다비육종, ,윤희진,기타법인,134611-0005993,125-81-15252,경기도 안성시 일죽면 화곡리 209-5,www.darby.co.kr,,양돈업,1996-07-19,12월
대상하이디어(주),"DAESANG HI-DEA CO., LTD",대상하이디어, ,김의철,기타법인,110111-1143322,116-81-62372,제주특별자치도 북제주군 조천읍 선흘리 1681,www.daesanghidea.co.kr,,종자 및 묘목 생산업,1995-03-30,12월
대양어업 주식회사,DAE YANG FISHERY CO.,대양어업, ,양준호,기타법인,180111-0169896,601-81-25900,부산광역시 영도구 대평로 30 (대평동1가), ,,연근해 어업,1995-01-01,12월
대원영농조합법인,-,대원영농조합법인, ,"최준호, 곽락규",기타법인,154371-0002238,301-86-15448,경상북도 문경시 마성면 마성공단길 186-43 (외어리),-,,곡물 및 기타 식량작물 재배업,2012-02-02,12월
주식회사 대유산업,"DAE YOO CO., LTD.",대유산업, ,박경선,기타법인,224111-0000451,616-81-01517,제주특별자치도 서귀포시 상예동 144, ,,수렵 및 관련 서비스업,1978-03-17,12월
대진어업주식회사,"DAEJIN FISHERIES CO.,LTE",대진어업, ,임준택,기타법인,180111-0618702,603-81-67361,부산광역시 사하구 다대동 605번길 25, ,,내수면 어업,2008-10-10,12월
대진통상 주식회사,"DAEJIN TRADING CO.,LTD.",대진통상, ,임동영,기타법인,180111-0969501,750-81-00079,부산광역시 사하구 다대로605번길 25 (다대동), ,,연근해 어업,2015-04-27,12월
대한영농영림주식회사,Daehan Agriculture,대한영농영림, ,임정빈,기타법인,284911-0092012,141-81-25223,"경기도 파주시 쇠재안길 41 (금릉동, 금촌문구)", ,,곡물 및 기타 식량작물 재배업,2011-08-22,12월
(주)대현농수산,"DAEHYUN AGRICULTURE&FISHERIE CO.,LTD",대현농수산, ,왕기주,기타법인,110111-0725353,220-81-16653,서울특별시 강남구 역삼동 648-18, ,,원양 어업,1990-10-12,03월
주식회사 더기반,"THE KIBAN CO.,LTD.",더기반, ,최규설,기타법인,134611-0073829,524-81-00183,경기도 안성시 삼죽면 밤고개길 144-20 (덕산리),www.thekiban.com,,종자 및 묘목 생산업,2015-07-23,12월
도레미농산 주식회사,DOREMI PRODUCT CO,도레미농산, ,신현교,기타법인,154411-0002167,303-81-12928,충청북도 괴산군 소수면 길선리 285번지,WWW.DOREMIFARM.COM,,작물 재배업,1996-08-24,12월
