회사이름,영문명,공시회사명,종목코드,대표자명,법인구분,법인등록번호,사업자등록번호,주소,홈페이지,IR홈페이지,업종명,설립일,결산월
(주)엑큐리스,"ACCURIS CO., LTD",엑큐리스,048460,손순종,기타법인,135011-0074357,133-81-29117,경기도 안산시 성곡동 632-8 ,www.accuris.co.kr,,인쇄회로기판 및 전자부품 실장기판 제조업,1996-07-25,12월
(주) 엑타,"ECTA Co., Ltd.",엑타, ,차홍양,기타법인,110111-0836895,211-81-73757,서울특별시 중구 광희동1가 광희빌딩 10층,www.ecta.co.kr,,산업용 송풍기 및 배기장치 제조업,1992-02-21,12월
주식회사 엑토,actto.co.,엑토, ,안종규,기타법인,180111-0138833,606-81-47573,부산광역시 사상구 사상로355번길 9 (덕포동),www.actto.com,,컴퓨터 및 주변장치 제조업,1993-03-12,12월
엑트통신기술주식회사,ACT Communication Technologies Co. Ltd,엑트통신기술, ,이보만,기타법인,131111-0036101,129-81-26412,경기도 성남시 분당구 야탑동 291-2,없음,,방송 및 무선 통신장비 제조업,1998-11-21,12월
(주)엑티브온,"ACTIVON Co.,Ltd",엑티브온, ,조윤기,기타법인,134511-0134136,142-81-17861,충청북도 청주시 청원구 오창읍 두릉유리로 46-5,www.activon.kr,,화장품 제조업,2009-01-01,12월
주식회사 엔게인,"ENGAIN Co.,Ltd.",엔게인, ,고영국,기타법인,110111-4747254,129-86-71964,경기도 화성시 동탄대로21길 10 (영천동)B175,www.engain.co.kr,,그 외 기타 의료용 기기 제조업,2011-12-12,12월
엔더블유시(주),"NWC CO.,LTD",엔더블유시,059180,김희중,코넥스시장,110111-1642788,107-81-66637,"경기도 군포시 고산로148번길 17, 에이동, 2702호(당정동, 군포아이티밸리)",www.globalnwc.com,,통신 및 방송 장비 제조업,1999-01-29,12월
(주)엔더블유컴퍼니,NW COMPANY,엔더블유컴퍼니, ,이영주,기타법인,110111-7356763,466-86-01668,"서울특별시 성동구 성수일로6길 33 (성수동2가, 아연디지털타워) 7층",nothing-written.com/,,여자용 겉옷 제조업,2020-01-14,12월
주식회사 엔도비전,"endovision co.,ltd",엔도비전, ,정민호,기타법인,170111-0489064,502-86-23686,대구광역시 동구 동내로 66-26 (동내동), ,,그 외 기타 의료용품 및 의약 관련제품 제조업,2013-04-03,12월
(주)엔돌핀에프앤비,Edorphin F&B Inc.,엔돌핀에프앤비, ,김의택,기타법인,110111-3147405,214-87-64400,서울특별시 강남구 도곡2동 458-2,www.edpfnb.co.kr,,차류 가공업,2005-01-12,12월
주식회사 엔디아이,"NDI Korea Co.,Ltd",엔디아이, ,배종찬,기타법인,195511-0093298,615-81-52478,경상남도 김해시 화목동 700-2, ,,컴퓨터 및 주변장치 제조업,2006-12-18,12월
주식회사 엔디에프,"DaePoong Engineering.Co.,Ltd",엔디에프, ,김철수,기타법인,134611-0030085,125-81-61154,경기도 안성시 공도읍 웅교리 232,www.dpeng.co.kr,,특수 목적용 기계 제조업,2006-01-05,12월
(주)엔디엔,"NDN Co.,Ltd",엔디엔, ,김주효,기타법인,131411-0175846,134-86-27529,경기도 안산시 단원구 초지동 626-6, ,,"직물, 편조원단 및 의복류 염색 가공업",2005-11-30,12월
엔디케이 주식회사,"NDK. Co., LTD",엔디케이, ,김재학,기타법인,175211-0035977,513-81-67199,경상북도 칠곡군 가산면 경북대로 1533,www.ndk21.co.kr,,포장용 플라스틱 성형용기 제조업,2012-01-04,12월
엔디티엔지니어링주식회사,"NDT ENGINEERING & AEROSPACE CO., LTD.",엔디티엔지니어링, ,"한현우, 임기현",기타법인,194211-0044800,609-81-45405,"경상남도 창원시 마산회원구 자유무역4길 11 (봉암동, NDT엔지니어링)",www.ndteng.co.kr,,"물질 검사, 측정 및 분석기구 제조업",2001-01-01,12월
엔디플로어(주),ND Floor .co.LTD,엔디플로어, ,"최진영, 유승우",기타법인,150111-0050249,301-81-47402,충청북도 청원군 오창면 여천리 164-2, ,,벽 및 바닥 피복용 플라스틱제품 제조업,2000-11-02,12월
(주)엔라이즈,"Nlize. Co., Ltd.",엔라이즈, ,이승호 외 1명(이명주),기타법인,110111-5586370,293-88-00139,"서울특별시 강남구 봉은사로 413 (삼성동, 백신제3빌딩) 6층", ,,기타 식료품 제조업,2015-07-10,12월
엔바로테크주식회사(구.트리메탈코리아주식회사),"N-BARO TECH CO., LTD.",엔바로테크, ,김두희,기타법인,181211-0025615,610-81-18626,울산광역시 울주군 웅촌면 고연리 974-1,www.n-barotech.co.kr,,그 외 기타 전자부품 제조업,1993-12-24,12월
(주)엔바이오니아,"Envioneer Co., Ltd.",엔바이오니아,317870,한정철,코스닥시장,110111-2152067,214-86-75308,"충청북도 제천시 한방엑스포로 85, 85-1(왕암동) (주)엔바이오니아",envioneer.com,,그 외 기타 제품 제조업,2001-01-16,12월
주식회사 엔바이오컨스,"Enbiocons Co,Ltd.",엔바이오컨스, ,성일종,기타법인,110111-1686918,202-81-63648,서울특별시 중구 저동2가 84-3 창강빌딩 601호,enbiocons.com,,기타 기계 및 장비 제조업,1999-04-24,12월
(주)엔바이온,enbion Inc.,엔바이온, ,이현재,기타법인,160111-0078554,306-81-34085,대전광역시 유성구 테크노2로 275 (탑립동),www.enbion.com,,기체 여과기 제조업,1999-02-09,12월
(주)엔벤트써멀코리아,Pentair Thermal Management Korea Ltd,엔벤트써멀코리아, ,그랜트 윌리엄 오그래디,기타법인,110111-2143959,107-81-94341,"서울특별시 강남구 선릉로94길 7 (삼성동, 현죽빌딩)",www.pentair.com,,기타 절연선 및 케이블 제조업,2001-01-05,12월
엔브이에이치오버헤드시스템 주식회사,NVH Overhead System INC,엔브이에이치오버헤드시스템, ,이성희,기타법인,230111-0091907,610-81-63136,"울산광역시 북구 모듈화산업로 207-14 (연암동, 엔브이에이치오버헤드시스템(주))", ,,자동차 및 트레일러 제조업,2002-12-30,12월
엔브이에이치코리아(주),NVH KOREA INC.,엔브이에이치코리아,067570,"구자겸, 이규양(각자대표)",코스닥시장,181211-0003421,620-81-01350,울산광역시 북구 모듈화산업로 207-14엔브이에이치코리아(주),www.nvhkorea.com,,자동차 차체용 신품 부품 제조업,1984-01-17,12월
엔브이에이치플로어시스템(주),NVH FLOOR SYSTEM INC.,엔브이에이치플로어시스템, ,"구자겸, 유영진",기타법인,171211-0026277,505-81-29438,경상북도 경주시 외동읍 아기봉길 72-14 엔브이에이치플로어시스템(주),www.nvhparts.co.kr,,자동차 및 트레일러 제조업,2001-05-01,12월
주식회사 엔브이에프,New Venture Foundry Co.,엔브이에프, ,전덕재,기타법인,194111-0004193,609-81-30538,경상남도 진해시 남양동 351-1,-,,자동차 및 트레일러 제조업,1997-07-01,12월
주식회사 엔비,NB Corporation,엔비, ,김신영,기타법인,160111-0091655,305-81-35252,경상북도 구미시 공단동 306,www.newmaxbattery.co.kr,,운송장비용 이차전지 제조업,2000-12-02,12월
(주)엔비로직,"ENVYLOGIC CO., LTD.",엔비로직, ,김종선,기타법인,110111-2160408,114-86-06118,"경기도 안양시 동안구 학의로 250 (관양동, 관양두산벤처다임) 605호",www.envylogic.com,,기타 주변기기 제조업,2001-02-01,12월
(주)엔비바이오컴퍼니,"NBBIO COMPANY CO.,LTD",엔비바이오컴퍼니, ,문제봉,기타법인,135811-0365966,384-86-01425,"경기도 수원시 영통구 신원로 88 (신동, 디지털엠파이어2) 102동 비15호", ,,화학물질 및 화학제품 제조업; 의약품 제외,2019-04-30,12월
엔비산업(주),NB INDUSTRY,엔비산업, ,이은권,기타법인,180111-0466838,606-81-85179,충청북도 음성군 대소면 소석리 475-1,www.nbipvc.com,,"플라스틱 선, 봉, 관 및 호스 제조업",2003-11-12,12월
주식회사 엔비스,"ENVICE Co.,Ltd.",엔비스, ,김유일,기타법인,110111-3679416,214-88-08555,서울특별시 서초구 바우뫼로27길 7-7 (양재동) 진정빌딩 4층,www.envice.co.kr,,주방용 및 음식점용 목재가구 제조업,2007-05-15,12월
엔비스아나 주식회사,NvisANA,엔비스아나, ,김영남,기타법인,134111-0190938,138-81-60087,"경기도 용인시 기흥구 흥덕중앙로 120 2801호 (영덕동, 유타워)",www.nvisana.com,,"물질 검사, 측정 및 분석기구 제조업",2010-05-10,12월
(주)엔비시스템,ENVY SYSTEM INC.,엔비시스템, ,정유순,기타법인,110111-1028798,114-81-57704,경기도 용인시 처인구 모현면 갈담리 213, ,,기체 여과기 제조업,1994-04-15,12월
(주)엔비알모션,"NBR Motion Co., Ltd.",엔비알모션,0004V0,문두성,코스닥시장,191311-0017692,615-81-81731,경상남도 밀양시 부북면 사포산단1길 35,www.nbr-motion.com,,기타 금속 가공제품 제조업,2011-01-11,12월
엔비케이제약 주식회사,"Neo Bio Korea PHARM CO., LTD.",엔비케이제약, ,이상헌,기타법인,110111-2742008,215-86-40307,충청남도 천안시 동남구 풍세면 풍세로 539 엔비케이제약,www.nbkpharm.com,,합성의약품 및 기타 완제 의약품 제조업,2003-04-01,12월
(주)엔비테크,NBtech,엔비테크, ,배동기,기타법인,194211-0060658,609-81-58104,경상남도 창원시 팔용동 22-56,www.nbtechkorea.com,,"다이오드, 트랜지스터 및 유사 반도체소자 제조업",2003-03-14,12월
(주)엔비텍써키트,"Envy Tech Circuit CO.,LTD",엔비텍써키트, ,김의환,기타법인,135511-0135430,134-81-95129,경기도 안산시 단원구 진흥로10번길 7 시화공단5바 811호 (성곡동) 주식회사엔비텍써키트,www.인쇄회로기판제조.com,,인쇄회로기판 및 전자부품 실장기판 제조업,2003-01-22,12월
엔비티에스 주식회사,NBTS INC.,엔비티에스, ,류현우,기타법인,284411-0110666,453-81-01707,"울산광역시 북구 이화산업1길 9 (중산동, 현대모비스(주))", ,,운송장비용 이차전지 제조업,2019-11-26,12월
(주)엔비포스텍,"NB POSTECH, Inc.",엔비포스텍, ,박준원,기타법인,110111-3837311,120-87-24480,"경상북도 포항시 남구 지곡로 55 (지곡동, 생명공학연구센터) 4층",www.nbpostech.com,,그 외 기타 의료용 기기 제조업,2008-02-04,12월
주식회사 엔셀,"N-CELL Co., Ltd.",엔셀, ,이병국,기타법인,135111-0110985,123-86-33619,충청북도 음성군 원남면 상노길 274 (상노리), ,,떡류 제조업,2012-07-11,12월
주식회사 엔셉,"EnCEP. Co,. Ltd",엔셉, ,이영종,기타법인,214811-0006762,403-81-28093,전라북도 김제시 용지면 용암리 99-3,www.encep.com,,내화 요업제품 제조업,2002-01-11,12월
주식회사 엔솔,ensol inc.,엔솔, ,김철 이미영,기타법인,120111-0572166,131-86-28801,경상북도 포항시 북구 흥해읍 해안로 968 (용한리), ,,육상 금속 골조 구조재 제조업,2011-06-16,12월
엔솔이엔지(주),ENSOLENG,엔솔이엔지, ,최원석,기타법인,165011-0038969,311-81-42404,충청남도 당진시 송악읍 대섬길 4-20   213호(협력관빌딩), ,,"전동기, 발전기 및 전기 변환장치 제조업",2012-08-01,12월
주식회사 엔스,ENTH,엔스, ,윤석원,기타법인,120111-0359605,131-81-88269,"인천광역시 남동구 함박뫼로 355 (남촌동, 주식회사엔스)", ,,화장품 제조업,2004-12-01,12월
엔스텔정보통신(주),NsTEL Inc.,엔스텔정보통신, ,이희준,기타법인,131111-0071529,129-81-48191,"경기도 성남시 분당구 야탑남로 233 에이-401(야탑동, 분당테크노파크)",www.nstel.co.kr,,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",2002-01-29,12월
주식회사 엔스틸,N-STEEL CO.LTD.,엔스틸, ,김영권,기타법인,180111-0494657,606-81-88119,경상남도 김해시 한림면 가산리 631-1,www.nsteel.net,,기타 1차 철강 제조업,2004-09-02,12월
(주)엔스퍼트,Enspert. Inc.,엔스퍼트,098400,이창석,기타법인,110111-2329765,211-87-00810,"서울특별시 강남구 봉은사로68길 19 (삼성동, 빌딩209)","www.enspert,com",,전자집적회로 제조업,2001-09-11,12월
(주)엔시스,"Nsys Co., Ltd.",엔시스,333620,진승언,코스닥시장,161511-0077268,312-81-80677,충청남도 아산시 음봉면 스마트산단3로 18 (주)엔시스,www.n-sys.co.kr/,,그 외 기타 전기장비 제조업,2006-01-12,12월
엔시트론(주),"N CITRON, INC.",엔시트론,101400,정인견,코스닥시장,110111-1930787,113-81-60337,"서울특별시 강남구 언주로148길 19 4층(논현동, 청호빌딩)",www.neofidelity.com,,전자집적회로 제조업,2000-04-04,12월
(주)엔씨그린푸드,ncgreenfood,엔씨그린푸드, ,최은경,기타법인,110111-6413853,714-88-00714,서울특별시 구로구 경인로47다길 41 (고척동),ncgreen6820@daum.net,,천연 및 혼합조제 조미료 제조업,2017-05-31,12월
주식회사 엔씨디,"NCD CO., Ltd",엔씨디, ,신웅철,기타법인,160111-0271695,314-86-11680,대전광역시 유성구 테크노2로 14-1 주식회사 엔씨디(관평동),www.ncdtech.co.kr,,반도체 제조용 기계 제조업,2010-01-06,12월
(주)엔씨아이,NCI,엔씨아이, ,김현수,기타법인,170111-0440769,503-81-95816,대구광역시 달서구 월암동 1089-2번지, ,,기계장비 조립용 플라스틱제품 제조업,2011-09-01,12월
주식회사 엔씨에스,NCS,엔씨에스, ,조성호,기타법인,230111-0126936,610-81-84413,"경기도 용인시 기흥구 흥덕1로 13 콤플렉스동 1117,1118호(영덕동, 흥덕아이티밸리)", ,,도장 및 기타 피막처리업,2006-11-07,12월
엔씨에이취코리아(주),"NCH Korea Co.,Ltd",엔씨에이취코리아, ,이레나 킬디사스,기타법인,110111-0694582,214-81-18883,"서울특별시 서초구 반포대로 306 (잠원동, 우진빌딩) 8층", ,,그 외 기타 분류 안된 화학제품 제조업,1990-05-15,12월
주식회사 엔씨엘바이오,"NCL Bio. Co., Ltd.",엔씨엘바이오, ,성민주,기타법인,161511-0195359,889-88-00380,충청남도 아산시 배방읍 호서로79번길 20 (세출리) 호서대학교 벤처산학협력관 6층,www.nclbio.com,,기초 화학물질 제조업,2016-03-29,12월
(주)엔씨엘이디,NCLED,엔씨엘이디, ,기노철,기타법인,110111-3725368,212-81-80154,경기도 남양주시 화도읍 비룡로524번길 34,www.ncled.co.kr,,전구 및 조명장치 제조업,2007-08-01,12월
(주)엔씨엠,"NCM CO.,LTD",엔씨엠, ,김형중,기타법인,134111-0101456,123-81-83394,경기도 안산시 상록구 안산테콤1길 9 (사사동),ncmpro.co.kr,,기타 가정용 전기기기 제조업,2002-09-03,12월
엔씨케이 (주),"NCK Co., Ltd.",엔씨케이, ,이시카와모토아키,기타법인,131311-0036214,125-81-37085,경기도 평택시 팽성읍 추팔산단로 127, ,,기타 기초 유기 화학물질 제조업,2001-04-02,03월
(주)엔씨테크,NEW CHALLENGE TECHNOLOGY,엔씨테크, ,이낙희,기타법인,150111-0075908,301-81-71386,충청북도 청주시 흥덕구 외북로 84 (외북동),www.nc-tech.com,,기타 반도체소자 제조업,2003-09-01,12월
(주)엔씨플렉스,"NC FLEX Co.,Ltd.",엔씨플렉스, ,임인수,기타법인,131411-0139511,134-81-99028,경기도 안산시 단원구 신길동 1057 반월공단 606블럭 1롯트, ,,인쇄회로기판 및 전자부품 실장기판 제조업,2003-04-15,12월
(주)엔아이디에스,"NIDS Co.,Ltd.",엔아이디에스, ,황학인,기타법인,134411-0016170,126-81-47612,경기도 성남시 중원구 갈마치로 314 성남센트럴비즈타워 717호,www.nids.co.kr,,전자감지장치 제조업,2000-08-08,12월
(주)엔아이비,"NIB Materials Co., Ltd.",엔아이비, ,강황진,기타법인,210111-0041386,402-81-56179,전라북도 전주시 덕진구 팔복로 251-21 (여의동),www.nibtitan.com,,그 외 기타 1차 철강 제조업,2003-09-05,12월
(주)엔아이씨이,NICE,엔아이씨이, ,주순화,기타법인,110111-4319269,220-87-97172,경기도 이천시 모가면 진상미로 1149-197,www.nicetank.co.kr,,금속탱크 및 저장용기 제조업,2010-04-01,12월
엔아이투스(주),"N-iTUS Co., Ltd.",엔아이투스, ,장세봉,기타법인,110111-3736141,119-86-00900,경기도 안양시 만안구 덕천로 85 태영빌딩 5층 (안양동),www.n-itus.com,,유선 통신장비 제조업,2007-08-14,12월
주식회사 엔아이티,NIT Corporation,엔아이티, ,손형원,기타법인,161511-0073399,312-81-77191,충청남도 천안시 서북구 천안대로 1346-36 (신당동),www.newinte.com,,반도체 제조용 기계 제조업,2005-07-18,12월
엔알랩 주식회사,"NR Lab Co.,Ltd.",엔알랩, ,이정수,기타법인,131111-0602035,792-86-02038,경기도 성남시 분당구 판교로255번길 74 (삼평동) 4층 401호,www.nrlab.com,,기타 전자부품 제조업,2020-08-18,12월
(주)엔알비,"NRB, inc",엔알비,475230,강건우,코스닥시장,110111-7269370,433-87-01796,전북특별자치도 군산시 군산산단로 96,www.and-rb.com/kor,,기타 금속 가공제품 제조업,2019-10-24,12월
엔알텍주식회사,"NRTEC CO., Ltd",엔알텍, ,남경훈,기타법인,194211-0056946,609-81-55067,경상남도 김해시 한림면 가동로 9-24,www.nrtec.co.kr,,구조용 금속 판제품 및 공작물 제조업,2002-08-22,12월
주식회사 엔알티,"NRT CO., LTD",엔알티, ,최병철,기타법인,120111-1234939,247-88-02513,"인천광역시 연수구 송도국제대로286번길 20 (송도동, (주)나노테크닉스)", ,,그 외 기타 달리 분류되지 않은 제품 제조업,2022-05-17,12월
엔알티주식회사,"NRT Korea Co.,Ltd.",엔알티, ,황교식,기타법인,170111-0268666,514-81-51894,대구광역시 달서구 파산동711대구테크노파크벤처공장104호,www.nrtkorea.com,,전동기 및 발전기 제조업,2004-06-17,12월
주식회사 엔알티,NRT,엔알티, ,강창희,기타법인,120111-0231522,131-81-58498,경기도 파주시 탄현면 국원말길 10-14,www.nrt.kr,,철도차량 부품 및 관련 장치물 제조업,2000-09-07,12월
주식회사 엔앤비,"N&B Co.,Ltd.",엔앤비, ,김상호,기타법인,161211-0024249,307-81-32945,대전광역시 유성구 테크노2로 125-10 1층(용산동), ,,인쇄잉크 및 회화용 물감 제조업,2010-11-09,12월
엔앤티 주식회사,"NTT Co., Ltd.",엔앤티, ,문성환,기타법인,110111-4420933,119-86-32703,서울특별시 금천구 가산동 345-4 에이스하이엔드8차 17층 1701-10호, ,,기타 전자부품 제조업,2010-08-11,12월
(주)엔에스,NS,엔에스, ,김현동,기타법인,194911-0041315,801-86-00498,"경상남도 거제시 거제대로 3370 (아주동, 한화오션)", ,,선박 구성 부분품 제조업,2016-09-26,12월
엔에스기계(주),"N.S MACHINERY CO.,LTD",엔에스기계, ,홍종승,기타법인,154211-0008937,302-81-15640,충청북도 옥천군 이원면 건진리 308-1, ,,기타 가공 공작기계 제조업,2005-07-04,12월
(주)엔에스머티리얼즈,"NSMaterials.co.,Ltd",엔에스머티리얼즈, ,이세용,기타법인,150111-0299350,402-87-01996,충청북도 청주시 청원구 오창읍 각리1길 27,nsmaterials.co.kr,,전기회로 접속장치 제조업,2020-12-15,12월
엔 에스메탈(주),NS METAL CO..LTD,엔에스메탈, ,이준우,기타법인,124611-0271243,137-81-41506,인천광역시 서구 원당동 487-4,www.nsmetal.com,,"동 압연, 압출 및 연신제품 제조업",2001-12-20,12월
(주)엔에스브이,"NSV.CO.LTD.,",엔에스브이, ,윤은중,기타법인,110111-0871023,139-81-08139,인천광역시 남동구 앵고개로 547 (고잔동),www.nsv.co.kr,,금속 스프링 제조업,1992-07-01,12월
(주)엔에스브이,NSV CORPORATION,엔에스브이,095300,진채현,기타법인,180111-0158419,601-81-24992,부산광역시 강서구  화전산단6로32번길 17,www.nsvcorporation.com,,"탭, 밸브 및 유사장치 제조업",1994-06-15,12월
(주)엔에스시스템, ,엔에스시스템, ,윤척,기타법인,130111-0046987,124-81-55829,인천광역시 남동구 고잔동 628-3 67BL 4L,www.nssystem.co.kr,,그 외 기타 전기장비 제조업,1998-04-13,12월
(주)엔에스씨,"NSC CO.,LTD",엔에스씨, ,심인섭,기타법인,194211-0105107,609-81-93019,대구광역시 달성군 구지면 달성2차1로 94 (예현리), ,,금속 단조제품 제조업,2010-03-16,12월
엔에스씨 주식회사,"NPCSEATING Co., Ltd.",엔에스씨, ,이종복,기타법인,214711-0000203,405-81-01275,"전라북도 부안군 동진면 금판로 349 (하장리, 엔피씨시팅(주))", ,,포장용 플라스틱 성형용기 제조업,1987-03-01,12월
(주)엔에스씨인더스트리,"NSC Industry Co.,Ltd",엔에스씨인더스트리, ,이정수,기타법인,194111-0001498,609-81-13688,경상남도 진해시 남양동 347-1,www.nscind.co.kr,,기타 비철금속 주조업,1993-06-01,03월
(주)엔에스아이,"NSI, Inc",엔에스아이,053250,김철기,기타법인,110111-1213919,214-86-07358,서울특별시 강남구 수서동 713번지 현대하이엘 3층,www.nsi.co.kr,,컴퓨터 및 주변장치 제조업,1995-11-15,12월
(주)엔에스아이엘씨,"Next Sports International Co., Ltd",엔에스아이엘씨, ,김영천,기타법인,110111-4123181,201-86-11555,"서울특별시 중구 명동길 58 (명동2가, 한송빌딩) 6층", ,,식료품 제조업,2009-07-01,12월
주식회사 엔에스에이치,"NSH Co.,Ltd.",엔에스에이치, ,노우현,기타법인,110111-2950916,220-86-79589,서울특별시 강남구 신사동 644-7 수완빌딩 2층,www.nshmedia.com,,비디오 및 기타 영상기기 제조업,2004-01-10,12월
(주)엔에스엠,"NSMETAL CO.,LTD",엔에스엠, ,김도섭,기타법인,211111-0037128,401-81-49374,"전라북도 군산시 서수면 용천로 334-12 (마룡리, ㈜NS메탈)",www.nsmetal.co.kr,,자동차 및 트레일러 제조업,2013-01-01,12월
(주)엔에스엠,"NSM CO.,LTD.",엔에스엠,238170,여건수,코넥스시장,134811-0201038,124-87-03115,경기도 화성시 장안면 무봉길 166-67,www.nsmcc.com,,합성고무 및 플라스틱 물질 제조업,2010-08-31,12월
주식회사 엔에스오,"NSO Co.,Ltd",엔에스오, ,오계자,기타법인,135511-0243118,140-81-67405,"경기도 시흥시 군자천로81번길 66 (정왕동, 시화공단 2마 204호)", ,,혼성 및 재생 플라스틱 소재 물질 제조업,2012-09-01,12월
주식회사 엔에스오토텍,N.S AUTO TECH CO.Ltd,엔에스오토텍, ,김상희,기타법인,130111-0011675,134-81-06650,경기도 안산시 단원구 원시동 724, ,,자동차 및 트레일러 제조업,1984-08-12,12월
(주)엔에스이앤지,NSENG,엔에스이앤지, ,박현,기타법인,110111-6725448,764-86-01000,"서울특별시 동대문구 청계천로 471 오피스동 16층(용두동, 청계천대성스카이렉스2)",-,,기타 건축용 비내화 요업제품 제조업,2018-04-19,12월
(주)엔에스인터내셔널,"N.S INTERNATIONAL CO.,LTD",엔에스인터내셔널, ,김기복,기타법인,110111-0316318,119-81-00939,서울특별시 금천구 디지털로10길 9 2002,www.londonfog.kr,,남자용 겉옷 제조업,1981-01-01,12월
주식회사 엔에스제이,"NSJ CO., LTD",엔에스제이, ,김도섭,기타법인,165011-0087354,201-86-47825,"충청남도 당진시 송악읍 부곡공단4길 28-111 (부곡리, (주)엔에스제이)", ,,자동차 차체용 신품 부품 제조업,2023-01-01,12월
(주)엔에스코기술,NSKOH TECH. CORPORATION.,엔에스코기술, ,고남석,기타법인,110111-3494327,119-81-91008,서울특별시 금천구 가산동 345-29, ,,가정용 전기 난방기기 제조업,2006-07-13,12월
주식회사 엔에스코리아,"NS-KOREA CO.,LTD",엔에스코리아, ,김선숙,기타법인,211111-0027062,401-81-38692,"전라북도 군산시 오식도동 510-9,10,12", ,,선박 구성 부분품 제조업,2009-04-28,12월
(주)엔에스코리아,"NSKorea Co., Ltd.",엔에스코리아, ,신선호,기타법인,161511-0077945,312-81-80997,충청남도 아산시 음봉면 산동로 271-15 (산동리) 엔에스코리아, ,,반도체 제조용 기계 제조업,2006-02-17,12월
엔에스테크,NSTECH,엔에스테크, ,유세곤,기타법인,161311-0046788,586-86-00639,"전라북도 군산시 서수면 용천로 334-12 (마룡리, (주)NS테크)", ,,자동차용 신품 전기장치 제조업,2017-01-01,12월
엔에스테크 주식회사,NS Tech,엔에스테크, ,류지홍,기타법인,164811-0072011,312-86-50348,충청남도 아산시 둔포면 아산밸리중앙로 123, ,,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",2013-07-01,12월
(주)엔에스테크닉스,"NS TECHNICS CO.,LTD.",엔에스테크닉스, ,박선우,기타법인,170111-0505042,503-86-08577,"대구광역시 달서구 성서공단로11길 62 (호산동, 대구테크노파크성서캠퍼스S) S6동 721호",www.nstechnics.co.kr/,,전기용 탄소제품 및 절연제품 제조업,2023-09-12,12월
(주)엔에스티,"Neo Semiconductor Technology Co., LTD",엔에스티, ,손송만,기타법인,134411-0038166,126-86-11889,"경기도 이천시 대월면 사동로 113 (사동리, (주)엔에스티)",www.nstc.co.kr,,반도체 제조용 기계 제조업,2008-05-08,12월
(주)엔에스티정보통신,"NST Co.,Ltd.",엔에스티정보통신, ,조정희,기타법인,110111-1702631,211-86-52742,"서울특별시 금천구 가산디지털2로 14 1503호1504호(가산동, 대륭테크노타운12차)",www.nstco.co.kr,,유선 통신장비 제조업,1999-05-25,12월
(주)엔에스하이텍,"NS HI Tech Co., Ltd",엔에스하이텍, ,"김상희, 김봉섭",기타법인,131411-0160897,134-86-18374,"경기도 안산시 단원구 산단로163번길 97-32 (원시동), 1블럭21롯트", ,,자동차 및 트레일러 제조업,2004-11-01,12월
주식회사 엔에이디,"NAD CO.,LTD.",엔에이디, ,"코모토히로미, 센다토요사쿠",기타법인,131111-0295830,129-86-67591,경기도 성남시 분당구 성남대로 779번길 20. 에이스 B/D 3층, ,,특수 목적용 기계 제조업,2011-11-01,12월
엔에이에프 주식회사 ,"NAF Co., Ltd.",엔에이에프, ,김지원,기타법인,131111-0402807,150-81-00056,"경기도 용인시 기흥구 보정로 115 603호 (보정동, 우영프라자)", ,,기타 건축용 나무제품 제조업,2015-03-12,12월
(주)엔에이치리사이텍컴퍼니,NH RECYTECH COMPANY,엔에이치리사이텍컴퍼니, ,김우성,기타법인,110111-4830140,211-88-75676,경기도 평택시 현덕면 현덕로 350-3 (덕목리),nhrecytech.com,,"기타 비철금속 제련, 정련 및 합금 제조업",2012-03-28,12월
엔에이치스틸주식회사,"NH Steel. CO.,Ltd",엔에이치스틸, ,조남호,기타법인,161511-0147350,312-86-45302,광주광역시 광산구 하남산단9번로 144 (안청동), ,,그 외 기타 금속가공업,2012-11-14,12월
엔에이치케미칼 주식회사,"NH Chemical, Ltd.",엔에이치케미칼, ,김정규,기타법인,195411-0003794,610-86-18693,울산광역시 울주군 청량면 상남리 2-1,www.nhchemicals.com,,그 외 기타 화학제품 제조업,1996-11-26,12월
주식회사 엔에이치프라퍼티스,NH Properties Inc.,엔에이치프라퍼티스, ,남기호,기타법인,110111-3992165,109-86-15444,"경기도 부천시 오정구 옥산로 263 301호 (내동, 하나빌딩)",www.teklux.com,,전구 및 램프 제조업,2008-10-29,12월
(주)엔에프,"NF CO., LTD",엔에프, ,이상곤,기타법인,180111-0820795,621-81-97238,부산광역시 기장군 장안읍 신소재산단1로 24 (반룡리),www.nfeco.co.kr,,그 외 기타 의료용 기기 제조업,2012-08-03,12월
주식회사엔에프씨,NFC Corporation,엔에프씨,265740,김학철,코스닥시장,120111-0608755,131-86-37479,인천광역시 연수구 갯벌로145번길 15-8 &nbsp,nfccosmetics.co.kr,,화장품 제조업,2012-04-23,12월
(주)엔에프에이,"NFA Co., Ltd",엔에프에이, ,신용관,기타법인,110111-5736107,533-86-00106,"서울특별시 구로구 디지털로31길 20 (구로동, 에이스테크노타워5차) 404호",www.nfa.kr,,"물질 검사, 측정 및 분석기구 제조업",2015-05-15,12월
(주)엔엑스,"NX  CO., LTD.",엔엑스, ,변춘식,기타법인,135811-0155705,135-81-98828,전라북도 정읍시 북면 한교리 34-49,nx-global.co.kr,,플라스틱 발포 성형제품 제조업,2008-07-23,12월
