회사이름,영문명,공시회사명,종목코드,대표자명,법인구분,법인등록번호,사업자등록번호,주소,홈페이지,IR홈페이지,업종명,설립일,결산월
엘에스영종스카이솔라 주식회사,LS Yeongjong Skysolar,엘에스영종스카이솔라, ,송우섭,기타법인,120111-1308346,850-87-02952,"인천광역시 중구 공항동로1길 20-45 (운서동, 삼목캠프단지 LS일렉트릭사무실)", ,,태양력 발전업,2023-05-12,12월
엘에스이링크(주),LS E-Link,엘에스이링크, ,김대근,기타법인,110111-8285416,744-86-02437,"서울특별시 용산구 한강대로 92 (한강로2가, LS용산타워) 3층", ,,전기 판매업,2022-05-02,12월
주식회사 엘지솔라에너지,LG Solar Energy Inc.,엘지솔라에너지, ,김정래,기타법인,110111-3759408,107-87-00603,서울특별시 영등포구 여의대로 128 (여의도동), ,,발전업,2007-09-21,12월
주식회사 엘지유플러스볼트업,LG Uplus VoltUp Corp.,엘지유플러스볼트업, ,염상필,기타법인,110111-8966933,882-88-02878,"서울특별시 강남구 테헤란로98길 11 7층 (대치동, 이지빌딩)",lgvoltup.com,,전기 판매업,2024-06-05,12월
엘티솔라 주식회사,ET Solar,엘티솔라, ,송우섭,기타법인,200111-0710892,503-87-03206,광주광역시 북구 첨단연신로30번길 41 (연제동), ,,태양력 발전업,2023-11-22,12월
엠씨에너지(주) (MC ENERGY),MC ENERGY,엠씨에너지(MCENERGY), ,정경오,기타법인,201111-0001357,411-81-01998,전라남도 목포시 영산로 742 (석현동)목포도시가스(주), ,,연료용 가스 제조 및 배관공급업,1982-07-15,12월
(주)엠제이에너지,"mjenergy CO.,Ltd. ",엠제이에너지, ,박미자,기타법인,160111-0429385,566-88-00395,"대전광역시 서구 둔산북로 121 (둔산동, 아너스빌오피스텔),506호", ,,태양력 발전업,2016-06-22,12월
주식회사 엠케이솔라,MK SOLAR CO LTD,엠케이솔라, ,박승재,기타법인,110111-7198131,289-86-01440,"서울특별시 중구 한강대로 416 (남대문로5가, 서울스퀘어) 14층", ,,태양력 발전업,2019-08-12,12월
엠함안 주식회사,M-Haman Company Limited,엠함안, ,이승훈,기타법인,110111-6323416,644-86-00667,"경상남도 함안군 대산면 대부로 420 (부목리, 강산자원(주))", ,,발전업,2017-02-20,03월
여수그린에너지,Yoesu Green Energy,여수그린에너지, ,박현철,기타법인,206211-0055612,664-88-00103,전라남도 여수시 여수산단로 1384 (낙포동), ,,발전업,2015-06-26,12월
여수바이오에너지 주식회사,"Yeosu Bioenergy Co., Ltd",여수바이오에너지, ,한문선,기타법인,206211-0058244,272-87-00339,전라남도 여수시 율촌면 여순로 386 여수바이오에너지주식회사, ,,화력 발전업,2016-03-18,12월
여수에코에너지 주식회사,YEOSUEco-Energy,여수에코에너지, ,유동석,기타법인,206211-0093000,616-88-02984,전라남도 여수시 산단중앙로 145 (화치동), ,,"증기, 냉ㆍ온수 및 공기조절 공급업",2024-06-24,12월
여수에코파워 주식회사,Yeosu Eco Power,여수에코파워, ,최영선,기타법인,206211-0093125,450-86-03211,전라남도 여수시 산단중앙로 145 (화치동), ,,발전업,2024-07-10,12월
여수퓨어파워 주식회사,Yeosu Pure Power,여수퓨어파워, ,오기환,기타법인,206211-0093133,792-87-03198,전라남도 여수시 산단중앙로 145 (화치동), ,,발전업,2024-07-10,12월
여주에너지서비스,Yeoju Energy Service,여주에너지서비스, ,한수미,기타법인,110111-6897817,467-86-01297,경기도 여주시 북내면 외재로 185 (외룡리) 여주에너지서비스,https://www.skens.com/yeoju/main/index2.do,https://www.skens.com/yeoju/main/index2.do,화력 발전업,2018-10-17,12월
(주)여천이피에스,Yeocheon EPS,여천이피에스, ,김수동,기타법인,230111-0318377,822-88-01561,"울산광역시 남구 여천로 228 (여천동, (주)울산이앤피)", ,,기타 발전업,2019-10-01,12월
(주)연안솔라,"YunanSolar CO.,Ltd.",연안솔라, ,강창원,기타법인,160111-0333172,314-86-40467,"서울특별시 영등포구 국제금융로2길 25 (여의도동, (주)유수홀딩스) 19층", ,,발전업,2012-10-24,12월
주식회사 연우,"yunwoo Co.,Ltd",연우, ,김금자,기타법인,195511-0147623,615-81-91689,경상남도 김해시 진영읍 서부로378번길 52-21,www.ywkorea.co.kr,,"증기, 냉ㆍ온수 및 공기조절 공급업",2012-04-25,12월
염수봉풍력발전 주식회사,"Yeomsubong wind power Co., Ltd.",염수봉풍력발전, ,김영철,기타법인,180111-0976530,142-86-00201,부산광역시 서구 대신로 89 (서대신동3가) 3층, ,,기타 발전업,2015-12-01,03월
영광백수풍력발전 주식회사,"Yeonggwang Baeksu Wind Power Co.,Ltd.",영광백수풍력발전, ,고석범,기타법인,200111-0366942,408-86-02147,전라남도 영광군 백수읍 백수로 479-60 (상사리),-,,발전업,2013-04-30,12월
영광약수풍력발전주식회사,"YeongGwang YakSu Wind Electric.co.,Ltd",영광약수풍력발전, ,김양수,기타법인,200111-0371123,408-86-02787,전라남도 영광군 백수읍 백수로 763 (약수리)1161-1,jy1047@cnpower.co.kr,,발전업,2013-06-10,12월
영광열병합발전주식회사,"yeong gwang combined heat & power plant co.,ltd",영광열병합발전, ,김광식,기타법인,205811-0017786,459-88-00573,전라남도 영광군 홍농읍 홍농로 457-8 (상하리), ,,기타 발전업,2016-09-06,12월
영광칠해해상풍력 주식회사,Yeonggwang Chilhae Offshore Windpower Corporation,영광칠해해상풍력, ,구현근,기타법인,110111-8590344,386-81-02954,"서울특별시 중구 청계천로 86 (장교동, 한화빌딩)", ,,기타 발전업,2023-03-23,12월
영광풍력발전(주),"YEONGGWANG WIND POWER CO.,LTD. ",영광풍력발전, ,정복화,기타법인,200111-0369920,408-86-02773,전라남도 영광군 염산면 봉덕로 221-65, ,,기타 발전업,2013-05-28,12월
영남에너지서비스(주),Yeongnam energy service,영남에너지서비스, ,"차용철, 곽원병",기타법인,175311-0001570,513-81-02333,경상북도 포항시 북구 소티재로 208 (창포동),www.ynes.co.kr,,연료용 가스 제조 및 배관공급업,1986-03-20,12월
영덕블루윈드 주식회사,Yeongdeok Blue Wind Corporation,영덕블루윈드, ,"김병용, 박효섭",기타법인,171611-0029653,387-88-02989,경상북도 영덕군 영덕읍 화개동길 9-1 (화개리) 101호, ,,기타 발전업,2023-12-05,12월
영덕제1풍력발전,"Yeongdeok Windpower Corporation1 Co., Ltd. ",영덕제1풍력발전, ,김수연,기타법인,171611-0023655,403-81-83363,경상북도 영덕군 영덕읍 경동로 8300 (화개리), ,,기타 발전업,2017-11-01,12월
(주)영덕제2풍력발전," Yeongdeok Windpower Corporation 2 Co., Ltd.",영덕제2풍력발전, ,김수연,기타법인,171111-0033133,221-81-48992,경상북도 영덕군 영덕읍 경동로 8300 1층, ,,발전업,2016-02-26,12월
영덕풍력발전(주),"Youngduk Wind Power  Co., Ltd",영덕풍력발전, ,김용훈,기타법인,171611-0015355,507-81-05577,경상북도 영덕군 영덕읍 해맞이길 247 (창포리), ,,발전업,2002-10-17,12월
영덕해맞이풍력발전 주식회사,"Yeongdeok Sunrise Wind Power Co., Ltd.",영덕해맞이풍력발전, ,최재서,기타법인,171711-0164043,410-87-10929,경상북도 영덕군 영덕읍 해맞이길 227 (창포리 847), ,,발전업,2021-06-02,12월
영덕해파랑풍력발전 주식회사,"Youngduk Haeparang Wind power CO., LTD.",영덕해파랑풍력발전, ,김용훈,기타법인,171611-0024976,712-87-01078,경상북도 영덕군 영덕읍 해맞이길 247 (창포리), ,,발전업,2018-08-31,12월
영백풍력태양광발전(주),"Yeongbaek Wind Power Solar Power Generation Co., Ltd.",영백풍력태양광발전, ,"김영관, 민동성",기타법인,205811-0019691,644-81-00717,전라남도 영광군 염산면 칠산로9길 185-86 (두우리), ,,풍력 발전업,2018-02-22,12월
영암에프원태양광발전주식회사,"Yeongam F1 Solar Power Plant Co.,Ltd",영암에프원태양광발전, ,오경홍,기타법인,205411-0020282,411-81-71970,전라남도 영암군 삼호읍 에프원로 2, ,,발전업,2012-02-01,12월
영암이에스에스(주),Young Am Energy Storage System  ,영암이에스에스, ,기찬수,기타법인,110111-5833573,221-87-00118,서울특별시 서초구 양재천로19길 10 (양재동), ,,발전업,2015-11-26,12월
영암큐파워솔라팜1호(주),"Youngam Q Power Solarfarm 1 Co., Ltd.",영암큐파워솔라팜1호, ,이동훈,기타법인,205411-0034374,896-86-01952,"경기도 수원시 팔달구 권광로 199 (인계동, 세영빌딩) 3층", ,,태양력 발전업,2021-02-25,12월
영암태양광발전 주식회사,"Yeongam solar farm co., Ltd",영암태양광발전, ,노문철,기타법인,110111-6340402,494-87-00623,전라남도 영암군 금정면 활성산길 219 2층, ,,전기업,2017-03-09,12월
영암테크노태양광 주식회사,Young Am Techno Solar Corporation,영암테크노태양광, ,기일,기타법인,200111-0372907,409-86-37881,전라남도 영암군 삼호읍 나불로 206 2층 205호, ,,발전업,2013-06-27,12월
영암풍력발전(주),YEONG AM WIND,영암풍력발전, ,서기섭,기타법인,205411-0019912,412-81-44461,전라남도 영암군 금정면 활성산길 219, ,,발전업,2011-10-13,12월
영암해오름태양광주식회사,Young Am Hae-oh-rm Solar Corporation,영암해오름태양광, ,기일,기타법인,200111-0372890,410-86-77127,충청북도 진천군 이월면 산수산단2로 202, ,,발전업,2013-06-27,12월
주식회사 영양에코파워,"YeongYang Eco Power Co.,Ltd",영양에코파워, ,정용수,기타법인,174511-0004886,508-81-40446,경상북도 영양군 일월면 영양로 2201-6 (곡강리), ,,전기업,2015-02-11,12월
영양윈드파워 주식회사,"YeongYang Wind Power Co.,Ltd",영양윈드파워, ,정용수,기타법인,110111-5296797,264-81-26961,"경기도 성남시 분당구 성남대로331번길 8 (정자동, 킨스타워) 506호", ,,전기업,2013-12-19,12월
(주)영양제2풍력발전,Yeong Yang Wind Power Corporation-2,영양제2풍력발전, ,김수연,기타법인,174511-0003333,508-81-26954,경상북도 영양군 석보면 화무로 857-98 (삼의리), ,,발전업,2009-11-13,12월
(주)영양풍력발전공사,Yeong Yang Wind Power Corporation,영양풍력발전공사, ,김용훈,기타법인,174511-0002393,508-81-18740,경상북도 영양군 석보면 맹동산길 284-40 (요원리), ,,발전업,2005-11-01,12월
(주)영월솔라테크,"Yeongwol Solartech Co., Ltd.",영월솔라테크, ,김정태,기타법인,110111-2352831,212-81-54689,"서울특별시 송파구 올림픽로 378 5층(방이동, 세민빌딩)", ,,발전업,2001-10-16,12월
영월에코윈드(주),"Yeongwol Eco Wind Co., Ltd. ",영월에코윈드, ,조우진,기타법인,110111-6068153,810-81-00497,강원도 영월군 영월읍 하송로 43 (하송리) 2층, ,,기타 발전업,2016-05-23,12월
영월연당에너지 주식화사,"Yeongwol Yeondang Energy Co., Ltd.",영월연당에너지주식화사, ,김선웅,기타법인,110111-0923079,454-81-03732,서울특별시 영등포구 국제금융로6길 33 (여의도동), ,,태양력 발전업,2025-04-03,12월
영월천평풍력(주),"Yeongwolcheon Pyungpyeong Wind Power Co., Ltd.",영월천평풍력, ,유재홍,기타법인,141411-0016527,161-88-02219,강원도 영월군 영월읍 단종로33번길 30 (영흥리) 3층(KT영월빌딩), ,,기타 발전업,2021-06-14,12월
영종이피주식회사,YEONGJONG-EP,영종이피, ,홍학표,기타법인,120111-0472382,121-81-92238,인천광역시 중구 운서동 2650 ~2808, ,,"증기, 냉ㆍ온수 및 공기조절 공급업",2008-08-11,12월
영천바이오에너지(주),"Yeongchen Bio Energy Co.,LTD.",영천바이오에너지, ,장호철,기타법인,174711-0038013,505-81-82199,경상북도 영천시 금호읍 칠백로 713 (구암리) 영천바이오에너지(주),www.ycbio.co.kr/,,연료용 가스 제조 및 배관공급업,2014-10-21,12월
(주)예스코,"Yesco Co., Ltd.",예스코, ,김환,기타법인,110111-6708494,732-88-01079,서울특별시 성동구 자동차시장길 23,www.lsyesco.com,,연료용 가스 제조 및 배관공급업,2018-04-03,12월
주식회사 예종솔라,"Yejong Solar Co., Ltd",예종솔라, ,권영만,기타법인,141211-0075816,812-86-00066,강원도 원주시 흥업면 광터길 33 (사제리), ,,태양력 발전업,2015-04-23,12월
오대양태양광발전주식회사,"Odaeyang Photovoltaic Power Generation Co.,Ltd.",오대양태양광발전, ,임민규,기타법인,211111-0039009,401-81-52409,전라북도 군산시 임해로 423,www.oci.co.kr,,발전업,2013-09-17,12월
오미산풍력발전 주식회사,"Omisan Wnd Power Co.,Ltd.",오미산풍력발전, ,전형구,기타법인,175711-0011886,151-86-01408,경상북도 봉화군 봉화읍 봉화로 1035 (해저리), ,,기타 발전업,2019-03-08,12월
주식회사 오산에너지,"Osan Energy CO.,LTD",오산에너지, ,정광우,기타법인,134811-0046799,124-81-68625,경기도 오산시 누읍동 332,http://OSANENERGY.CO.KR,,"증기, 냉ㆍ온수 및 공기조절 공급업",2000-01-05,12월
오씨아이남부태양광발전주식회사,"OCI South Photovoltaic Power Generation Co.,Ltd.",오씨아이남부태양광발전, ,임민규,기타법인,211111-0037491,401-81-50736,"전라북도 군산시 외항로 82 (소룡동, OCI주식회사)",www.ocipower.co.kr,,발전업,2013-03-12,12월
오씨아이서울태양광발전주식회사,"OCI Seoul Photovoltaic Power Generation Co., Ltd.",오씨아이서울태양광발전, ,임민규,기타법인,110111-4989111,104-86-45467,"서울특별시 중구 소공로 94 (소공동, OCI주식회사)", ,,발전업,2012-10-26,12월
오씨아이파워주식회사,"OCI Power Co., Ltd.",오씨아이파워, ,김성엽,기타법인,110111-4984137,104-86-44532,전라북도 군산시 자유무역2길 15 5동, ,,발전업,2012-10-19,12월
(주)오엠시솔라에너지,"OMC SOLAR ENERGY CO.,LTD",오엠시솔라에너지, ,최귀동,기타법인,201111-0030968,411-81-59879,전라남도 신안군 지도읍 해제지도로 1004-5 (광정리), ,,태양력 발전업,2009-10-14,12월
주식회사 온누리,ONNURI Co. Ltd,온누리, ,임원철,기타법인,205411-0013427,412-81-32515,전라남도 영암군 신북면 갈곡리 59-23, ,,발전업,2007-08-28,12월
온천천시민햇빛발전(주),Oncheoncheon Citizen Sunlight Plant ,온천천시민햇빛발전, ,김재규,기타법인,180111-0658310,605-81-92115,부산광역시 동구 초량동 1147-14 국제 O/T 801, ,,발전업,2009-01-16,12월
주식회사 와이즈솔라 군산,"Wise Solar Gunsan Co.,Ltd",와이즈솔라군산, ,이은표,기타법인,110111-5309285,401-81-53617,전라북도 군산시 서해로 692 (비응도동), ,,발전업,2014-03-10,12월
(주)와이지이,"YGE.Co.,Ltd",와이지이, ,김기환,기타법인,171111-0026906,508-81-36184,경상북도 영양군 영양읍 석영로 1419, ,,발전업,2013-06-04,12월
주식회사 와이케이에너지2호,ykenergy2,와이케이에너지2호, ,주홍상,기타법인,110111-6717841,136-87-01177,"서울특별시 종로구 필운대로 91 1층, 에이호 (신교동, 코리아나하우스)", ,,태양력 발전업,2018-04-11,12월
와이티썬 주식회사,YTSUN Corporation,와이티썬, ,김선웅,기타법인,164311-0013578,308-81-35251,충청남도 부여군 초촌면 금백로 821, ,,발전업,2011-07-11,12월
와이피피쏠라(주),YPPSSOLLA,와이피피쏠라, ,전정옥,기타법인,110111-3834937,119-86-04774,전라남도 보성군 겸백면 도안리 산 3, ,,전기업,2008-01-30,12월
욕지도해상풍력(주),"Yokjido Marine Wind Power Co., Ltd",욕지도해상풍력, ,이상헌,기타법인,191211-0041289,521-87-02850,경상남도 통영시 광도면 죽림2로 86-26 (죽림리) 2층(일산파크빌), ,,기타 발전업,2023-04-11,12월
욕지풍력 주식회사,"Yokji Wind Power Co., Ltd.",욕지풍력, ,정광진,기타법인,191211-0028112,875-81-00422,"경상남도 통영시 중앙로 297 (북신동, 삼성생명빌딩) 9층", ,,기타 발전업,2016-08-05,12월
용성솔라에너지주식회사,"YongSeong Sola Energe Co., Ltd.",용성솔라에너지, ,김범헌,기타법인,170111-0537657,502-86-34844,"경상북도 경산시 진량읍 공단6로 77 (신상리, 에스엘주진량공장)", ,,발전업,2014-08-11,12월
우람파워 주식회사,"WooRam Power Co.,Ltd",우람파워, ,이수영,기타법인,191111-0085528,452-88-01421,경상남도 진주시 금산면 중천로 16 (중천리)305호,-,,기타 발전업,2019-04-12,12월
주식회사 우림이앤에스,"Woolim E&S Co.,Ltd",우림이앤에스, ,정성태,기타법인,131111-0455608,782-86-00479,경기도 성남시 분당구 판교로255번길 9-22 (삼평동) 805호,www.woolimes.co.kr/,,태양력 발전업,2017-02-22,12월
(주)우수영에너지,WOOSUYOUNGENERGE.CO.LTD,우수영에너지, ,허훈,기타법인,200111-0250575,415-81-26098,전라남도 해남군 화원면 장춘리 산94, ,,발전업,2008-01-01,12월
(주)우실태양광,"Wooshil solar co., ltd.",우실태양광, ,민현주,기타법인,206211-0056719,376-88-00152,전라남도 여수시 남면 우실해안길 23-2 (우학리), ,,태양력 발전업,2015-10-16,12월
주식회사 울산에너루트1호,ULSAN ENEROOT NO.1 CORPORATION,울산에너루트1호, ,"김용학, 심영선",기타법인,230111-0381514,808-87-02761,울산광역시 남구 사평로 119 (상개동) 지피오사무동, ,,기타 발전업,2022-10-12,12월
주식회사 울산에너루트2호,ULSAN ENEROOT NO.2 CORPORATION,울산에너루트2호, ,"심미향, 길호문",기타법인,230111-0381522,342-87-02655,울산광역시 남구 사평로 119 (상개동) 지피오사무동, ,,기타 발전업,2022-10-12,12월
(주)울산에너루트3호,ULSAN ENEROOT NO.3 CORPORATION,울산에너루트3호, ,"김용학, 심영선",기타법인,230111-0395169,791-88-02984,울산광역시 남구 사평로 119 롯데케미칼 울산1공장 내 지피오사무동 2층(상개동), ,,기타 발전업,2023-07-07,12월
울산지피에스(주),Ulsan GPS Corporation,울산지피에스, ,조승호,기타법인,165011-0035072,311-81-39175,울산광역시 남구 문수로 482, ,,전기업,2011-07-01,12월
울산풍력발전 주식회사,"Ulsan Wind Power Co.,Ltd.",울산풍력발전, ,석득원,기타법인,230111-0242568,172-88-00133,경상남도 사천시 정동면 바느실길 227-5 (예수리) 227-5, ,,기타 발전업,2015-07-09,12월
울진풍력 주식회사,"Uljin Wind force Co., Ltd.",울진풍력, ,변상현,기타법인,110111-5691145,248-88-00084,"서울특별시 영등포구 국제금융로2길 25 (여의도동, (주)유수홀딩스) 19층", ,,발전업,2015-04-08,12월
워터솔라(주),Water Solar Co. Ltd.,워터솔라, ,한상준,기타법인,150111-0211627,371-86-00231,충청북도 청주시 흥덕구 직지대로474번길 60 (송정동), ,,발전업,2015-11-13,12월
(주)원광발전산업,"Wong Gwang Power Industial Co., Ltd.",원광발전산업, ,김광욱,기타법인,134811-0130336,124-86-50057,전라남도 신안군 지도읍 태천리 1524 103, ,,발전업,2006-11-24,12월
원동풍력 주식회사,"Wondong Wind Power Co.,Ltd",원동풍력, ,김양곤,기타법인,110111-5849372,153-88-00184,경상남도 양산시 어실로 910-1 (어곡동), ,,기타 발전업,2015-09-30,12월
(주)원호태양광발전소,wonhosolarplant,원호태양광발전소, ,"김성국, 신재섭",기타법인,201111-0042450,411-81-88281,울산광역시 동구 후릉길 17-3 (방어동) 2층, ,,발전업,2014-10-23,12월
(주)월드,world,월드, ,원부갑,기타법인,134311-0000828,132-81-20734,경기도 양평군 용문면 신점리 604-1, ,,"증기, 냉ㆍ온수 및 공기조절 공급업",1996-11-01,12월
위드인천에너지(주),"With Incheon Energy Co., Ltd.",위드인천에너지, ,전태현,기타법인,120111-0577124,131-86-30044,인천광역시 남동구 논현고잔로 173 (고잔동),www.withie.co.kr,,"증기, 냉ㆍ온수 및 공기조절 공급업",2011-07-28,12월
윈드밀파워(주),"WINDMILL POWER CO., LTD.",윈드밀파워, ,류승보,기타법인,234111-0059472,621-81-88535,경상남도 양산시 원동면 어실로 910 910-47, ,,발전업,2011-02-09,12월
주식회사 윈드쏠라에너지,Windsolar Energy Inc.,윈드쏠라에너지, ,고영익,기타법인,200111-0425152,261-81-26040,전라남도 장성군 남면 나노산단5로 45 (삼태리) 5동 1층 2호, ,,발전업,2015-03-30,12월
유당솔라 주식회사,"YuDang Solar Co., Itd.",유당솔라, ,조진우,기타법인,200111-0548516,161-86-01399,광주광역시 북구 금남로 146 (누문동), ,,태양력 발전업,2018-12-17,12월
주식회사 유림이피씨,urimepc,유림이피씨, ,김진수,기타법인,124411-0195182,345-81-00692,경기도 김포시 통진읍 김포대로2385번길 111 (옹정리), ,,태양력 발전업,2017-06-23,12월
주식회사 유에이치파워,"UH  Power Co., Ltd.",유에이치파워, ,"김상현, 최대열",기타법인,280211-0250684,317-81-49759,경기도 의정부시 민락로 244-6 (민락동), ,,전기업,2022-09-21,12월
유일에너지(주),Yuil energy co.Ltd.,유일에너지, ,박인택,기타법인,201411-0008349,127-86-18416,경기도 연천군 청산면 대전리 594, ,,발전업,2009-08-06,12월
유일열에너지(주),Yuil steam energy Co.Ltd.,유일열에너지, ,박인택,기타법인,284311-0014597,127-86-31554,경기도 연천군 청산면 대전리, ,,"증기, 냉ㆍ온수 및 공기조절 공급업",2011-05-18,12월
(주)유진에너지,YOOJIN ENERGY INC,유진에너지, ,이현배,기타법인,171511-0007552,508-81-21809,경상북도 의성군 금성면 하리 산 98-12, ,,전기업,2007-07-12,12월
육백산풍력발전 주식회사,"Yukbaeksan Wind Power Co.,Ltd.",육백산풍력발전, ,허화도,기타법인,144611-0021363,870-81-00747,강원도 삼척시 대학로 82-3 (교동) 2층, ,,기타 발전업,2017-05-31,12월
은성쏠라(주),"EUNSEONG Solar Co.,Ltd",은성쏠라, ,한동석,기타법인,200111-0436315,768-87-00179,광주광역시 북구 용봉택지로 59 (용봉동) 1층, ,,발전업,2015-07-28,12월
은평도시가스이엔지(주),Eun Pyeong City Gas ENG,은평도시가스이엔지, ,김동춘,기타법인,110111-3920497,110-81-82633,"서울특별시 서대문구 세검정로1길 95 (홍은동, 벽산아파트상가 에이동301,302,303)", ,,"전기, 가스, 증기 및 공기조절 공급업",2008-07-01,12월
음성에코파크주식회사,"Eumsung Ecopark Co.,Ltd",음성에코파크, ,변상현,기타법인,110111-7316337,575-81-01569,충청북도 음성군 금왕읍 대금로1278번길 17 (오선리) 524-2,esecopark.co.kr,,발전업,2019-12-06,12월
음성천연가스발전(주),"Eumseong Natural Gas Power Co.,Ltd",음성천연가스발전, ,정필식,기타법인,154511-0085559,143-81-33296,충청북도 음성군 음성읍 시장로 53 (읍내리) 아우룸 204호, ,,화력 발전업,2019-08-22,12월
의령풍력발전 주식회사,"Uiryeong Wind Power co.,Ltd.",의령풍력발전, ,이형배,기타법인,194511-0011225,608-86-02126,경상남도 의령군 의령읍 충익로 49-5 제1동호, ,,발전업,2013-12-24,12월
의성솔라파크 주식회사,uiseong -solar-park co.ltd,의성솔라파크, ,조대호,기타법인,171511-0007643,508-81-22185,경상북도 의성군 금성면 학미리 산 60, ,,"전기, 가스, 증기 및 공기조절 공급업",2007-08-16,12월
의성수상태양광(주),Uiseong floating PV corp,의성수상태양광, ,정호찬,기타법인,285011-0314471,712-88-00299,"경기도 고양시 일산동구 장백로 56 801호(백석동, 크리스탈빌딩)", ,,태양력 발전업,2016-01-14,12월
의성황학산풍력발전 주식회사,Uiseong wind,의성황학산풍력발전, ,차현우,기타법인,175911-0019365,192-88-02703,경상북도 울진군 기성면 삼산신흥로 881-77 (삼산리) 2층, ,,발전업,2022-12-06,12월
이건에너지(주),"EAGON ENERGY CO., LTD",이건에너지, ,이길수,기타법인,120111-0518962,121-86-00257,"인천광역시 남구 송림로307번길 132 (도화동, 이건에너지)",www.eagon.com,,"증기, 냉ㆍ온수 및 공기조절 공급업",2009-12-30,12월
(주)이노에너지,innoenergy. inc,이노에너지, ,임영,기타법인,200111-0223960,408-81-69594,"광주광역시 광산구 서봉동 59-1, 호남대학교 BI센터",www.innoenergy.co.kr,,발전업,2006-03-28,12월
주식회사 이래에이치티,Co. Eraeht,이래에이치티, ,김성락,기타법인,120111-1012541,626-88-01380,"인천광역시 부평구 부평대로 283 (청천동, 부평우림라이온스밸리) C동 506호", ,,태양력 발전업,2019-07-18,12월
이레에너지(주),"erenerge co.,ltd",이레에너지, ,박은환,기타법인,230111-0261211,102-88-00376,경상북도 영천시 고경면 차당실2길 181 (삼귀리), ,,태양력 발전업,2016-07-13,12월
이맥스에너지 주식회사,"Emax Energy Co., Ltd.",이맥스에너지, ,김선웅,기타법인,110111-8981072,476-81-03668,"서울특별시 강남구 테헤란로77길 11-18 (삼성동, 스마트빌딩) 6층", ,,태양력 발전업,2024-06-25,12월
(주)이맥스이에스에스,EMAXESS,이맥스이에스에스, ,이종욱,기타법인,110111-5940930,270-81-00272,"서울특별시 서초구 서초대로 334 (서초동, 브라운스톤서초)", ,,발전업,2016-01-08,12월
이스트블루파워 주식회사 ,"EAST BLUE POWER CO., LTD. ",이스트블루파워, ,RODRIGUEZ BAUTISTA (로드리게스산체스바우티스타훌리오),기타법인,230111-0308807,277-88-01155,"울산광역시 남구 삼산로 182 16층 (달동, 보림타워)", ,,기타 발전업,2019-03-18,12월
주식회사 이에스비오비,ESBOB Company Limited,이에스비오비, ,신경수,기타법인,150111-0170162,301-86-21125,"충청북도 청주시 흥덕구 덕암로12번길 37-1 (봉명동,3층)", ,,"증기, 냉ㆍ온수 및 공기조절 공급업",2013-01-04,12월
이에스에너지주식회사,"ES Energy Co., Ltd.",이에스에너지, ,신경수,기타법인,150111-0152566,301-86-13566,충청북도 청주시 흥덕구 봉명동 2832, ,,"증기, 냉ㆍ온수 및 공기조절 공급업",2011-10-07,12월
주식회사 이에스에스에스코,ESSESCO,이에스에스에스코, ,변상현,기타법인,110111-6801115,251-86-01111,"서울특별시 영등포구 국제금융로2길 25 19층 (여의도동, (주)유수홀딩스)", ,,전기 판매업,2018-06-29,12월
이에스파워 유한회사,ESPOWER,이에스파워, ,반석걸,기타법인,154614-0000244,304-81-27439,"충청북도 단양군 매포읍 우덕길 18 (우덕리, 아로니아가공센터)", ,,발전업,2012-12-06,12월
(주)이엔이,ENVIRONMENT & ENERGY CO.LTD,이엔이, ,고성호,기타법인,210111-0087413,402-81-99595,"전라북도 전주시 완산구 천잠로 303 (효자동2가, 전주대학교) 본관 B103호",ene12.com,,발전업,2012-12-12,12월
(주)이엔테크,entech.co.kr,이엔테크, ,신귀환,기타법인,284311-0013458,127-86-17625,경기도 연천군 전곡읍 양연로 490 (간파리) 254-2, ,,"전기, 가스, 증기 및 공기조절 공급업",2014-05-13,12월
(주)이오스,EOS,이오스, ,이한규,기타법인,175411-0007758,511-81-14532,경상북도 문경시 호계면 견탄리 4-1, ,,발전업,2007-01-17,12월
(주)이원브이엘,eonevl co.Ltd.,이원브이엘, ,황병직,기타법인,284311-0013440,127-86-24150,경기도 포천시 신북면 신창길 34 (신평리), ,,발전업,2010-04-28,12월
주식회사 이원신재생에너지복지마을,"E1 Renewable Energy Welfare Village  Co., Ltd.",이원신재생에너지복지마을, ,신경철,기타법인,165111-0017630,494-88-00917,충청남도 태안군 태안읍 중앙로 79 2층 204호(대원빌딩), ,,태양력 발전업,2018-04-13,12월
이원쏠라,E1 Solar,이원쏠라, ,공주영,기타법인,110111-7605649,334-87-02014,"서울특별시 용산구 한강대로 92 (한강로2가, LS용산타워) 21층", ,,기타 발전업,2020-08-31,12월
(주)이웰,EWELL,이웰, ,김영길,기타법인,180111-0835190,607-86-06323,제주특별자치도 서귀포시 신서귀로97번길 45 (강정동)3층, ,,"전기, 가스, 증기 및 공기조절 공급업",2012-12-10,12월
이지에코텍(주),"EG ECOTECH Co.,ltd",이지에코텍, ,김병국,기타법인,131411-0304172,134-87-14434,경기도 안산시 상록구 석삼말로 15 102호 (일동), ,,"증기, 냉ㆍ온수 및 공기조절 공급업",2013-08-26,12월
